k,o_k,d_k,w_k,q_k,e_k,l_k
2374,3,4,6,22.2,398,840
2375,12,2,9,17.2,851,1260
2376,16,18,5,16.5,600,1080
2377,9,7,7,21.7,804,1080
2378,15,14,7,19.7,1069,1260
2379,14,8,4,14.6,373,840
2380,2,20,9,7.1,433,840
2381,13,15,10,9,935,1260
2382,7,8,2,9.4,520,840
2383,17,19,7,19.8,416,840
2384,7,15,3,17.3,463,840
2385,14,3,10,23.6,995,1260
2386,17,16,10,15.7,639,1080
2387,10,17,3,10.2,468,840
2388,10,1,7,19.8,456,840
2389,10,9,2,1.5,379,840
2390,20,4,1,14.7,748,1080
2391,12,5,7,6.8,799,1080
2392,11,5,6,12.2,622,1080
2393,11,8,10,5,630,1080
2394,5,14,9,4.6,1077,1260
2395,13,14,8,12.9,751,1080
2396,20,17,6,21.9,618,1080
2397,13,9,2,16.5,1058,1260
2398,1,16,6,6.8,415,840
2399,3,13,10,24.4,831,1080
2400,1,10,7,24.6,432,840
2401,6,18,9,11.1,941,1260
2402,11,13,1,17.1,1014,1260
2403,20,18,7,25.6,928,1260
2404,19,17,6,2.5,425,840
2405,5,2,6,21.9,990,1260
2406,1,15,6,8.1,1064,1260
2407,4,20,3,11.2,426,840
2408,7,14,4,22.3,793,1080
2409,9,5,9,15.8,519,840
2410,14,20,3,16.2,360,840
2411,4,17,7,3.3,987,1260
2412,8,11,8,6.5,755,1080
2413,17,10,10,23.2,660,1080
2414,8,19,8,5.4,1049,1260
2415,4,5,3,6.3,627,1080
2416,20,1,8,15.6,727,1080
2417,9,2,3,1.2,476,840
2418,20,17,8,7.7,433,840
2419,1,2,5,18.7,893,1260
2420,20,10,4,20.3,481,840
2421,4,19,1,10.6,1010,1260
2422,8,19,7,12.7,1020,1260
2423,8,16,7,23.1,920,1260
2424,11,7,8,23.3,967,1260
2425,5,14,7,21.4,731,1080
2426,16,12,9,7.6,448,840
2427,4,6,5,12.8,695,1080
2428,7,18,4,4.6,825,1080
2429,19,8,3,9.8,419,840
2430,18,16,8,4.6,366,840
2431,13,15,1,24.5,1044,1260
2432,1,19,1,2.4,832,1080
2433,18,13,7,16.6,432,840
2434,16,18,7,16.3,898,1260
2435,8,10,6,23.9,1030,1260
2436,1,14,8,2.4,681,1080
2437,6,7,3,20.4,889,1260
2438,15,20,3,6.4,544,840
2439,16,20,10,13.9,928,1260
2440,6,20,5,19.9,377,840
2441,5,11,8,3.7,428,840
2442,11,3,1,19,554,840
2443,1,15,2,24.3,905,1260
2444,1,18,5,23,531,840
2445,13,17,5,3.5,377,840
2446,8,20,1,13.1,867,1260
2447,12,8,7,18.2,753,1080
2448,15,4,10,6,621,1080
2449,16,15,2,5.3,1068,1260
2450,12,9,10,4.6,575,840
2451,19,5,8,5.3,823,1080
2452,7,1,3,20.7,411,840
2453,8,7,7,18.1,509,840
2454,14,5,5,3.6,510,840
2455,1,15,5,19.9,627,1080
2456,9,8,9,12.5,906,1260
2457,3,12,10,25.9,747,1080
2458,16,19,7,24.5,956,1260
2459,12,19,6,22,708,1080
2460,12,2,8,2.4,376,840
2461,6,18,4,8.6,766,1080
2462,12,2,9,3.9,1031,1260
2463,7,11,5,4.8,956,1260
2464,18,1,6,23.9,1005,1260
2465,3,8,5,15.6,888,1260
2466,18,11,3,1.7,683,1080
2467,18,14,5,3.6,606,1080
2468,20,13,2,19.8,755,1080
2469,17,4,10,22.3,445,840
2470,18,12,3,20.6,794,1080
2471,14,15,4,8.4,734,1080
2472,19,1,8,12.9,418,840
2473,6,17,10,6.5,999,1260
2474,14,9,9,21.3,482,840
2475,4,13,7,10.1,716,1080
2476,8,13,7,10,656,1080
2477,3,12,8,23.2,537,840
2478,13,7,4,22.7,858,1260
2479,12,8,4,25.6,722,1080
2480,14,11,10,10.1,630,1080
2481,19,18,4,22.7,773,1080
2482,13,17,4,11.7,736,1080
2483,9,7,4,25.6,378,840
2484,17,20,3,15.2,519,840
2485,14,18,5,10,540,840
2486,2,15,1,17.5,671,1080
2487,7,15,5,11,587,840
2488,11,7,2,17.6,710,1080
2489,2,16,6,25.7,599,840
2490,19,4,9,8,801,1080
2491,19,3,1,25.9,866,1260
2492,11,5,2,10.2,1027,1260
2493,5,9,10,2.3,375,840
2494,20,14,10,2.3,916,1260
2495,20,9,3,12.7,1000,1260
2496,15,9,2,25.1,444,840
2497,6,14,7,7.7,428,840
2498,14,5,5,21.2,492,840
2499,2,14,5,24.7,695,1080
2500,15,3,7,21.4,552,840
2501,5,9,7,20.7,640,1080
2502,5,18,5,15.6,510,840
2503,17,2,1,20.7,1039,1260
2504,10,8,1,16.2,1021,1260
2505,9,8,5,7.8,805,1080
2506,17,15,8,3.3,442,840
2507,11,12,2,1.3,421,840
2508,3,12,8,20.8,432,840
2509,5,20,6,7.9,527,840
2510,20,8,9,25.9,571,840
2511,20,16,6,3,658,1080
2512,18,11,1,3.8,556,840
2513,18,2,6,5.4,750,1080
2514,14,19,8,12.4,974,1260
2515,3,12,2,24.6,800,1080
2516,8,20,7,10.9,425,840
2517,10,4,1,10.8,686,1080
2518,6,1,6,25.7,509,840
2519,7,6,9,1.5,599,840
2520,17,6,2,22.2,606,1080
2521,17,6,6,25.6,382,840
2522,2,19,10,17.1,665,1080
2523,8,4,3,13.5,1078,1260
2524,5,3,5,8.3,526,840
2525,4,2,6,5,997,1260
2526,1,10,6,16.3,1001,1260
2527,17,7,4,10,806,1080
2528,11,17,4,10.5,744,1080
2529,18,12,7,20,427,840
2530,3,19,4,11,481,840
2531,20,11,3,17.8,1007,1260
2532,4,12,5,9.4,442,840
2533,4,13,8,4.9,990,1260
2534,20,2,1,4.9,726,1080
2535,15,10,7,10.4,846,1260
2536,11,16,7,6.7,712,1080
2537,16,18,2,25.7,989,1260
2538,1,2,2,24.6,802,1080
2539,18,19,3,16.3,1002,1260
2540,4,9,4,16.1,1047,1260
2541,2,5,8,19.3,542,840
2542,6,20,7,16.2,784,1080
2543,7,5,3,16.4,1038,1260
2544,20,18,6,24.4,771,1080
2545,9,19,7,1.6,757,1080
2546,18,9,10,7.3,914,1260
2547,11,8,9,6.8,847,1260
2548,9,19,10,18.7,615,1080
2549,12,20,10,8.4,453,840
2550,10,16,2,17.1,862,1260
2551,5,3,5,22.1,812,1080
2552,3,17,10,12.7,1073,1260
2553,12,9,8,19.1,894,1260
2554,11,13,9,11.6,370,840
2555,16,17,4,3.7,834,1080
2556,8,19,8,17,656,1080
2557,8,11,9,2.2,586,840
2558,11,12,7,11,887,1260
2559,19,9,4,5.4,637,1080
2560,17,10,2,5.9,740,1080
2561,8,7,10,20.9,884,1260
2562,19,11,3,11.7,772,1080
2563,2,20,2,25.4,817,1080
2564,14,16,4,6.5,928,1260
2565,16,5,8,3.9,953,1260
2566,10,4,4,11.7,778,1080
2567,16,7,7,16.7,843,1260
2568,5,6,2,23.1,1032,1260
2569,18,17,9,7.1,509,840
2570,14,15,1,14,649,1080
2571,3,15,6,11.9,655,1080
2572,14,6,10,12.6,840,1260
2573,19,4,2,11,659,1080
2574,8,5,10,21.3,512,840
2575,12,5,6,9.5,724,1080
2576,17,3,3,9.4,805,1080
2577,16,13,1,17.3,379,840
2578,15,8,9,20.8,723,1080
2579,3,9,2,14.5,416,840
2580,7,6,3,19.4,702,1080
2581,12,10,10,7.2,1007,1260
2582,18,16,9,8.2,632,1080
2583,7,19,7,4.3,504,840
2584,13,20,3,11.9,792,1080
2585,3,8,1,7.5,536,840
2586,20,17,7,8.3,983,1260
2587,8,17,8,10.2,1045,1260
2588,1,16,10,3,383,840
2589,3,20,4,25,800,1080
2590,17,7,6,4.8,366,840
2591,7,4,10,2.1,761,1080
2592,11,18,8,6.5,526,840
2593,9,1,4,10.4,552,840
2594,19,5,4,3.9,922,1260
2595,12,10,6,17.4,1012,1260
2596,14,16,1,24.9,972,1260
2597,1,18,6,17.3,418,840
2598,16,4,2,20.5,596,840
2599,19,18,3,7.6,655,1080
2600,5,20,9,12.2,819,1080
2601,10,5,6,17.6,837,1080
2602,12,11,7,3.7,1008,1260
2603,17,4,7,13.7,978,1260
2604,8,10,6,22.2,843,1260
2605,20,4,1,16,818,1080
2606,14,20,1,1.7,518,840
2607,5,8,5,11.6,831,1080
2608,20,1,4,8,936,1260
2609,10,13,2,6.3,556,840
2610,11,13,8,10.2,676,1080
2611,9,18,6,16.6,430,840
2612,19,4,10,2.7,852,1260
2613,19,2,9,11.4,507,840
2614,18,9,8,26,776,1080
2615,6,7,1,3.7,704,1080
2616,12,10,4,17.4,445,840
2617,3,7,5,1.6,1022,1260
2618,2,4,4,6.9,892,1260
2619,19,14,6,13.9,390,840
2620,8,6,4,19.1,447,840
2621,17,1,1,11.8,488,840
2622,16,8,2,24.2,689,1080
2623,11,5,2,17.2,572,840
2624,4,15,9,5.3,489,840
2625,7,10,10,14.8,657,1080
2626,10,15,5,10.4,555,840
2627,19,17,10,5.6,723,1080
2628,17,11,1,16.9,716,1080
2629,9,17,1,23.7,449,840
2630,8,2,8,11.5,787,1080
2631,9,16,2,22.6,1070,1260
2632,11,20,6,24,471,840
2633,9,16,8,2.6,1052,1260
2634,13,1,7,14.9,434,840
2635,20,16,8,17.4,908,1260
2636,11,1,9,7.8,638,1080
2637,12,19,5,6.2,984,1260
2638,19,15,6,23.4,884,1260
2639,8,6,9,11.1,891,1260
2640,2,3,4,15.3,663,1080
2641,10,19,6,2.3,815,1080
2642,7,17,1,22.2,921,1260
2643,1,2,7,6,492,840
2644,10,3,5,7.7,612,1080
2645,2,5,4,16.7,397,840
2646,11,12,8,10,1035,1260
2647,19,8,7,13.5,1041,1260
2648,10,1,7,25.1,606,1080
2649,19,3,10,18.3,420,840
2650,4,7,2,3.8,437,840
2651,16,3,5,1.6,930,1260
2652,20,18,8,19.4,1001,1260
2653,4,5,5,13.2,783,1080
2654,10,2,6,7.7,509,840
2655,8,10,9,18.2,1028,1260
2656,13,18,7,17.7,947,1260
2657,1,20,2,5.8,1004,1260
2658,11,14,7,11.3,780,1080
2659,16,14,9,12.3,915,1260
2660,11,10,7,20,870,1260
2661,11,5,3,4.8,1046,1260
2662,2,16,4,16.6,635,1080
2663,6,2,3,16.9,627,1080
2664,18,11,5,24,779,1080
2665,18,14,9,3,768,1080
2666,19,2,10,3.3,468,840
2667,18,7,1,2.9,782,1080
2668,8,6,1,12.7,909,1260
2669,9,7,5,8.6,811,1080
2670,19,11,6,16.7,369,840
2671,1,2,6,22.1,1053,1260
2672,20,18,1,18,776,1080
2673,2,6,3,7.1,581,840
2674,3,2,6,3,1057,1260
2675,12,11,5,14.4,676,1080
2676,12,15,5,1.2,921,1260
2677,11,10,9,13.9,958,1260
2678,13,6,5,9.1,925,1260
2679,1,20,3,25.4,459,840
2680,11,7,10,10.4,892,1260
2681,1,9,5,20.5,472,840
2682,9,7,3,6.9,474,840
2683,8,12,6,3.9,718,1080
2684,9,13,8,25.6,940,1260
2685,4,9,6,16,1065,1260
2686,20,15,10,19.3,414,840
2687,6,18,6,1.1,683,1080
2688,12,20,4,20.2,1053,1260
2689,17,10,7,3.2,451,840
2690,6,18,5,16.5,820,1080
2691,11,16,3,15.5,539,840
2692,2,10,9,4.4,974,1260
2693,12,19,6,6,639,1080
2694,7,16,3,2.3,942,1260
2695,1,12,2,9.6,748,1080
2696,13,5,5,24.5,964,1260
2697,10,14,7,24.8,485,840
2698,10,8,7,19.1,1074,1260
2699,13,8,9,23.6,451,840
2700,14,13,2,4.4,812,1080
2701,3,6,6,9.2,936,1260
2702,12,9,3,4.3,1014,1260
2703,2,20,6,5.6,1033,1260
2704,11,5,9,6.1,656,1080
2705,20,12,8,2.6,835,1080
2706,11,14,9,21.6,699,1080
2707,13,16,1,12,636,1080
2708,11,6,6,17,1018,1260
2709,10,14,4,23.5,582,840
2710,14,9,8,17.8,411,840
2711,12,20,2,22.5,751,1080
2712,6,2,1,16.9,805,1080
2713,3,13,9,22.5,396,840
2714,8,16,4,11.2,1054,1260
2715,12,10,8,2.5,560,840
2716,2,10,1,13.6,449,840
2717,7,2,3,18.2,491,840
2718,16,20,7,14,495,840
2719,4,6,9,9.9,1000,1260
2720,9,11,8,8.2,803,1080
2721,15,16,10,9.4,1073,1260
2722,15,9,3,10.4,535,840
2723,8,18,1,18.5,912,1260
2724,11,8,2,25.5,365,840
2725,14,2,1,24.3,601,1080
2726,14,8,4,3.8,692,1080
2727,9,15,8,2.8,634,1080
2728,19,2,6,12.3,788,1080
2729,14,18,5,23.8,783,1080
2730,4,19,6,19.2,1038,1260
2731,11,19,8,18.2,526,840
2732,9,12,8,7.6,473,840
2733,6,1,8,19.1,967,1260
2734,6,5,2,10.9,849,1260
2735,4,11,4,22.9,794,1080
2736,9,20,8,12.5,983,1260
2737,14,9,7,1.6,1036,1260
2738,12,10,8,16.1,783,1080
2739,14,13,8,7.9,1042,1260
2740,5,4,3,9.4,681,1080
2741,17,20,2,3.1,1033,1260
2742,13,18,2,23.1,550,840
2743,7,2,7,7.6,752,1080
2744,13,9,10,2.5,898,1260
2745,5,18,7,15.6,487,840
2746,11,20,4,9.7,994,1260
2747,11,19,10,3.6,549,840
2748,12,13,2,17.6,515,840
2749,8,7,7,9.7,751,1080
2750,4,3,1,13.9,397,840
2751,3,2,10,17.8,992,1260
2752,15,13,7,10.4,433,840
2753,2,10,1,13.5,932,1260
2754,14,9,8,5.6,616,1080
2755,4,19,9,7.9,755,1080
2756,2,1,4,14.5,1064,1260
2757,16,5,6,9,847,1260
2758,13,8,1,9.7,381,840
2759,2,1,10,3.4,576,840
2760,3,17,6,16.8,639,1080
2761,20,10,7,24.7,1037,1260
2762,8,13,2,11,471,840
2763,4,12,7,17.4,592,840
2764,19,2,10,17.6,944,1260
2765,8,18,6,13.6,790,1080
2766,15,1,1,21.6,1038,1260
2767,7,5,10,9.8,934,1260
2768,2,16,10,3.1,824,1080
2769,13,19,3,16.3,526,840
2770,18,12,8,22.2,733,1080
2771,16,10,9,9.2,683,1080
2772,5,13,9,22.7,628,1080
2773,11,9,9,11.2,896,1260
2774,10,20,2,7.7,1074,1260
2775,2,18,9,6,965,1260
2776,9,18,4,12.8,472,840
2777,13,11,3,7.1,674,1080
2778,9,16,3,19.8,901,1260
2779,12,15,3,12.9,556,840
2780,14,16,2,24.4,985,1260
2781,15,17,9,3.3,487,840
2782,13,6,4,23.4,996,1260
2783,9,3,3,18.7,975,1260
2784,15,11,1,8.7,582,840
2785,9,8,1,1.9,492,840
2786,13,6,9,5.4,916,1260
2787,14,9,9,12.2,889,1260
2788,17,14,2,11.3,559,840
2789,6,1,2,14.8,853,1260
2790,15,4,8,25.4,656,1080
2791,17,4,8,7.2,892,1260
2792,17,1,4,15.5,496,840
2793,2,16,10,11,979,1260
2794,19,8,6,7.1,724,1080
2795,1,9,6,17.2,653,1080
2796,12,5,6,11.1,508,840
2797,20,10,4,12.5,1057,1260
2798,1,13,7,12.9,660,1080
2799,8,4,7,15.7,882,1260
2800,6,1,8,17.7,768,1080
2801,6,4,8,13.5,741,1080
2802,3,11,4,10.8,748,1080
2803,20,14,7,14.1,596,840
2804,11,9,4,18.2,692,1080
2805,5,11,10,21.5,1074,1260
2806,16,18,10,25.6,610,1080
2807,8,2,10,1.4,818,1080
2808,13,10,2,16.3,1056,1260
2809,19,11,7,23.7,615,1080
2810,18,16,1,12.7,821,1080
2811,19,9,3,23.4,974,1260
2812,14,1,5,4,1064,1260
2813,13,5,4,5.6,389,840
2814,14,1,8,8.2,957,1260
2815,20,17,8,2.2,605,1080
2816,6,16,8,6.1,959,1260
2817,13,15,5,1.3,934,1260
2818,13,15,1,14,1012,1260
2819,3,10,9,12.3,407,840
2820,14,12,6,21.4,720,1080
2821,7,5,8,21.6,374,840
2822,6,14,10,10.8,1056,1260
2823,20,3,1,5.9,979,1260
2824,20,19,3,10.1,397,840
2825,11,20,6,10.5,966,1260
2826,17,16,3,21.8,896,1260
2827,20,9,10,17.1,444,840
2828,15,9,3,3.6,700,1080
2829,17,11,4,17.5,921,1260
2830,16,11,10,21.6,1062,1260
2831,16,13,6,14.7,990,1260
2832,6,17,1,23.7,883,1260
2833,5,15,3,18.8,914,1260
2834,17,16,2,10.3,882,1260
2835,10,5,1,24.6,1055,1260
2836,20,11,5,12.9,380,840
2837,18,11,5,23.8,734,1080
2838,7,16,9,23.5,540,840
2839,19,6,10,16.9,584,840
2840,13,6,10,10.8,720,1080
2841,13,18,5,7.9,671,1080
2842,18,20,1,15,814,1080
2843,15,18,5,22.9,674,1080
2844,17,11,2,20.7,955,1260
2845,18,11,2,18.6,1052,1260
2846,3,17,9,13.2,905,1260
2847,17,19,5,16.8,555,840
2848,8,5,6,1.8,488,840
2849,6,13,2,22.4,1057,1260
2850,11,4,3,24.7,551,840
2851,9,7,9,3.8,906,1260
2852,2,12,4,8.6,911,1260
2853,8,6,5,19.5,830,1080
2854,10,4,7,18.6,482,840
2855,15,5,4,23.7,406,840
2856,1,5,1,16.4,705,1080
2857,2,20,10,19.3,579,840
2858,7,18,10,6.5,684,1080
2859,7,15,10,25.1,859,1260
2860,18,11,4,26,796,1080
2861,9,15,2,19.2,867,1260
2862,3,18,5,14.3,812,1080
2863,18,13,5,3.2,1075,1260
2864,8,1,10,9.8,797,1080
2865,3,7,5,25.2,598,840
2866,12,5,4,3.8,810,1080
2867,7,5,2,25.4,539,840
2868,1,5,3,21.8,414,840
2869,13,7,2,21.8,563,840
2870,11,8,8,9.9,456,840
2871,15,14,8,17,725,1080
2872,9,6,9,25.9,865,1260
2873,16,13,2,8.5,477,840
2874,16,19,9,15.3,801,1080
2875,7,14,6,22.2,863,1260
2876,5,10,7,24.1,701,1080
2877,12,1,7,22.2,388,840
2878,10,12,7,22.8,510,840
2879,18,6,8,12,904,1260
2880,9,7,10,10.1,1063,1260
2881,19,12,1,25.3,802,1080
2882,3,8,2,18.6,892,1260
2883,4,19,10,23.2,549,840
2884,8,1,2,15.9,1051,1260
2885,14,9,5,14.8,996,1260
2886,11,9,8,5,772,1080
2887,18,20,10,18.4,661,1080
2888,6,1,3,2.9,971,1260
2889,4,17,3,10.7,972,1260
2890,18,15,7,19.7,850,1260
2891,8,5,9,17.4,858,1260
2892,20,5,6,20.2,606,1080
2893,4,3,7,10,394,840
2894,6,12,1,10.3,1058,1260
2895,1,13,10,25.8,394,840
2896,13,2,1,1.5,649,1080
2897,13,4,1,8.5,456,840
2898,3,11,10,5.1,795,1080
2899,8,4,4,6.3,900,1260
2900,13,11,3,3.3,962,1260
2901,20,17,4,11.8,982,1260
2902,20,8,4,25.3,1056,1260
2903,3,7,4,4.3,844,1260
2904,7,13,3,21.5,1071,1260
2905,19,9,10,10.7,673,1080
2906,19,11,3,11.8,764,1080
2907,5,17,3,7.7,623,1080
2908,9,15,2,23.6,786,1080
2909,20,10,6,14.2,620,1080
2910,3,9,8,25.1,1002,1260
2911,12,19,4,12.3,832,1080
2912,18,3,2,20.2,538,840
2913,8,16,5,11,433,840
2914,16,5,5,24.1,560,840
2915,10,8,8,8.3,526,840
2916,15,16,10,11.2,561,840
2917,10,19,2,3.6,942,1260
2918,8,1,7,14,700,1080
2919,7,2,4,14.3,631,1080
2920,9,16,8,17.7,700,1080
2921,10,9,4,25.1,754,1080
2922,16,4,4,13.6,473,840
2923,2,16,3,18.5,639,1080
2924,16,7,1,8.6,749,1080
2925,15,4,5,17.5,930,1260
2926,11,10,4,22.5,718,1080
2927,1,11,7,6.6,519,840
2928,6,2,8,17.2,1023,1260
2929,6,17,9,19.3,545,840
2930,2,18,4,18.7,685,1080
2931,14,9,2,16.2,796,1080
2932,17,3,9,1.6,376,840
2933,3,20,9,5.8,386,840
2934,18,15,9,14.4,712,1080
2935,8,7,10,16.5,480,840
2936,16,14,9,22,729,1080
2937,15,5,6,8.3,388,840
2938,7,18,9,2.9,565,840
2939,20,8,3,25.7,698,1080
2940,6,19,3,6.4,559,840
2941,16,15,1,7.1,697,1080
2942,5,18,2,22.6,987,1260
2943,19,10,9,22.5,771,1080
2944,17,13,5,14.4,637,1080
2945,11,19,7,7.2,909,1260
2946,11,3,5,4.7,808,1080
2947,7,3,2,16,527,840
2948,10,11,10,4.5,1042,1260
2949,10,14,4,13.9,403,840
2950,5,13,1,10.5,577,840
2951,7,12,4,17.7,1071,1260
2952,14,1,5,19.4,960,1260
2953,7,2,10,4.9,692,1080
2954,16,14,3,13.9,428,840
2955,4,14,7,23.1,922,1260
2956,5,2,6,7.1,727,1080
2957,20,15,10,2.3,579,840
2958,3,11,6,17.8,487,840
2959,3,16,6,5.8,590,840
2960,17,16,7,23.1,660,1080
2961,5,19,1,3.5,705,1080
2962,3,11,5,1.6,488,840
2963,1,7,1,24,464,840
2964,9,7,1,2.9,964,1260
2965,14,2,6,18.8,769,1080
2966,1,4,5,6.8,975,1260
2967,7,20,9,22.2,372,840
2968,11,19,1,25.8,864,1260
2969,8,17,3,1.7,422,840
2970,2,19,8,22.7,777,1080
2971,9,10,6,12.5,789,1080
2972,11,9,9,8.6,749,1080
2973,6,4,2,1.7,1000,1260
2974,14,13,4,7.9,928,1260
2975,13,10,5,18.9,647,1080
2976,17,12,7,6.6,554,840
2977,2,12,10,7.4,757,1080
2978,8,20,6,1.3,408,840
2979,7,19,6,20.8,883,1260
2980,1,18,4,3.4,483,840
2981,11,8,1,1.2,419,840
2982,11,6,9,19.3,431,840
2983,2,15,7,8.5,455,840
2984,16,19,9,1.1,1076,1260
2985,4,18,2,12,394,840
2986,11,18,1,18.3,520,840
2987,13,11,1,13.3,927,1260
2988,4,2,8,16.5,831,1080
2989,3,8,4,15.8,379,840
2990,5,17,9,2.5,907,1260
2991,19,4,4,20.4,538,840
2992,4,2,3,2.6,970,1260
2993,6,16,6,9,658,1080
2994,8,14,4,22.7,539,840
2995,7,2,2,25.5,893,1260
2996,11,19,3,17.5,1015,1260
2997,11,16,9,25.5,726,1080
2998,10,3,4,10.1,1003,1260
2999,8,10,1,4.2,679,1080
3000,18,9,3,20,361,840
3001,1,14,6,3.5,1077,1260
3002,1,15,10,18.1,571,840
3003,5,4,1,19.3,847,1260
3004,14,4,10,19.1,723,1080
3005,9,19,7,2.3,1072,1260
3006,10,16,8,2.7,532,840
3007,15,9,1,13.2,764,1080
3008,15,10,2,19.6,617,1080
3009,13,14,9,7.7,437,840
3010,3,13,10,7.9,392,840
3011,19,5,2,13.7,1079,1260
3012,13,15,1,10.1,701,1080
3013,4,2,2,20.1,461,840
3014,19,7,5,17.7,833,1080
3015,7,5,2,20,397,840
3016,14,5,3,9.4,990,1260
3017,5,17,7,15.6,685,1080
3018,13,3,1,6.7,490,840
3019,7,9,6,9,848,1260
3020,12,18,8,25.7,538,840
3021,8,15,4,22.8,399,840
3022,7,13,3,17.1,1024,1260
3023,7,4,6,22.2,566,840
3024,6,2,1,21.7,747,1080
3025,15,19,3,3.5,696,1080
3026,15,11,6,18.3,406,840
3027,4,14,6,16,547,840
3028,1,19,2,10.6,1073,1260
3029,18,6,2,24.8,989,1260
3030,6,13,9,15.7,989,1260
3031,8,11,9,23.4,477,840
3032,3,8,3,1.1,780,1080
3033,3,8,6,23.1,497,840
3034,17,19,10,13.2,440,840
3035,14,20,6,7.5,808,1080
3036,3,19,9,11.2,926,1260
3037,8,1,5,10.9,990,1260
3038,15,6,6,19.4,957,1260
3039,5,13,5,13,449,840
3040,9,10,5,2.8,1067,1260
3041,9,19,7,9,727,1080
3042,19,5,3,1.9,848,1260
3043,1,6,7,7.1,457,840
3044,9,2,5,3.7,475,840
3045,18,2,3,19.9,588,840
3046,3,19,3,10.2,916,1260
3047,11,10,6,26,806,1080
3048,4,8,10,21.1,507,840
3049,11,7,8,23.6,936,1260
3050,12,13,3,10.8,703,1080
3051,7,17,10,6.4,390,840
3052,20,17,1,10.8,1007,1260
3053,19,6,5,14.5,385,840
3054,6,11,2,13.9,699,1080
3055,7,14,10,21.8,1052,1260
3056,5,1,7,24.6,404,840
3057,19,17,3,4.1,991,1260
3058,6,12,9,19.9,567,840
3059,10,4,6,8.2,1079,1260
3060,9,15,3,8.1,485,840
3061,9,2,3,15.2,942,1260
3062,3,20,6,23.2,404,840
3063,18,12,10,8.3,600,1080
3064,9,12,7,7.3,871,1260
3065,9,12,10,4.6,1000,1260
3066,7,1,10,10.3,1063,1260
3067,7,19,8,7.1,776,1080
3068,2,13,7,5.3,694,1080
3069,20,4,4,4.7,832,1080
3070,10,7,7,11,447,840
3071,4,19,3,12.4,506,840
3072,7,2,5,19.8,950,1260
3073,16,11,2,25.7,400,840
3074,1,11,4,12.8,888,1260
3075,6,17,2,20.4,856,1260
3076,8,7,4,6.6,420,840
3077,6,12,5,22.3,371,840
3078,1,10,3,20.9,936,1260
3079,16,11,8,3.5,598,840
3080,4,13,8,6.4,1035,1260
3081,2,10,1,15.9,1061,1260
3082,16,17,5,19.4,459,840
3083,15,7,4,5.7,668,1080
3084,11,7,7,7.2,874,1260
3085,20,4,8,6.5,630,1080
3086,8,14,2,2.9,908,1260
3087,1,8,5,21.5,706,1080
3088,11,10,4,11.3,678,1080
3089,8,10,6,22.4,582,840
3090,5,18,9,3.5,369,840
3091,3,2,4,9.5,1054,1260
3092,5,4,2,25.3,804,1080
3093,20,2,1,4.3,849,1260
3094,7,4,1,11.9,700,1080
3095,14,12,7,25.9,617,1080
3096,18,8,3,16.6,915,1260
3097,6,15,3,7.6,377,840
3098,12,13,3,13.5,607,1080
3099,5,12,7,25.3,633,1080
3100,13,8,8,10.6,368,840
3101,20,11,6,18,449,840
3102,11,7,4,4.7,974,1260
3103,11,2,5,16.8,925,1260
3104,8,11,1,8.4,934,1260
3105,16,8,4,4.2,439,840
3106,14,10,2,5.8,674,1080
3107,14,4,2,9.3,971,1260
3108,1,5,7,2.7,703,1080
3109,6,4,5,21.9,571,840
3110,10,12,7,26,638,1080
3111,4,1,1,16.6,490,840
3112,1,9,5,16.6,963,1260
3113,6,15,1,14,666,1080
3114,4,15,7,23.9,664,1080
3115,7,12,5,19,981,1260
3116,15,2,4,19.5,583,840
3117,11,5,9,10.1,839,1080
3118,19,5,3,12.8,834,1080
3119,18,4,4,15.8,478,840
3120,7,5,9,11.7,983,1260
3121,9,1,5,1.4,857,1260
3122,12,10,1,12.3,596,840
3123,11,16,9,13.5,953,1260
3124,17,15,9,10.8,1030,1260
3125,9,19,10,12.1,578,840
3126,4,3,3,18.8,511,840
3127,17,6,4,17,572,840
3128,1,15,9,15.9,845,1260
3129,12,9,2,24,1020,1260
3130,5,13,9,10.1,1059,1260
3131,6,10,9,22.5,751,1080
3132,4,17,1,12.7,747,1080
3133,9,16,9,25.4,877,1260
3134,9,16,10,16.6,388,840
3135,12,19,1,13.5,888,1260
3136,6,10,4,13.5,975,1260
3137,8,19,9,3.2,1015,1260
3138,16,10,7,18.1,1024,1260
3139,2,16,10,23.6,479,840
3140,12,14,3,2.8,447,840
3141,8,6,6,17,971,1260
3142,16,10,2,13.2,1078,1260
3143,9,4,3,10,393,840
3144,1,12,9,23.2,783,1080
3145,14,2,5,1.1,368,840
3146,1,11,9,21.5,678,1080
3147,9,18,7,25.7,372,840
3148,18,11,3,3.9,878,1260
3149,6,7,6,5.5,1012,1260
3150,7,20,5,8.6,606,1080
3151,10,1,9,6.1,753,1080
3152,14,2,4,22.8,968,1260
3153,4,15,4,6.5,995,1260
3154,7,11,4,1.5,1076,1260
3155,16,5,8,10,540,840
3156,1,4,9,22.8,1072,1260
3157,1,16,4,3.3,432,840
3158,14,12,6,16.6,563,840
3159,2,7,3,2.2,549,840
3160,13,1,1,3.1,1008,1260
3161,9,5,4,20.1,586,840
3162,10,6,2,16.6,1055,1260
3163,14,20,7,15.5,1050,1260
3164,14,17,10,7.2,634,1080
3165,8,12,6,14.6,673,1080
