k,o_k,d_k,w_k,q_k,e_k,l_k
2667,10,4,1,2.9,782,1080
2668,25,20,1,12.7,909,1260
2669,7,20,5,8.6,811,1080
2670,3,19,6,16.7,369,840
2671,7,15,6,22.1,1053,1260
2672,19,2,1,18,776,1080
2673,15,22,3,7.1,581,840
2674,21,8,6,3,1057,1260
2675,17,24,5,14.4,676,1080
2676,3,5,5,1.2,921,1260
2677,10,20,9,13.9,958,1260
2678,14,9,5,9.1,925,1260
2679,10,21,3,25.4,459,840
2680,1,12,10,10.4,892,1260
2681,16,24,5,20.5,472,840
2682,21,24,3,6.9,474,840
2683,6,20,6,3.9,718,1080
2684,9,1,8,25.6,940,1260
2685,6,8,6,16,1065,1260
2686,14,9,10,19.3,414,840
2687,15,19,6,1.1,683,1080
2688,11,17,4,20.2,1053,1260
2689,9,24,7,3.2,451,840
2690,15,23,5,16.5,820,1080
2691,25,16,3,15.5,539,840
2692,23,17,9,4.4,974,1260
2693,23,12,6,6,639,1080
2694,20,24,3,2.3,942,1260
2695,18,10,2,9.6,748,1080
2696,23,9,5,24.5,964,1260
2697,5,22,7,24.8,485,840
2698,13,15,7,19.1,1074,1260
2699,16,20,9,23.6,451,840
2700,19,23,2,4.4,812,1080
2701,11,4,6,9.2,936,1260
2702,25,11,3,4.3,1014,1260
2703,10,11,6,5.6,1033,1260
2704,14,20,9,6.1,656,1080
2705,25,18,8,2.6,835,1080
2706,24,21,9,21.6,699,1080
2707,16,8,1,12,636,1080
2708,5,21,6,17,1018,1260
2709,5,24,4,23.5,582,840
2710,5,20,8,17.8,411,840
2711,24,19,2,22.5,751,1080
2712,15,25,1,16.9,805,1080
2713,6,21,9,22.5,396,840
2714,11,5,4,11.2,1054,1260
2715,9,15,8,2.5,560,840
2716,4,10,1,13.6,449,840
2717,1,8,3,18.2,491,840
2718,4,17,7,14,495,840
2719,2,12,9,9.9,1000,1260
2720,3,1,8,8.2,803,1080
2721,19,14,10,9.4,1073,1260
2722,20,19,3,10.4,535,840
2723,24,25,1,18.5,912,1260
2724,7,25,2,25.5,365,840
2725,17,4,1,24.3,601,1080
2726,24,1,4,3.8,692,1080
2727,8,5,8,2.8,634,1080
2728,25,12,6,12.3,788,1080
2729,24,9,5,23.8,783,1080
2730,4,13,6,19.2,1038,1260
2731,17,3,8,18.2,526,840
2732,4,19,8,7.6,473,840
2733,21,22,8,19.1,967,1260
2734,2,3,2,10.9,849,1260
2735,14,23,4,22.9,794,1080
2736,1,12,8,12.5,983,1260
2737,16,15,7,1.6,1036,1260
2738,21,13,8,16.1,783,1080
2739,15,10,8,7.9,1042,1260
2740,8,13,3,9.4,681,1080
2741,1,2,2,3.1,1033,1260
2742,5,1,2,23.1,550,840
2743,4,19,7,7.6,752,1080
2744,8,25,10,2.5,898,1260
2745,9,18,7,15.6,487,840
2746,22,12,4,9.7,994,1260
2747,21,25,10,3.6,549,840
2748,21,19,2,17.6,515,840
2749,2,17,7,9.7,751,1080
2750,3,10,1,13.9,397,840
2751,20,22,10,17.8,992,1260
2752,19,2,7,10.4,433,840
2753,13,7,1,13.5,932,1260
2754,3,4,8,5.6,616,1080
2755,7,25,9,7.9,755,1080
2756,16,12,4,14.5,1064,1260
2757,20,5,6,9,847,1260
2758,20,23,1,9.7,381,840
2759,4,16,10,3.4,576,840
2760,13,17,6,16.8,639,1080
2761,4,2,7,24.7,1037,1260
2762,6,7,2,11,471,840
2763,12,19,7,17.4,592,840
2764,22,3,10,17.6,944,1260
2765,9,13,6,13.6,790,1080
2766,2,15,1,21.6,1038,1260
2767,15,13,10,9.8,934,1260
2768,1,21,10,3.1,824,1080
2769,21,17,3,16.3,526,840
2770,15,8,8,22.2,733,1080
2771,3,13,9,9.2,683,1080
2772,17,14,9,22.7,628,1080
2773,14,1,9,11.2,896,1260
2774,19,2,2,7.7,1074,1260
2775,7,6,9,6,965,1260
2776,25,20,4,12.8,472,840
2777,14,25,3,7.1,674,1080
2778,7,20,3,19.8,901,1260
2779,20,15,3,12.9,556,840
2780,23,10,2,24.4,985,1260
2781,13,22,9,3.3,487,840
2782,6,21,4,23.4,996,1260
2783,17,2,3,18.7,975,1260
2784,12,5,1,8.7,582,840
2785,13,18,1,1.9,492,840
2786,2,13,9,5.4,916,1260
2787,23,20,9,12.2,889,1260
2788,23,18,2,11.3,559,840
2789,9,22,2,14.8,853,1260
2790,24,4,8,25.4,656,1080
2791,21,3,8,7.2,892,1260
2792,13,4,4,15.5,496,840
2793,14,21,10,11,979,1260
2794,25,13,6,7.1,724,1080
2795,16,25,6,17.2,653,1080
2796,20,13,6,11.1,508,840
2797,13,7,4,12.5,1057,1260
2798,8,9,7,12.9,660,1080
2799,25,7,7,15.7,882,1260
2800,12,11,8,17.7,768,1080
2801,21,7,8,13.5,741,1080
2802,7,20,4,10.8,748,1080
2803,11,10,7,14.1,596,840
2804,7,4,4,18.2,692,1080
2805,8,20,10,21.5,1074,1260
2806,22,13,10,25.6,610,1080
2807,20,22,10,1.4,818,1080
2808,21,8,2,16.3,1056,1260
2809,18,23,7,23.7,615,1080
2810,14,19,1,12.7,821,1080
2811,2,14,3,23.4,974,1260
2812,13,24,5,4,1064,1260
2813,5,22,4,5.6,389,840
2814,9,15,8,8.2,957,1260
2815,11,17,8,2.2,605,1080
2816,24,5,8,6.1,959,1260
2817,21,4,5,1.3,934,1260
2818,16,10,1,14,1012,1260
2819,20,14,9,12.3,407,840
2820,14,4,6,21.4,720,1080
2821,4,3,8,21.6,374,840
2822,21,15,10,10.8,1056,1260
2823,14,22,1,5.9,979,1260
2824,14,21,3,10.1,397,840
2825,25,11,6,10.5,966,1260
2826,13,22,3,21.8,896,1260
2827,3,2,10,17.1,444,840
2828,2,9,3,3.6,700,1080
2829,6,4,4,17.5,921,1260
2830,21,23,10,21.6,1062,1260
2831,14,16,6,14.7,990,1260
2832,23,6,1,23.7,883,1260
2833,11,3,3,18.8,914,1260
2834,17,14,2,10.3,882,1260
2835,12,24,1,24.6,1055,1260
2836,25,19,5,12.9,380,840
2837,23,22,5,23.8,734,1080
2838,25,15,9,23.5,540,840
2839,20,14,10,16.9,584,840
2840,6,5,10,10.8,720,1080
2841,12,15,5,7.9,671,1080
2842,5,6,1,15,814,1080
2843,9,5,5,22.9,674,1080
2844,11,7,2,20.7,955,1260
2845,21,7,2,18.6,1052,1260
2846,22,1,9,13.2,905,1260
2847,25,18,5,16.8,555,840
2848,25,20,6,1.8,488,840
2849,15,1,2,22.4,1057,1260
2850,1,23,3,24.7,551,840
2851,25,24,9,3.8,906,1260
2852,25,21,4,8.6,911,1260
2853,5,24,5,19.5,830,1080
2854,10,7,7,18.6,482,840
2855,2,25,4,23.7,406,840
2856,24,22,1,16.4,705,1080
2857,7,22,10,19.3,579,840
2858,21,14,10,6.5,684,1080
2859,4,9,10,25.1,859,1260
2860,7,18,4,26,796,1080
2861,9,21,2,19.2,867,1260
2862,4,8,5,14.3,812,1080
2863,18,1,5,3.2,1075,1260
2864,10,17,10,9.8,797,1080
2865,17,4,5,25.2,598,840
2866,14,1,4,3.8,810,1080
2867,15,9,2,25.4,539,840
2868,17,1,3,21.8,414,840
2869,2,8,2,21.8,563,840
2870,11,14,8,9.9,456,840
2871,8,10,8,17,725,1080
2872,13,3,9,25.9,865,1260
2873,19,25,2,8.5,477,840
2874,8,7,9,15.3,801,1080
2875,19,22,6,22.2,863,1260
2876,12,24,7,24.1,701,1080
2877,25,18,7,22.2,388,840
2878,7,24,7,22.8,510,840
2879,8,20,8,12,904,1260
2880,13,5,10,10.1,1063,1260
2881,7,2,1,25.3,802,1080
2882,9,21,2,18.6,892,1260
2883,16,7,10,23.2,549,840
2884,24,1,2,15.9,1051,1260
2885,9,25,5,14.8,996,1260
2886,13,1,8,5,772,1080
2887,16,11,10,18.4,661,1080
2888,22,7,3,2.9,971,1260
2889,13,10,3,10.7,972,1260
2890,7,17,7,19.7,850,1260
2891,19,8,9,17.4,858,1260
2892,19,11,6,20.2,606,1080
2893,25,21,7,10,394,840
2894,2,6,1,10.3,1058,1260
2895,23,1,10,25.8,394,840
2896,24,3,1,1.5,649,1080
2897,21,20,1,8.5,456,840
2898,25,22,10,5.1,795,1080
2899,5,10,4,6.3,900,1260
2900,23,25,3,3.3,962,1260
2901,1,17,4,11.8,982,1260
2902,7,12,4,25.3,1056,1260
2903,22,24,4,4.3,844,1260
2904,3,23,3,21.5,1071,1260
2905,15,4,10,10.7,673,1080
2906,17,14,3,11.8,764,1080
2907,6,15,3,7.7,623,1080
2908,11,17,2,23.6,786,1080
2909,11,4,6,14.2,620,1080
2910,16,15,8,25.1,1002,1260
2911,5,1,4,12.3,832,1080
2912,4,5,2,20.2,538,840
2913,20,11,5,11,433,840
2914,7,23,5,24.1,560,840
2915,15,7,8,8.3,526,840
2916,22,17,10,11.2,561,840
2917,21,9,2,3.6,942,1260
2918,22,18,7,14,700,1080
2919,18,1,4,14.3,631,1080
2920,4,11,8,17.7,700,1080
2921,11,21,4,25.1,754,1080
2922,14,16,4,13.6,473,840
2923,2,3,3,18.5,639,1080
2924,14,3,1,8.6,749,1080
2925,3,25,5,17.5,930,1260
2926,6,18,4,22.5,718,1080
2927,10,3,7,6.6,519,840
2928,2,3,8,17.2,1023,1260
2929,22,3,9,19.3,545,840
2930,8,10,4,18.7,685,1080
2931,18,16,2,16.2,796,1080
2932,15,21,9,1.6,376,840
2933,11,2,9,5.8,386,840
2934,21,20,9,14.4,712,1080
2935,17,21,10,16.5,480,840
2936,1,12,9,22,729,1080
2937,3,4,6,8.3,388,840
2938,17,10,9,2.9,565,840
2939,9,13,3,25.7,698,1080
2940,14,20,3,6.4,559,840
2941,2,24,1,7.1,697,1080
2942,19,13,2,22.6,987,1260
2943,18,1,9,22.5,771,1080
2944,14,8,5,14.4,637,1080
2945,16,20,7,7.2,909,1260
2946,12,1,5,4.7,808,1080
2947,8,20,2,16,527,840
2948,24,23,10,4.5,1042,1260
2949,5,6,4,13.9,403,840
2950,16,3,1,10.5,577,840
2951,13,4,4,17.7,1071,1260
2952,3,9,5,19.4,960,1260
2953,17,10,10,4.9,692,1080
2954,10,9,3,13.9,428,840
2955,4,23,7,23.1,922,1260
2956,24,16,6,7.1,727,1080
2957,3,4,10,2.3,579,840
2958,6,13,6,17.8,487,840
2959,20,4,6,5.8,590,840
2960,13,10,7,23.1,660,1080
2961,19,17,1,3.5,705,1080
2962,13,22,5,1.6,488,840
2963,5,11,1,24,464,840
2964,16,18,1,2.9,964,1260
2965,11,3,6,18.8,769,1080
2966,10,18,5,6.8,975,1260
2967,9,20,9,22.2,372,840
2968,23,19,1,25.8,864,1260
2969,17,11,3,1.7,422,840
2970,25,9,8,22.7,777,1080
2971,21,17,6,12.5,789,1080
2972,10,2,9,8.6,749,1080
2973,20,4,2,1.7,1000,1260
2974,3,22,4,7.9,928,1260
2975,9,15,5,18.9,647,1080
2976,1,14,7,6.6,554,840
2977,7,16,10,7.4,757,1080
2978,1,6,6,1.3,408,840
2979,6,12,6,20.8,883,1260
2980,10,17,4,3.4,483,840
2981,20,21,1,1.2,419,840
2982,16,5,9,19.3,431,840
2983,15,17,7,8.5,455,840
2984,10,21,9,1.1,1076,1260
2985,1,5,2,12,394,840
2986,10,7,1,18.3,520,840
2987,10,17,1,13.3,927,1260
2988,18,16,8,16.5,831,1080
2989,20,4,4,15.8,379,840
2990,15,7,9,2.5,907,1260
2991,6,4,4,20.4,538,840
2992,14,24,3,2.6,970,1260
2993,13,12,6,9,658,1080
2994,6,4,4,22.7,539,840
2995,2,13,2,25.5,893,1260
2996,25,10,3,17.5,1015,1260
2997,17,1,9,25.5,726,1080
2998,13,15,4,10.1,1003,1260
2999,18,19,1,4.2,679,1080
3000,18,5,3,20,361,840
3001,1,10,6,3.5,1077,1260
3002,20,2,10,18.1,571,840
3003,6,20,1,19.3,847,1260
3004,15,3,10,19.1,723,1080
3005,12,3,7,2.3,1072,1260
3006,22,1,8,2.7,532,840
3007,25,22,1,13.2,764,1080
3008,23,3,2,19.6,617,1080
3009,9,6,9,7.7,437,840
3010,7,16,10,7.9,392,840
3011,25,23,2,13.7,1079,1260
3012,24,10,1,10.1,701,1080
3013,20,3,2,20.1,461,840
3014,3,22,5,17.7,833,1080
3015,13,3,2,20,397,840
3016,19,10,3,9.4,990,1260
3017,13,6,7,15.6,685,1080
3018,25,1,1,6.7,490,840
3019,22,21,6,9,848,1260
3020,9,23,8,25.7,538,840
3021,23,2,4,22.8,399,840
3022,21,16,3,17.1,1024,1260
3023,4,14,6,22.2,566,840
3024,3,21,1,21.7,747,1080
3025,10,19,3,3.5,696,1080
3026,5,11,6,18.3,406,840
3027,25,14,6,16,547,840
3028,25,23,2,10.6,1073,1260
3029,5,23,2,24.8,989,1260
3030,22,20,9,15.7,989,1260
3031,6,25,9,23.4,477,840
3032,10,3,3,1.1,780,1080
3033,7,1,6,23.1,497,840
3034,7,23,10,13.2,440,840
3035,14,19,6,7.5,808,1080
3036,15,7,9,11.2,926,1260
3037,4,20,5,10.9,990,1260
3038,1,5,6,19.4,957,1260
3039,12,9,5,13,449,840
3040,6,22,5,2.8,1067,1260
3041,23,3,7,9,727,1080
3042,5,18,3,1.9,848,1260
3043,5,23,7,7.1,457,840
3044,19,4,5,3.7,475,840
3045,12,18,3,19.9,588,840
3046,24,6,3,10.2,916,1260
3047,6,7,6,26,806,1080
3048,12,21,10,21.1,507,840
3049,13,5,8,23.6,936,1260
3050,14,15,3,10.8,703,1080
3051,24,16,10,6.4,390,840
3052,11,14,1,10.8,1007,1260
3053,19,22,5,14.5,385,840
3054,13,10,2,13.9,699,1080
3055,4,8,10,21.8,1052,1260
3056,24,18,7,24.6,404,840
3057,15,16,3,4.1,991,1260
3058,19,11,9,19.9,567,840
3059,4,23,6,8.2,1079,1260
3060,13,20,3,8.1,485,840
3061,22,21,3,15.2,942,1260
3062,20,10,6,23.2,404,840
3063,23,3,10,8.3,600,1080
3064,18,22,7,7.3,871,1260
3065,9,23,10,4.6,1000,1260
3066,2,12,10,10.3,1063,1260
3067,20,22,8,7.1,776,1080
3068,21,17,7,5.3,694,1080
3069,13,7,4,4.7,832,1080
3070,14,17,7,11,447,840
3071,2,23,3,12.4,506,840
3072,16,21,5,19.8,950,1260
3073,19,9,2,25.7,400,840
3074,15,10,4,12.8,888,1260
3075,3,9,2,20.4,856,1260
3076,17,6,4,6.6,420,840
3077,20,6,5,22.3,371,840
3078,3,17,3,20.9,936,1260
3079,3,17,8,3.5,598,840
3080,1,16,8,6.4,1035,1260
3081,9,24,1,15.9,1061,1260
3082,18,15,5,19.4,459,840
3083,15,16,4,5.7,668,1080
3084,1,16,7,7.2,874,1260
3085,16,15,8,6.5,630,1080
3086,10,3,2,2.9,908,1260
3087,11,10,5,21.5,706,1080
3088,10,1,4,11.3,678,1080
3089,17,15,6,22.4,582,840
3090,7,5,9,3.5,369,840
3091,19,25,4,9.5,1054,1260
3092,10,8,2,25.3,804,1080
3093,1,10,1,4.3,849,1260
3094,5,16,1,11.9,700,1080
3095,15,14,7,25.9,617,1080
3096,18,9,3,16.6,915,1260
3097,16,8,3,7.6,377,840
3098,13,11,3,13.5,607,1080
3099,23,20,7,25.3,633,1080
3100,3,13,8,10.6,368,840
3101,10,6,6,18,449,840
3102,20,1,4,4.7,974,1260
3103,13,4,5,16.8,925,1260
3104,13,3,1,8.4,934,1260
3105,2,7,4,4.2,439,840
3106,9,5,2,5.8,674,1080
3107,24,25,2,9.3,971,1260
3108,20,18,7,2.7,703,1080
3109,1,3,5,21.9,571,840
3110,14,4,7,26,638,1080
3111,14,18,1,16.6,490,840
3112,11,7,5,16.6,963,1260
3113,4,8,1,14,666,1080
3114,15,20,7,23.9,664,1080
3115,6,20,5,19,981,1260
3116,22,9,4,19.5,583,840
3117,20,11,9,10.1,839,1080
3118,1,9,3,12.8,834,1080
3119,18,3,4,15.8,478,840
3120,23,20,9,11.7,983,1260
3121,15,18,5,1.4,857,1260
3122,19,24,1,12.3,596,840
3123,16,3,9,13.5,953,1260
3124,17,9,9,10.8,1030,1260
3125,2,14,10,12.1,578,840
3126,11,23,3,18.8,511,840
3127,16,20,4,17,572,840
3128,15,18,9,15.9,845,1260
3129,21,6,2,24,1020,1260
3130,25,12,9,10.1,1059,1260
3131,1,3,9,22.5,751,1080
3132,12,16,1,12.7,747,1080
3133,13,17,9,25.4,877,1260
3134,17,18,10,16.6,388,840
3135,3,1,1,13.5,888,1260
3136,13,10,4,13.5,975,1260
3137,15,22,9,3.2,1015,1260
3138,16,17,7,18.1,1024,1260
3139,6,23,10,23.6,479,840
3140,18,7,3,2.8,447,840
3141,11,20,6,17,971,1260
3142,11,15,2,13.2,1078,1260
3143,22,14,3,10,393,840
3144,22,4,9,23.2,783,1080
3145,13,1,5,1.1,368,840
3146,14,23,9,21.5,678,1080
3147,5,14,7,25.7,372,840
3148,19,5,3,3.9,878,1260
3149,4,25,6,5.5,1012,1260
3150,11,25,5,8.6,606,1080
3151,23,20,9,6.1,753,1080
3152,19,20,4,22.8,968,1260
3153,14,19,4,6.5,995,1260
3154,25,17,4,1.5,1076,1260
3155,7,9,8,10,540,840
3156,4,3,9,22.8,1072,1260
3157,8,13,4,3.3,432,840
3158,18,25,6,16.6,563,840
3159,24,2,3,2.2,549,840
3160,23,12,1,3.1,1008,1260
3161,4,7,4,20.1,586,840
3162,25,20,2,16.6,1055,1260
3163,9,3,7,15.5,1050,1260
3164,23,21,10,7.2,634,1080
3165,10,3,6,14.6,673,1080
3166,9,22,4,1.8,775,1080
3167,8,24,5,9.5,803,1080
3168,13,8,6,13,1033,1260
3169,2,1,7,8.3,782,1080
3170,22,12,3,12.4,939,1260
3171,12,9,9,10.5,606,1080
3172,7,18,7,1.8,759,1080
3173,7,9,10,20.9,888,1260
3174,13,14,4,7.9,1075,1260
3175,19,5,3,2.6,928,1260
3176,24,10,8,15.2,397,840
3177,12,4,10,25.3,470,840
3178,14,18,1,25.9,465,840
3179,1,6,7,17.6,874,1260
3180,9,23,4,14.5,929,1260
3181,20,5,9,21.1,759,1080
3182,7,19,8,18.9,749,1080
3183,18,11,4,10.2,871,1260
3184,24,7,7,18.4,914,1260
3185,13,22,1,19.7,571,840
3186,13,19,6,10.1,896,1260
3187,2,7,7,17.2,746,1080
3188,25,10,7,23.1,1032,1260
3189,11,21,2,17.6,588,840
3190,5,7,2,23.2,942,1260
3191,5,18,1,17.5,483,840
3192,17,18,2,16.1,369,840
3193,9,17,7,17.7,366,840
3194,1,23,9,6.2,545,840
3195,12,21,9,1.9,402,840
3196,24,20,8,23.7,408,840
3197,11,21,6,24.2,367,840
3198,13,5,4,21.9,957,1260
3199,7,19,8,10.6,724,1080
3200,12,6,6,3.5,768,1080
3201,17,16,7,10.5,719,1080
3202,25,10,3,7.2,864,1260
3203,6,4,10,16.9,988,1260
3204,18,21,4,4.3,785,1080
3205,23,5,2,16.2,479,840
3206,2,14,2,7.5,808,1080
3207,16,13,4,15.2,688,1080
3208,14,1,10,25.4,884,1260
3209,22,14,9,7.8,817,1080
3210,22,3,4,5.3,764,1080
3211,16,21,2,19.9,503,840
3212,6,22,7,23.4,915,1260
3213,25,15,1,22.9,909,1260
3214,8,18,6,21.7,759,1080
3215,8,25,1,16.4,858,1260
3216,1,3,6,16.4,890,1260
3217,9,6,8,25.6,786,1080
3218,20,16,10,8.1,606,1080
3219,23,6,7,4,871,1260
3220,23,3,9,13.7,506,840
3221,20,5,5,1.4,637,1080
3222,18,15,7,10,1023,1260
3223,19,11,2,23.3,987,1260
3224,23,9,5,17.3,433,840
3225,6,13,2,3.4,933,1260
3226,6,20,4,2.4,493,840
3227,8,3,10,15.1,428,840
3228,23,17,8,4.6,693,1080
3229,19,8,3,18.8,556,840
3230,4,25,9,18,520,840
3231,12,3,9,25.3,369,840
3232,1,17,5,19.9,685,1080
3233,15,22,5,22.1,384,840
3234,13,9,6,5.9,443,840
3235,19,16,1,6.9,561,840
3236,10,8,8,16.6,840,1260
3237,11,19,3,23.9,525,840
3238,20,5,7,9.6,747,1080
3239,4,13,5,11,781,1080
3240,18,6,6,25.7,915,1260
3241,7,11,7,8.5,386,840
3242,21,8,7,10.7,674,1080
3243,1,8,8,17.7,677,1080
3244,9,1,9,14.4,872,1260
3245,1,22,5,6.6,551,840
3246,20,12,9,14.7,576,840
3247,2,1,4,17.9,834,1080
3248,10,18,9,14,782,1080
3249,23,1,4,16.6,638,1080
3250,4,18,8,23.7,517,840
3251,3,19,10,9.1,616,1080
3252,11,6,3,6.9,921,1260
3253,3,24,10,25.5,419,840
3254,9,10,9,3.5,830,1080
3255,18,17,2,25.2,1069,1260
3256,14,25,9,25.5,360,840
3257,9,4,9,20.6,622,1080
3258,9,1,4,13.2,634,1080
3259,11,1,4,20.5,780,1080
3260,18,17,4,14.7,1050,1260
3261,3,7,4,18.3,479,840
3262,18,5,5,16.1,990,1260
3263,6,10,6,11.7,1044,1260
3264,15,22,3,23.3,593,840
3265,12,11,6,5.8,675,1080
3266,22,4,3,8.8,1048,1260
3267,13,23,2,19,558,840
3268,2,18,8,18.7,1002,1260
3269,22,24,6,5.8,811,1080
3270,5,25,7,10.7,517,840
3271,17,5,7,15.7,686,1080
3272,3,11,5,21.5,630,1080
3273,4,10,2,15,786,1080
3274,2,4,9,12.1,656,1080
3275,20,15,7,6.1,493,840
3276,2,12,4,4.2,885,1260
3277,6,17,1,23.9,714,1080
3278,24,13,8,13.4,520,840
3279,24,10,3,7.9,366,840
3280,24,20,10,7.4,859,1260
3281,23,14,7,5.5,1029,1260
3282,24,21,1,21.3,368,840
3283,9,4,2,17.8,810,1080
3284,8,21,1,14.1,606,1080
3285,23,15,3,10.1,683,1080
3286,17,8,9,25.6,448,840
3287,15,20,6,22.9,429,840
3288,13,15,5,21.4,521,840
3289,3,5,9,25.3,478,840
3290,9,5,4,3.7,675,1080
3291,24,2,4,23.3,817,1080
3292,25,3,2,4.6,706,1080
3293,22,12,8,9.1,744,1080
3294,4,20,1,3.2,681,1080
3295,5,14,6,14,378,840
3296,15,3,1,4.2,799,1080
3297,25,11,2,8.6,371,840
3298,5,2,7,13.4,896,1260
3299,12,6,7,12.4,547,840
3300,20,4,6,19.9,446,840
3301,17,9,10,23.6,613,1080
3302,4,9,1,6.3,970,1260
3303,6,3,10,2.3,824,1080
3304,10,7,9,12.1,787,1080
3305,17,13,7,14,704,1080
3306,12,1,5,23.1,515,840
3307,22,11,9,14.9,473,840
3308,15,17,8,8.5,593,840
3309,21,19,9,24,1033,1260
3310,5,17,1,8.1,903,1260
3311,16,6,10,1.5,733,1080
3312,18,22,2,23.1,848,1260
3313,19,20,2,12.9,998,1260
3314,14,25,10,11.4,960,1260
3315,19,12,4,6.6,768,1080
3316,19,16,8,11.8,646,1080
3317,20,22,5,13.8,422,840
3318,2,13,9,7.7,769,1080
3319,21,7,9,14.9,383,840
3320,12,6,10,13.1,818,1080
3321,19,7,10,2.2,993,1260
3322,12,3,2,14.2,417,840
3323,18,19,9,20.3,839,1080
3324,18,16,9,2.9,828,1080
3325,4,9,9,24.8,427,840
3326,12,20,9,2.6,985,1260
3327,23,24,3,6.3,745,1080
3328,1,23,2,3.1,1055,1260
3329,9,6,9,12.5,531,840
3330,22,8,8,4.5,529,840
3331,16,17,4,22,423,840
3332,17,24,10,1.2,473,840
3333,8,12,4,16.1,1036,1260
3334,6,19,9,22.9,750,1080
3335,2,3,2,25.2,880,1260
3336,22,4,9,7.3,871,1260
3337,6,8,2,15.5,593,840
3338,5,6,3,3.1,741,1080
3339,24,25,10,16.1,545,840
3340,11,24,3,4.3,1063,1260
3341,15,11,4,15.9,788,1080
3342,17,2,3,8.7,1074,1260
3343,22,1,8,5.6,691,1080
3344,10,12,3,14.6,401,840
3345,5,13,7,25.8,521,840
3346,4,2,1,10.6,502,840
3347,8,16,9,19.4,475,840
3348,21,25,10,12.5,884,1260
3349,2,5,1,7.9,582,840
3350,24,3,2,11,765,1080
3351,3,22,3,9,492,840
3352,1,4,7,11.3,729,1080
3353,5,17,10,20.1,934,1260
3354,15,23,9,8.7,1025,1260
3355,22,3,2,17.7,487,840
3356,15,17,3,6.2,1056,1260
3357,25,14,10,21.7,635,1080
3358,17,11,5,19.9,452,840
3359,17,24,2,15.1,461,840
3360,21,18,7,2.5,497,840
3361,15,17,7,13.7,942,1260
3362,2,25,9,23.8,514,840
3363,1,5,7,17,557,840
3364,13,21,6,15.7,1007,1260
3365,6,10,4,7.9,920,1260
3366,17,14,4,4.7,958,1260
3367,2,3,8,6,401,840
3368,19,5,10,3.6,542,840
3369,18,6,2,2.2,433,840
3370,8,11,5,2.5,959,1260
3371,2,9,10,1.3,384,840
3372,2,19,3,1.8,812,1080
3373,20,15,7,7.6,968,1260
3374,3,16,4,17.8,464,840
3375,10,23,7,5.9,591,840
3376,19,6,7,23.7,729,1080
3377,25,19,1,5.3,869,1260
3378,12,24,9,12.8,368,840
3379,8,13,8,22.4,926,1260
3380,12,20,7,17.2,563,840
3381,21,16,6,13.4,959,1260
3382,14,8,8,3.7,753,1080
3383,16,22,5,24.5,721,1080
3384,5,8,10,24.4,624,1080
3385,11,21,4,16.8,1053,1260
3386,20,4,2,3.2,427,840
3387,2,10,10,18.5,384,840
3388,11,9,8,24.1,1062,1260
3389,12,6,1,16.8,484,840
3390,20,12,8,13.6,534,840
3391,10,24,10,19.7,1031,1260
3392,2,15,5,13.9,557,840
3393,7,15,1,16.4,854,1260
3394,4,23,6,11.7,645,1080
3395,4,6,10,5.8,792,1080
3396,10,14,3,10.7,438,840
3397,5,4,9,12.3,705,1080
3398,5,18,6,2.9,366,840
3399,24,8,3,10.1,401,840
3400,2,3,7,18.6,656,1080
3401,16,21,2,5.1,846,1260
3402,1,22,3,24.3,672,1080
3403,10,21,2,4.9,674,1080
3404,20,22,6,4.1,658,1080
3405,4,3,7,15.1,496,840
3406,25,17,1,18.2,742,1080
3407,10,9,10,16.4,403,840
3408,5,22,3,19.8,837,1080
3409,5,4,10,8.4,718,1080
3410,19,4,1,3.7,361,840
3411,8,11,10,9.7,455,840
3412,20,11,5,10.1,674,1080
3413,8,7,4,20.5,410,840
3414,17,1,2,24.1,421,840
3415,25,3,5,8.3,377,840
3416,15,14,5,11.7,963,1260
3417,1,25,4,9.6,919,1260
3418,10,18,7,20.6,1057,1260
3419,1,11,8,10,1010,1260
3420,13,8,1,24,773,1080
3421,21,14,1,11.2,604,1080
3422,22,16,1,2,552,840
3423,19,24,9,23,1065,1260
3424,15,24,9,12.4,1023,1260
3425,22,9,3,3.1,375,840
3426,23,11,10,25.7,455,840
3427,6,21,4,7.6,614,1080
3428,19,20,9,7,1041,1260
3429,15,23,2,6,601,1080
3430,18,25,10,3.6,587,840
3431,11,17,4,17.5,674,1080
3432,7,15,1,6.6,528,840
3433,12,11,3,11.8,788,1080
3434,1,5,7,5.7,468,840
3435,1,7,4,9,1064,1260
3436,1,11,1,13.1,514,840
3437,25,10,8,12.6,687,1080
3438,1,21,2,9,858,1260
3439,15,7,4,13,390,840
3440,22,8,3,18.2,672,1080
3441,12,2,2,8.6,546,840
3442,9,17,4,18.9,1060,1260
3443,8,14,9,2.5,850,1260
3444,5,24,5,20,779,1080
3445,25,24,7,25.6,934,1260
3446,3,1,2,22.9,841,1260
3447,8,13,6,2.6,991,1260
3448,19,22,5,5.3,492,840
3449,12,6,8,25.5,454,840
3450,4,25,3,1.8,955,1260
3451,2,14,10,9.4,856,1260
3452,4,15,4,8.3,366,840
3453,5,9,4,2.4,639,1080
3454,11,17,6,1.6,781,1080
3455,25,9,7,8.9,422,840
3456,7,21,9,10.8,501,840
3457,12,8,6,4.5,972,1260
3458,17,23,9,13.1,1061,1260
3459,13,17,4,9.9,479,840
