k,o_k,d_k,w_k,q_k,e_k,l_k
1580,4,6,5,25.5,532,840
1581,15,6,6,22.5,685,1080
1583,12,18,10,21.8,583,840
1584,25,6,10,3.2,922,1260
1585,6,13,6,12.7,756,1080
1586,12,21,4,8.7,536,840
1588,3,23,3,11.3,598,840
1589,5,16,10,24.5,441,840
1590,6,1,3,10.2,1024,1260
1591,23,9,10,19.6,385,840
1592,18,13,10,4.9,709,1080
1594,24,12,3,18.5,493,840
1597,9,18,6,1.4,1003,1260
1599,21,4,3,16.2,788,1080
1601,3,15,2,15.3,453,840
1602,25,20,4,23.3,641,1080
1603,23,21,6,7.8,1030,1260
1604,9,20,9,11.2,593,840
1607,23,17,6,5.1,835,1080
1608,23,19,2,20.2,677,1080
1609,1,13,4,10.1,479,840
1610,16,3,8,22,742,1080
1612,6,13,5,13,828,1080
1614,7,20,3,14.6,1020,1260
1616,24,2,3,6.8,619,1080
1618,3,7,7,1.7,987,1260
1619,15,21,5,22.3,551,840
1622,5,1,4,21.9,593,840
1623,19,24,7,3.4,948,1260
1624,19,16,9,8.5,937,1260
1625,2,11,8,4.2,848,1260
1626,1,21,6,8.7,888,1260
1629,3,21,1,17.2,497,840
1630,6,2,3,7.8,500,840
1631,4,18,5,12.5,915,1260
1633,12,9,9,22.3,739,1080
1634,10,23,2,16,966,1260
1640,23,4,3,25.3,969,1260
1641,10,7,6,12.2,913,1260
1642,8,25,8,22,655,1080
1644,17,8,9,18.3,716,1080
1645,3,9,9,7.4,614,1080
1646,9,17,2,24.3,498,840
1649,1,23,9,23.9,406,840
1650,15,19,5,22.3,748,1080
1655,18,15,7,21,944,1260
1656,9,8,10,17.1,383,840
1659,10,7,1,4,411,840
1660,4,3,2,15.9,561,840
1661,12,13,8,21.6,928,1260
1662,24,2,2,21.4,782,1080
1664,21,15,4,21.6,558,840
1665,3,25,1,1.9,1060,1260
1666,6,18,8,13,892,1260
1667,20,3,4,8.2,787,1080
1672,25,2,9,23.4,986,1260
1673,2,4,4,14.1,690,1080
1677,23,8,1,15.2,386,840
1684,5,7,6,25.7,747,1080
1687,9,21,2,9.7,415,840
1688,6,18,4,20.8,936,1260
1690,3,13,3,5.5,399,840
1692,21,1,4,8,401,840
1693,16,25,7,9,943,1260
1696,22,21,4,17.4,872,1260
1697,14,4,9,23.9,600,1080
1699,18,3,2,21.6,862,1260
1702,13,22,1,13.3,624,1080
1703,12,21,2,4.9,1042,1260
1706,21,18,2,18.2,1018,1260
1709,19,1,9,15.6,898,1260
1712,20,16,7,3.2,409,840
1716,25,9,1,15.1,712,1080
1718,18,12,10,20.2,429,840
1722,10,12,10,15.6,730,1080
1731,20,23,2,21.2,509,840
1733,3,16,3,25.5,445,840
1735,9,6,2,20.6,821,1080
1739,5,17,7,8.8,379,840
1740,5,13,3,21.9,894,1260
1743,12,13,8,15,1023,1260
1744,19,16,8,3.8,578,840
1746,5,21,2,22.5,533,840
1747,24,21,1,19.6,620,1080
1748,3,10,3,15.1,513,840
1753,14,15,6,13.3,529,840
1754,16,14,1,3.6,559,840
1758,4,21,8,3.3,544,840
1759,8,11,1,15.4,509,840
1760,23,17,2,26,429,840
1762,20,10,2,7.4,862,1260
1763,10,15,2,24.4,880,1260
1764,21,4,10,16,986,1260
1765,19,8,1,2.4,720,1080
1766,9,14,6,15.9,810,1080
1768,23,19,7,18.4,841,1260
1770,18,17,3,20.6,567,840
1771,14,1,3,7.8,952,1260
1773,7,5,4,22.3,746,1080
1775,24,15,1,20.8,798,1080
1777,15,18,10,24.3,735,1080
1780,18,20,5,22.7,1009,1260
1781,23,18,7,3.4,382,840
1782,20,11,3,12.3,677,1080
1783,7,15,8,3.9,754,1080
1784,24,5,4,4.3,410,840
1785,17,11,3,12.2,626,1080
1790,22,24,8,7.9,665,1080
1791,24,22,3,12.4,902,1260
1792,8,18,6,1.4,417,840
1793,3,23,2,13.3,759,1080
1795,25,18,8,22.1,469,840
1796,17,22,6,21.6,482,840
1797,5,17,10,12.3,967,1260
1798,22,8,1,22.5,674,1080
1800,18,25,3,22.5,788,1080
1801,16,10,4,20.8,443,840
1805,11,4,3,5.1,626,1080
1808,19,17,8,16.8,427,840
1811,12,2,9,6.2,646,1080
1816,4,23,5,5.6,440,840
1817,17,9,4,2.2,591,840
1822,24,23,1,16.5,848,1260
1823,4,2,8,14.7,777,1080
1825,9,15,8,22.9,886,1260
1827,24,1,3,11.6,583,840
1828,16,2,8,15,435,840
1831,11,8,1,21.5,703,1080
1833,14,1,1,20.5,439,840
1834,11,8,3,2.5,633,1080
1836,3,6,2,5.6,929,1260
1837,24,11,6,14,558,840
1840,14,25,9,1.2,810,1080
1841,16,1,3,4,844,1260
1843,2,11,10,13.9,622,1080
1844,6,13,8,15.3,437,840
1845,17,18,5,22.9,934,1260
1846,18,2,1,15.8,774,1080
1852,11,14,6,2.5,462,840
1853,9,12,1,1.8,415,840
1858,16,5,1,25.7,788,1080
1859,8,5,10,12.7,1015,1260
1860,3,1,9,25,1056,1260
1861,7,25,6,19.9,411,840
1864,11,13,9,15.5,864,1260
1867,22,14,6,24.2,1065,1260
1868,16,12,1,14.5,554,840
1870,4,25,10,6.3,857,1260
1872,17,5,7,15,382,840
1873,6,15,7,3.8,839,1080
1874,23,24,7,23.7,920,1260
1878,8,11,3,7.8,530,840
1879,16,12,10,23.9,603,1080
1880,21,20,1,18.5,782,1080
1881,6,4,2,10.4,906,1260
1882,23,6,5,20.8,472,840
1884,21,16,2,11.2,812,1080
1885,8,22,7,10.1,629,1080
1886,21,22,6,7.7,477,840
1889,2,21,9,22.4,916,1260
1890,13,2,9,4.7,895,1260
1891,10,18,5,17,906,1260
1895,21,23,5,19.2,545,840
1897,7,21,7,23.3,684,1080
1901,8,5,2,8.2,773,1080
1903,16,18,5,2,564,840
1906,2,8,4,22.5,660,1080
1909,1,2,2,24.6,690,1080
1912,16,24,10,7.2,397,840
1914,16,17,10,18.1,1019,1260
1917,19,3,3,16.2,460,840
1918,21,17,8,18.4,974,1260
1922,13,25,4,7.7,568,840
1923,2,10,3,4.3,865,1260
1924,8,23,7,15.3,1027,1260
1925,15,12,8,15.1,776,1080
1926,22,23,10,2.6,626,1080
1927,1,15,6,14.7,1011,1260
1929,23,6,10,12,374,840
1930,5,10,4,12.6,992,1260
1933,3,10,4,8.9,423,840
1935,15,10,5,24,432,840
1938,2,5,8,3.3,666,1080
1939,15,16,9,6.1,589,840
1941,23,8,6,25.4,857,1260
1943,20,19,4,8.4,927,1260
1944,6,7,4,4.5,837,1080
1947,18,11,7,19.9,753,1080
1948,1,8,7,20.6,908,1260
1951,5,6,6,6,424,840
1952,7,12,9,1.4,623,1080
1953,20,16,3,12.7,752,1080
1956,16,6,3,9.9,1018,1260
1957,15,18,7,15.9,579,840
1958,23,24,10,18.4,1031,1260
1963,21,18,8,25.7,692,1080
1964,17,9,8,11.9,498,840
1966,22,10,4,14.2,654,1080
1967,20,18,5,17.1,1077,1260
1974,14,11,7,12.1,705,1080
1976,7,11,7,23.2,973,1260
1977,25,10,6,19.6,648,1080
1978,14,9,9,6.6,964,1260
1981,6,8,6,8.8,1028,1260
1985,5,4,1,23.9,784,1080
1986,19,2,8,11.3,588,840
1988,17,5,2,9.6,370,840
1992,2,10,1,21,955,1260
1993,8,4,3,5.1,413,840
1999,6,16,3,17.2,648,1080
2000,5,16,2,17.7,752,1080
2001,18,10,2,7.3,901,1260
2004,20,1,9,17,649,1080
2006,22,13,6,2.2,845,1260
2008,7,9,9,20.6,921,1260
2010,18,16,2,10.4,732,1080
2012,1,20,1,8.7,650,1080
2013,3,17,9,13.3,767,1080
2015,11,17,7,15.5,959,1260
2017,21,15,10,12.7,700,1080
2019,21,10,9,13,865,1260
2021,20,11,10,6.3,438,840
2022,21,24,9,10.4,764,1080
2024,20,22,1,7.1,579,840
2025,23,22,8,21.2,874,1260
2026,5,10,8,16.1,685,1080
2027,13,15,3,16.5,956,1260
2029,9,6,10,13.6,533,840
2030,19,11,5,23.4,370,840
2032,14,17,3,25.3,800,1080
2033,15,7,10,1.2,621,1080
2034,6,24,5,12,636,1080
2035,10,18,5,9.5,989,1260
2037,14,21,5,12.8,402,840
2040,6,17,4,6,489,840
2044,6,25,3,8.4,624,1080
2045,6,23,1,2.3,361,840
2046,12,8,5,14,477,840
2049,7,3,7,18.3,651,1080
2050,11,21,9,21.4,534,840
2054,5,14,3,6.7,478,840
2055,22,1,4,19.9,694,1080
2056,6,4,8,23.1,424,840
2063,10,9,1,17.6,998,1260
2064,6,20,7,6.5,993,1260
2068,5,20,5,15,792,1080
2069,1,17,2,5.9,916,1260
2070,5,23,6,17,841,1260
2072,13,8,6,2.8,757,1080
2073,2,10,8,5.6,984,1260
2074,21,19,9,21.1,907,1260
2076,25,8,6,15.9,1041,1260
2079,13,17,1,6,697,1080
2081,5,21,6,5.8,649,1080
2082,10,18,9,21.6,389,840
2084,20,15,3,9.4,396,840
2085,2,6,8,20.9,532,840
2089,23,18,7,13.3,363,840
2090,21,3,8,18.3,746,1080
2091,16,22,6,9.3,759,1080
2092,25,18,8,21.9,435,840
2093,3,2,4,7.4,806,1080
2094,10,23,7,23.9,661,1080
2096,8,13,3,22.4,656,1080
2098,22,25,1,9.5,1060,1260
2102,9,22,6,7.1,1071,1260
2104,10,3,7,11.6,881,1260
2105,4,6,9,8.7,1050,1260
2106,22,11,6,6.9,394,840
2107,3,16,2,16.2,927,1260
2111,4,7,1,11.5,880,1260
2112,2,20,2,4.8,562,840
2113,23,9,2,7.5,845,1260
2114,16,9,8,2.9,935,1260
2115,3,5,9,20.4,1032,1260
2116,3,21,4,2.8,1038,1260
2118,24,13,1,19,431,840
2121,13,2,5,21.5,1002,1260
2124,21,3,8,10.4,651,1080
2125,14,21,3,17.7,946,1260
2130,21,17,3,7.1,865,1260
2131,23,3,8,3.2,939,1260
2133,7,17,5,4.2,509,840
2135,25,16,4,22.6,362,840
2136,22,19,7,21.3,741,1080
2137,11,13,8,16.5,954,1260
2139,19,12,3,22.8,476,840
2140,25,14,4,15.8,735,1080
2144,3,21,4,2.3,556,840
2148,16,10,5,22.3,1049,1260
2149,6,24,5,20.4,925,1260
2151,4,24,6,11.1,718,1080
2152,4,16,1,15.4,400,840
2153,9,7,6,25.3,685,1080
2154,24,23,4,5.2,628,1080
2155,17,14,10,12.6,402,840
2156,8,12,3,1.4,785,1080
2158,18,23,4,20.3,702,1080
2160,3,9,6,7.9,918,1260
2161,8,2,6,13.9,788,1080
2163,3,22,4,24.6,618,1080
2164,24,11,2,20.2,972,1260
2165,7,10,8,22.3,735,1080
2166,25,8,6,8.6,434,840
2168,15,11,9,15.9,1029,1260
2169,14,17,4,15.6,365,840
2171,15,18,7,24.4,1036,1260
2172,4,9,6,16,476,840
2176,3,18,7,20.6,787,1080
2178,25,20,8,11.4,410,840
2179,14,8,6,22.9,531,840
2182,11,16,1,7.2,396,840
2183,19,7,8,16.9,732,1080
2184,8,6,6,18.1,566,840
2185,16,5,1,14.7,1063,1260
2186,4,11,9,11.2,738,1080
2187,18,7,10,9.5,666,1080
2188,13,18,5,5.2,440,840
2192,1,3,1,13.7,456,840
2193,18,17,2,1.8,1066,1260
2197,10,20,10,11.7,475,840
2200,9,13,4,9.5,809,1080
2201,6,17,10,3.6,497,840
2202,22,9,7,9.6,1005,1260
2203,24,4,5,13.5,423,840
2205,23,6,1,17,1071,1260
2207,6,13,10,24.7,470,840
2210,22,23,9,9.6,1038,1260
2213,16,17,2,10.6,999,1260
2214,18,7,3,10.1,954,1260
2216,4,1,10,6.5,515,840
2219,13,16,5,20.3,777,1080
2220,21,13,9,7,860,1260
2221,1,4,4,5.9,834,1080
2223,22,25,3,19.2,670,1080
2224,22,15,2,24.3,563,840
2226,3,11,10,18.4,577,840
2227,14,4,3,21.8,577,840
2228,6,18,1,15.9,1025,1260
2232,17,24,1,22.8,627,1080
2234,16,4,4,17.3,914,1260
2238,8,15,1,6.7,743,1080
2241,19,3,8,9.7,921,1260
2242,22,4,10,6.2,665,1080
2243,5,25,6,5.9,718,1080
2249,18,8,9,22.7,1052,1260
2250,14,5,1,22.5,861,1260
2251,12,7,7,25.3,545,840
2252,5,21,3,18.4,589,840
2254,21,10,6,1.1,792,1080
2256,14,7,8,8.9,417,840
2258,15,1,2,18,541,840
2259,13,19,6,6.1,597,840
2260,17,18,5,23,819,1080
2261,10,18,4,20.2,800,1080
2263,11,16,2,7,722,1080
2264,8,21,8,16.1,679,1080
2268,7,1,8,3.1,687,1080
2273,6,17,7,8.1,848,1260
2274,21,23,7,6,691,1080
2275,12,17,2,6.6,600,1080
2276,10,11,7,8,879,1260
2279,22,18,1,21.8,864,1260
2283,17,16,1,1.5,630,1080
2284,15,18,8,18.2,685,1080
2285,23,21,9,10.1,363,840
2286,7,24,2,4.4,745,1080
2288,6,8,7,24.5,838,1080
2291,21,7,3,19.5,761,1080
2293,14,11,7,3.8,442,840
2294,9,3,9,17.2,935,1260
2296,1,11,3,24.3,458,840
2298,12,13,2,3.6,999,1260
2301,20,3,9,2.6,751,1080
2302,10,2,3,9.6,739,1080
2305,3,11,9,17.3,946,1260
2306,8,11,10,10.9,599,840
2309,7,25,4,20.8,840,1260
2310,18,2,9,2,923,1260
2311,3,9,10,20.8,923,1260
2312,17,2,10,6.1,469,840
2313,10,20,10,25.8,482,840
2314,15,6,6,12.5,658,1080
2317,16,11,10,23.5,846,1260
2319,13,6,10,24.1,708,1080
2321,10,1,5,17.4,503,840
2322,19,25,6,9.7,874,1260
2323,1,12,2,6,513,840
2325,18,25,2,3.2,993,1260
2326,20,10,7,18.1,788,1080
2328,16,5,4,5.8,996,1260
2333,2,3,8,23.4,1061,1260
2335,3,19,4,14.7,380,840
2338,3,25,6,7.6,950,1260
2339,20,6,3,19.1,874,1260
2340,13,6,8,23.1,926,1260
2341,24,20,2,16.6,662,1080
2342,17,20,2,20.2,870,1260
2344,25,24,4,11.4,767,1080
2345,6,10,6,4.2,798,1080
2346,16,7,4,21.1,402,840
2347,6,7,7,9,743,1080
2349,14,21,8,19.6,843,1260
2351,19,12,4,14.6,581,840
2353,21,20,4,19.4,933,1260
2356,21,8,6,14.7,789,1080
2357,1,11,8,23.4,943,1260
2359,9,2,4,10.8,762,1080
2360,18,17,5,11.9,914,1260
2363,25,19,7,13.8,764,1080
2365,24,1,2,8.1,813,1080
2367,13,12,2,25,814,1080
2368,17,8,1,17.5,1021,1260
2369,10,7,6,2.3,563,840
2370,23,11,4,15.2,539,840
2371,6,9,9,22.4,874,1260
2372,5,25,1,18,976,1260
2373,4,25,10,3.5,596,840
2374,17,21,6,22.2,398,840
2375,8,2,9,17.2,851,1260
2376,3,16,5,16.5,600,1080
2377,10,6,7,21.7,804,1080
2380,12,5,9,7.1,433,840
2383,21,24,7,19.8,416,840
2384,18,5,3,17.3,463,840
2385,16,4,10,23.6,995,1260
2387,24,11,3,10.2,468,840
2388,2,21,7,19.8,456,840
2389,12,23,2,1.5,379,840
2392,1,24,6,12.2,622,1080
2393,8,25,10,5,630,1080
2394,4,24,9,4.6,1077,1260
2395,15,21,8,12.9,751,1080
2397,14,9,2,16.5,1058,1260
2400,16,23,7,24.6,432,840
2402,12,9,1,17.1,1014,1260
2403,5,7,7,25.6,928,1260
2404,23,17,6,2.5,425,840
2405,24,21,6,21.9,990,1260
2406,6,14,6,8.1,1064,1260
2407,8,1,3,11.2,426,840
2410,10,4,3,16.2,360,840
2411,6,25,7,3.3,987,1260
2412,20,7,8,6.5,755,1080
2413,21,17,10,23.2,660,1080
2414,24,4,8,5.4,1049,1260
2415,6,2,3,6.3,627,1080
2419,9,17,5,18.7,893,1260
2420,7,2,4,20.3,481,840
2426,24,5,9,7.6,448,840
2427,12,18,5,12.8,695,1080
2429,5,17,3,9.8,419,840
2430,15,22,8,4.6,366,840
2435,3,10,6,23.9,1030,1260
2436,20,5,8,2.4,681,1080
2437,22,3,3,20.4,889,1260
2440,13,9,5,19.9,377,840
2441,18,4,8,3.7,428,840
2442,5,12,1,19,554,840
2447,10,4,7,18.2,753,1080
2448,18,2,10,6,621,1080
2449,12,19,2,5.3,1068,1260
2450,22,5,10,4.6,575,840
2451,25,17,8,5.3,823,1080
2452,10,18,3,20.7,411,840
2453,11,7,7,18.1,509,840
2454,25,9,5,3.6,510,840
2455,25,10,5,19.9,627,1080
2461,15,3,4,8.6,766,1080
2463,3,11,5,4.8,956,1260
2465,11,8,5,15.6,888,1260
2469,2,19,10,22.3,445,840
2472,23,16,8,12.9,418,840
2473,18,21,10,6.5,999,1260
2476,9,13,7,10,656,1080
2477,10,9,8,23.2,537,840
2479,14,12,4,25.6,722,1080
2480,4,24,10,10.1,630,1080
2484,6,16,3,15.2,519,840
2485,19,17,5,10,540,840
2499,12,20,5,24.7,695,1080
2500,7,16,7,21.4,552,840
2503,6,2,1,20.7,1039,1260
2505,17,4,5,7.8,805,1080
2506,17,13,8,3.3,442,840
2508,21,18,8,20.8,432,840
2509,4,19,6,7.9,527,840
2510,11,8,9,25.9,571,840
2512,2,18,1,3.8,556,840
2513,16,25,6,5.4,750,1080
2514,6,20,8,12.4,974,1260
2516,15,19,7,10.9,425,840
2519,8,22,9,1.5,599,840
2520,25,8,2,22.2,606,1080
2522,10,17,10,17.1,665,1080
2528,21,23,4,10.5,744,1080
2529,8,23,7,20,427,840
2530,22,18,4,11,481,840
2532,16,24,5,9.4,442,840
2533,21,6,8,4.9,990,1260
2534,10,6,1,4.9,726,1080
2536,15,3,7,6.7,712,1080
2537,21,6,2,25.7,989,1260
2540,20,11,4,16.1,1047,1260
2542,11,10,7,16.2,784,1080
2543,24,21,3,16.4,1038,1260
2547,4,12,9,6.8,847,1260
2549,8,15,10,8.4,453,840
2551,13,16,5,22.1,812,1080
2552,3,5,10,12.7,1073,1260
2553,14,13,8,19.1,894,1260
2554,15,8,9,11.6,370,840
2555,20,2,4,3.7,834,1080
2557,5,12,9,2.2,586,840
2560,24,6,2,5.9,740,1080
2562,13,17,3,11.7,772,1080
2563,23,9,2,25.4,817,1080
2565,24,4,8,3.9,953,1260
2567,13,4,7,16.7,843,1260
2568,5,4,2,23.1,1032,1260
2570,15,20,1,14,649,1080
2572,22,17,10,12.6,840,1260
2575,20,13,6,9.5,724,1080
2576,10,9,3,9.4,805,1080
2578,19,8,9,20.8,723,1080
2579,13,1,2,14.5,416,840
2580,19,10,3,19.4,702,1080
2581,23,10,10,7.2,1007,1260
2582,10,19,9,8.2,632,1080
2585,18,6,1,7.5,536,840
2587,10,1,8,10.2,1045,1260
2588,6,25,10,3,383,840
2590,17,4,6,4.8,366,840
2591,5,8,10,2.1,761,1080
2594,23,2,4,3.9,922,1260
2602,14,11,7,3.7,1008,1260
2603,2,19,7,13.7,978,1260
2604,2,25,6,22.2,843,1260
2605,20,24,1,16,818,1080
2606,20,15,1,1.7,518,840
2607,11,17,5,11.6,831,1080
2608,9,22,4,8,936,1260
2615,3,6,1,3.7,704,1080
2616,4,2,4,17.4,445,840
2619,20,17,6,13.9,390,840
2620,22,20,4,19.1,447,840
2622,1,20,2,24.2,689,1080
2624,19,18,9,5.3,489,840
2627,25,6,10,5.6,723,1080
2628,24,3,1,16.9,716,1080
2629,21,18,1,23.7,449,840
2630,9,14,8,11.5,787,1080
2632,5,21,6,24,471,840
2633,20,2,8,2.6,1052,1260
2634,7,23,7,14.9,434,840
2638,23,9,6,23.4,884,1260
2639,22,8,9,11.1,891,1260
2640,25,12,4,15.3,663,1080
2642,8,21,1,22.2,921,1260
2643,15,9,7,6,492,840
2644,5,1,5,7.7,612,1080
2648,24,20,7,25.1,606,1080
2650,25,21,2,3.8,437,840
2652,23,18,8,19.4,1001,1260
2653,20,5,5,13.2,783,1080
2654,8,10,6,7.7,509,840
2655,1,24,9,18.2,1028,1260
2656,17,22,7,17.7,947,1260
2657,15,8,2,5.8,1004,1260
2658,23,4,7,11.3,780,1080
2659,7,13,9,12.3,915,1260
2666,14,12,10,3.3,468,840
2667,10,4,1,2.9,782,1080
2668,25,20,1,12.7,909,1260
2672,19,2,1,18,776,1080
2673,15,22,3,7.1,581,840
2674,21,8,6,3,1057,1260
2675,17,24,5,14.4,676,1080
2676,3,5,5,1.2,921,1260
2677,10,20,9,13.9,958,1260
2678,14,9,5,9.1,925,1260
2679,10,21,3,25.4,459,840
2680,1,12,10,10.4,892,1260
2683,6,20,6,3.9,718,1080
2685,6,8,6,16,1065,1260
2687,15,19,6,1.1,683,1080
2688,11,17,4,20.2,1053,1260
2689,9,24,7,3.2,451,840
2693,23,12,6,6,639,1080
2694,20,24,3,2.3,942,1260
2697,5,22,7,24.8,485,840
2698,13,15,7,19.1,1074,1260
2699,16,20,9,23.6,451,840
2700,19,23,2,4.4,812,1080
2701,11,4,6,9.2,936,1260
2703,10,11,6,5.6,1033,1260
2707,16,8,1,12,636,1080
2709,5,24,4,23.5,582,840
2710,5,20,8,17.8,411,840
2711,24,19,2,22.5,751,1080
2712,15,25,1,16.9,805,1080
2713,6,21,9,22.5,396,840
2714,11,5,4,11.2,1054,1260
2715,9,15,8,2.5,560,840
2716,4,10,1,13.6,449,840
2717,1,8,3,18.2,491,840
2718,4,17,7,14,495,840
2719,2,12,9,9.9,1000,1260
2720,3,1,8,8.2,803,1080
2721,19,14,10,9.4,1073,1260
2722,20,19,3,10.4,535,840
2723,24,25,1,18.5,912,1260
2726,24,1,4,3.8,692,1080
2730,4,13,6,19.2,1038,1260
2732,4,19,8,7.6,473,840
2734,2,3,2,10.9,849,1260
2735,14,23,4,22.9,794,1080
2736,1,12,8,12.5,983,1260
2738,21,13,8,16.1,783,1080
2739,15,10,8,7.9,1042,1260
2740,8,13,3,9.4,681,1080
2741,1,2,2,3.1,1033,1260
2743,4,19,7,7.6,752,1080
2745,9,18,7,15.6,487,840
2746,22,12,4,9.7,994,1260
2747,21,25,10,3.6,549,840
2749,2,17,7,9.7,751,1080
2752,19,2,7,10.4,433,840
2753,13,7,1,13.5,932,1260
2754,3,4,8,5.6,616,1080
2755,7,25,9,7.9,755,1080
2756,16,12,4,14.5,1064,1260
2757,20,5,6,9,847,1260
2762,6,7,2,11,471,840
2765,9,13,6,13.6,790,1080
2766,2,15,1,21.6,1038,1260
2769,21,17,3,16.3,526,840
2770,15,8,8,22.2,733,1080
2771,3,13,9,9.2,683,1080
2773,14,1,9,11.2,896,1260
2775,7,6,9,6,965,1260
2776,25,20,4,12.8,472,840
2777,14,25,3,7.1,674,1080
2778,7,20,3,19.8,901,1260
2779,20,15,3,12.9,556,840
2780,23,10,2,24.4,985,1260
2781,13,22,9,3.3,487,840
2782,6,21,4,23.4,996,1260
2784,12,5,1,8.7,582,840
2787,23,20,9,12.2,889,1260
2788,23,18,2,11.3,559,840
2789,9,22,2,14.8,853,1260
2790,24,4,8,25.4,656,1080
2791,21,3,8,7.2,892,1260
2792,13,4,4,15.5,496,840
2794,25,13,6,7.1,724,1080
2795,16,25,6,17.2,653,1080
2796,20,13,6,11.1,508,840
2797,13,7,4,12.5,1057,1260
2798,8,9,7,12.9,660,1080
2800,12,11,8,17.7,768,1080
2801,21,7,8,13.5,741,1080
2802,7,20,4,10.8,748,1080
2803,11,10,7,14.1,596,840
2805,8,20,10,21.5,1074,1260
2807,20,22,10,1.4,818,1080
2811,2,14,3,23.4,974,1260
2813,5,22,4,5.6,389,840
2814,9,15,8,8.2,957,1260
2815,11,17,8,2.2,605,1080
2816,24,5,8,6.1,959,1260
2817,21,4,5,1.3,934,1260
2818,16,10,1,14,1012,1260
2820,14,4,6,21.4,720,1080
2821,4,3,8,21.6,374,840
2823,14,22,1,5.9,979,1260
2826,13,22,3,21.8,896,1260
2829,6,4,4,17.5,921,1260
2830,21,23,10,21.6,1062,1260
2831,14,16,6,14.7,990,1260
2833,11,3,3,18.8,914,1260
2834,17,14,2,10.3,882,1260
2835,12,24,1,24.6,1055,1260
2837,23,22,5,23.8,734,1080
2838,25,15,9,23.5,540,840
2839,20,14,10,16.9,584,840
2841,12,15,5,7.9,671,1080
2842,5,6,1,15,814,1080
2844,11,7,2,20.7,955,1260
2845,21,7,2,18.6,1052,1260
2846,22,1,9,13.2,905,1260
2847,25,18,5,16.8,555,840
2848,25,20,6,1.8,488,840
2851,25,24,9,3.8,906,1260
2852,25,21,4,8.6,911,1260
2856,24,22,1,16.4,705,1080
2858,21,14,10,6.5,684,1080
2861,9,21,2,19.2,867,1260
2868,17,1,3,21.8,414,840
2869,2,8,2,21.8,563,840
2872,13,3,9,25.9,865,1260
2876,12,24,7,24.1,701,1080
2879,8,20,8,12,904,1260
2883,16,7,10,23.2,549,840
2884,24,1,2,15.9,1051,1260
2885,9,25,5,14.8,996,1260
2886,13,1,8,5,772,1080
2887,16,11,10,18.4,661,1080
2890,7,17,7,19.7,850,1260
2892,19,11,6,20.2,606,1080
2893,25,21,7,10,394,840
2894,2,6,1,10.3,1058,1260
2895,23,1,10,25.8,394,840
2896,24,3,1,1.5,649,1080
2898,25,22,10,5.1,795,1080
2901,1,17,4,11.8,982,1260
2905,15,4,10,10.7,673,1080
2907,6,15,3,7.7,623,1080
2908,11,17,2,23.6,786,1080
2912,4,5,2,20.2,538,840
2913,20,11,5,11,433,840
2914,7,23,5,24.1,560,840
2915,15,7,8,8.3,526,840
2917,21,9,2,3.6,942,1260
2920,4,11,8,17.7,700,1080
2926,6,18,4,22.5,718,1080
2928,2,3,8,17.2,1023,1260
2930,8,10,4,18.7,685,1080
2933,11,2,9,5.8,386,840
2936,1,12,9,22,729,1080
2937,3,4,6,8.3,388,840
2943,18,1,9,22.5,771,1080
2950,16,3,1,10.5,577,840
2952,3,9,5,19.4,960,1260
2953,17,10,10,4.9,692,1080
2954,10,9,3,13.9,428,840
2955,4,23,7,23.1,922,1260
2956,24,16,6,7.1,727,1080
2958,6,13,6,17.8,487,840
2959,20,4,6,5.8,590,840
2961,19,17,1,3.5,705,1080
2965,11,3,6,18.8,769,1080
2966,10,18,5,6.8,975,1260
2972,10,2,9,8.6,749,1080
2974,3,22,4,7.9,928,1260
2977,7,16,10,7.4,757,1080
2978,1,6,6,1.3,408,840
2979,6,12,6,20.8,883,1260
2982,16,5,9,19.3,431,840
2985,1,5,2,12,394,840
2987,10,17,1,13.3,927,1260
2994,6,4,4,22.7,539,840
2995,2,13,2,25.5,893,1260
2997,17,1,9,25.5,726,1080
2999,18,19,1,4.2,679,1080
3000,18,5,3,20,361,840
3001,1,10,6,3.5,1077,1260
3003,6,20,1,19.3,847,1260
3006,22,1,8,2.7,532,840
3009,9,6,9,7.7,437,840
3010,7,16,10,7.9,392,840
3011,25,23,2,13.7,1079,1260
3013,20,3,2,20.1,461,840
3014,3,22,5,17.7,833,1080
3015,13,3,2,20,397,840
3016,19,10,3,9.4,990,1260
3017,13,6,7,15.6,685,1080
3019,22,21,6,9,848,1260
3020,9,23,8,25.7,538,840
3022,21,16,3,17.1,1024,1260
3025,10,19,3,3.5,696,1080
3028,25,23,2,10.6,1073,1260
3029,5,23,2,24.8,989,1260
3030,22,20,9,15.7,989,1260
3031,6,25,9,23.4,477,840
3033,7,1,6,23.1,497,840
3036,15,7,9,11.2,926,1260
3039,12,9,5,13,449,840
3041,23,3,7,9,727,1080
3042,5,18,3,1.9,848,1260
3043,5,23,7,7.1,457,840
3046,24,6,3,10.2,916,1260
3047,6,7,6,26,806,1080
3048,12,21,10,21.1,507,840
3049,13,5,8,23.6,936,1260
3055,4,8,10,21.8,1052,1260
3058,19,11,9,19.9,567,840
3059,4,23,6,8.2,1079,1260
3060,13,20,3,8.1,485,840
3062,20,10,6,23.2,404,840
3063,23,3,10,8.3,600,1080
3067,20,22,8,7.1,776,1080
3068,21,17,7,5.3,694,1080
3069,13,7,4,4.7,832,1080
3071,2,23,3,12.4,506,840
