k,o_k,d_k,w_k,q_k,e_k,l_k
2053,7,2,3,6.75,790,1080
2054,2,4,3,15.22,478,840
2055,4,2,4,14.24,694,1080
2056,9,2,8,31.82,424,840
2057,10,9,5,11.64,552,840
2058,8,5,7,25.05,1033,1260
2059,4,8,7,9.7,834,1080
2060,2,3,7,9.45,604,1080
2061,8,4,4,24.76,456,840
2062,1,6,9,21.55,856,1260
2063,6,9,1,29.09,998,1260
2064,3,4,7,13.4,993,1260
2065,1,3,1,17.94,800,1080
2066,3,5,10,34.33,813,1080
2067,8,2,3,10.52,430,840
2068,9,6,5,7.13,792,1080
2069,10,6,2,9.74,916,1260
2070,4,3,6,7.58,841,1260
2071,6,4,6,30.6,834,1080
2072,5,7,6,7.62,757,1080
2073,8,2,8,17.23,984,1260
2074,1,8,9,29.23,907,1260
2075,2,1,5,14.94,779,1080
2076,10,1,6,13.63,1041,1260
2077,9,7,6,15.26,926,1260
2078,3,9,9,32.37,1012,1260
2079,1,8,1,32.09,697,1080
2080,8,2,9,8.57,393,840
2081,10,4,6,27.73,649,1080
2082,8,3,9,30.5,389,840
2083,4,1,6,31.99,1029,1260
2084,7,1,3,4.49,396,840
2085,4,2,8,22.06,532,840
2086,8,1,2,20.77,735,1080
2087,10,6,1,32.61,929,1260
2088,10,9,10,24.81,877,1260
2089,2,3,7,7.17,363,840
2090,2,3,8,28.74,746,1080
2091,9,7,6,15.89,759,1080
2092,2,4,8,6.19,435,840
2093,10,6,4,6.04,806,1080
2094,9,3,7,36.46,661,1080
2095,8,1,10,17.17,626,1080
2096,7,1,3,6.24,656,1080
2097,2,7,3,23.01,596,840
2098,2,1,1,20.46,1060,1260
2099,1,9,4,27.07,815,1080
2100,6,5,5,37.18,1030,1260
2101,5,1,6,28.17,763,1080
2102,8,7,6,24.89,1071,1260
2103,4,10,10,24.3,731,1080
2104,5,3,7,6.45,881,1260
2105,3,10,9,21.34,1050,1260
2106,7,3,6,6.8,394,840
2107,10,2,2,36.14,927,1260
2108,10,2,6,15.3,561,840
2109,7,6,7,32.05,491,840
2110,3,1,9,35.23,1031,1260
2111,6,10,1,7.39,880,1260
2112,10,6,2,20.44,562,840
2113,1,9,2,23.87,845,1260
2114,4,5,8,22.15,935,1260
2115,2,10,9,13.25,1032,1260
2116,5,8,4,25.5,1038,1260
2117,2,8,3,9.38,489,840
2118,2,6,1,35.81,431,840
2119,10,7,7,16.08,809,1080
2120,8,3,1,8.65,577,840
2121,7,4,5,17.26,1002,1260
2122,9,6,9,27.21,597,840
2123,3,10,6,17.32,1020,1260
2124,5,3,8,16.9,651,1080
2125,5,4,3,29.2,946,1260
2126,10,9,8,9.58,896,1260
2127,4,6,3,15.83,677,1080
2128,7,6,10,31.9,957,1260
2129,5,4,10,9.31,990,1260
2130,10,8,3,9.39,865,1260
2131,7,8,8,12.06,939,1260
2132,10,8,7,34.6,807,1080
2133,7,6,5,26.96,509,840
2134,2,6,5,21.32,659,1080
2135,4,3,4,13.78,362,840
2136,5,4,7,10.18,741,1080
2137,4,7,8,30.93,954,1260
2138,2,3,10,35.2,610,1080
2139,9,2,3,7.85,476,840
2140,7,5,4,26,735,1080
2141,10,1,3,22.44,457,840
2142,6,2,6,22.05,868,1260
2143,6,2,4,15.45,595,840
2144,3,4,4,17.27,556,840
2145,5,4,3,4.62,628,1080
2146,2,8,7,28.37,441,840
2147,10,6,9,18.36,944,1260
2148,8,10,5,29.26,1049,1260
2149,1,6,5,36.55,925,1260
2150,1,8,6,13.45,638,1080
2151,2,9,6,21.42,718,1080
2152,3,2,1,35.95,400,840
2153,1,4,6,12.04,685,1080
2154,8,4,4,18.14,628,1080
2155,8,7,10,17.25,402,840
2156,7,10,3,30.21,785,1080
2157,8,7,7,8.83,654,1080
2158,3,5,4,34.49,702,1080
2159,4,6,3,8.14,648,1080
2160,9,10,6,35.8,918,1260
2161,4,9,6,9.15,788,1080
2162,8,2,10,26.87,893,1260
2163,1,9,4,21.47,618,1080
2164,6,7,2,32.79,972,1260
2165,5,7,8,25.67,735,1080
2166,4,8,6,16.51,434,840
2167,8,2,8,7.14,537,840
2168,7,4,9,13.95,1029,1260
2169,10,7,4,27.55,365,840
2170,3,1,10,9.67,1032,1260
2171,4,1,7,13.95,1036,1260
2172,7,9,6,15.45,476,840
2173,9,10,2,4.85,1004,1260
2174,9,10,9,31.75,822,1080
2175,4,2,4,4.45,698,1080
2176,7,3,7,4.85,787,1080
2177,7,3,9,4.53,1073,1260
2178,9,5,8,32.14,410,840
2179,10,6,6,29.4,531,840
2180,1,6,10,5.05,760,1080
2181,6,7,3,10.71,847,1260
2182,1,9,1,23.95,396,840
2183,5,7,8,25.56,732,1080
2184,1,3,6,8.65,566,840
2185,6,1,1,12.99,1063,1260
2186,6,4,9,33.33,738,1080
2187,3,8,10,22.01,666,1080
2188,7,4,5,27.8,440,840
2189,6,8,8,23.83,907,1260
2190,6,3,10,31.44,1053,1260
2191,5,1,6,14.63,453,840
2192,4,1,1,4.51,456,840
2193,10,6,2,26.55,1066,1260
2194,7,2,5,30.09,755,1080
2195,10,4,9,18.32,917,1260
2196,9,2,5,5.51,694,1080
2197,4,7,10,15.58,475,840
2198,1,2,10,6.85,869,1260
2199,1,2,8,37.57,993,1260
2200,1,10,4,22.92,809,1080
2201,7,6,10,16.96,497,840
2202,2,7,7,17.51,1005,1260
2203,10,3,5,16.71,423,840
2204,2,1,8,20.91,558,840
2205,2,8,1,22.82,1071,1260
2206,7,10,8,19.55,577,840
2207,7,5,10,12.46,470,840
2208,6,2,1,15.22,972,1260
2209,4,10,7,13.63,711,1080
2210,4,8,9,17.43,1038,1260
2211,2,9,7,35.69,1044,1260
2212,8,4,7,8.05,538,840
2213,6,7,2,20.43,999,1260
2214,6,3,3,29.55,954,1260
2215,8,1,6,10.7,690,1080
2216,5,2,10,16.07,515,840
2217,9,8,1,34.19,429,840
2218,3,1,8,13.4,933,1260
2219,10,2,5,8.47,777,1080
2220,6,2,9,14.62,860,1260
2221,3,8,4,36.9,834,1080
2222,5,4,9,26.91,842,1260
2223,5,3,3,31.77,670,1080
2224,4,5,2,23.45,563,840
2225,8,6,2,17.81,1041,1260
2226,6,9,10,29.07,577,840
2227,2,1,3,22.15,577,840
2228,2,4,1,19.01,1025,1260
2229,8,3,8,37.07,624,1080
2230,8,6,4,10.51,745,1080
2231,3,8,5,10.96,646,1080
2232,2,7,1,25.78,627,1080
2233,10,5,6,11.7,559,840
2234,5,1,4,25.35,914,1260
2235,4,7,1,37.13,902,1260
2236,5,1,8,19.17,714,1080
2237,8,6,10,27.53,901,1260
2238,2,1,1,23.79,743,1080
2239,6,2,6,4.23,568,840
2240,5,1,7,15.89,795,1080
2241,2,9,8,34.82,921,1260
2242,7,4,10,28.01,665,1080
2243,10,5,6,21.27,718,1080
2244,6,7,10,15.73,755,1080
2245,9,2,2,36.25,363,840
2246,1,10,9,30.39,768,1080
2247,7,9,5,6.99,550,840
2248,7,3,1,27.94,471,840
2249,2,8,9,22.85,1052,1260
2250,2,9,1,35.4,861,1260
2251,2,9,7,31.29,545,840
2252,2,3,3,22,589,840
2253,3,5,2,23.61,767,1080
2254,4,5,6,33.22,792,1080
2255,5,10,4,31.61,944,1260
2256,6,4,8,32.31,417,840
2257,8,2,8,35.81,819,1080
2258,9,7,2,11.58,541,840
2259,1,6,6,27.04,597,840
2260,2,7,5,6.68,819,1080
2261,7,1,4,10.55,800,1080
2262,4,6,1,23.37,782,1080
2263,7,10,2,11.3,722,1080
2264,7,6,8,13.24,679,1080
2265,9,6,3,19.74,789,1080
2266,9,2,1,16.91,537,840
2267,8,7,7,16.04,393,840
2268,8,6,8,19.66,687,1080
2269,10,5,3,20.04,709,1080
2270,5,1,3,30.13,911,1260
2271,2,8,3,22.27,572,840
2272,6,3,8,9.45,657,1080
2273,4,6,7,16.57,848,1260
2274,3,4,7,7.47,691,1080
2275,7,6,2,35.85,600,1080
2276,3,10,7,23.45,879,1260
2277,2,4,5,19.09,1056,1260
2278,7,4,6,30.26,624,1080
2279,9,10,1,16.92,864,1260
2280,7,9,9,33.44,879,1260
2281,9,4,1,6.8,976,1260
2282,10,2,5,29.89,621,1080
2283,5,4,1,17.09,630,1080
2284,10,3,8,25.7,685,1080
2285,9,8,9,31.56,363,840
2286,7,6,2,9.65,745,1080
2287,9,4,5,26.04,771,1080
2288,8,6,7,20.29,838,1080
2289,6,3,9,25.86,731,1080
2290,3,7,8,21.24,623,1080
2291,10,4,3,7.22,761,1080
2292,7,5,10,10.61,619,1080
2293,10,6,7,34.15,442,840
2294,1,3,9,37.66,935,1260
2295,9,8,1,36.7,834,1080
2296,7,8,3,27.78,458,840
2297,8,5,8,22.87,836,1080
2298,2,4,2,29.5,999,1260
2299,6,3,2,16.74,575,840
2300,3,9,10,15.75,911,1260
2301,2,6,9,17.94,751,1080
2302,3,8,3,13.07,739,1080
2303,4,3,1,32.47,558,840
2304,10,5,9,4.65,421,840
2305,8,10,9,32.74,946,1260
2306,7,6,10,33.64,599,840
2307,4,2,9,8.88,655,1080
2308,7,5,6,12.72,479,840
2309,4,1,4,23.71,840,1260
2310,3,7,9,27.48,923,1260
2311,4,2,10,4.58,923,1260
2312,10,8,10,35.37,469,840
2313,2,3,10,35.09,482,840
2314,4,6,6,23.85,658,1080
2315,2,8,8,12.75,486,840
2316,9,10,6,37.75,717,1080
2317,5,2,10,15.91,846,1260
2318,10,9,3,13.73,716,1080
2319,7,10,10,8.86,708,1080
2320,5,3,8,34.78,1070,1260
2321,6,2,5,31.84,503,840
2322,9,8,6,12.93,874,1260
2323,10,3,2,26.75,513,840
2324,8,1,6,30.34,413,840
2325,5,8,2,8.66,993,1260
2326,5,3,7,36.46,788,1080
2327,3,10,2,5.93,576,840
2328,1,4,4,30.53,996,1260
2329,3,1,5,34.37,400,840
2330,5,4,10,21.45,478,840
2331,7,1,2,7.92,822,1080
2332,10,9,8,19.09,1038,1260
2333,7,6,8,18.52,1061,1260
2334,1,10,9,8.56,468,840
2335,8,5,4,11.95,380,840
2336,8,6,2,22.24,414,840
2337,3,2,6,18.54,1038,1260
2338,6,8,6,31.15,950,1260
2339,3,10,3,31.62,874,1260
2340,5,7,8,18.44,926,1260
2341,1,10,2,7.43,662,1080
2342,9,8,2,24.61,870,1260
2343,6,3,4,27.75,1062,1260
2344,4,8,4,8.75,767,1080
2345,1,3,6,9.55,798,1080
2346,1,9,4,18.59,402,840
2347,6,7,7,32.23,743,1080
2348,9,6,8,33.96,510,840
2349,7,4,8,22.37,843,1260
2350,8,4,9,33.87,476,840
2351,10,2,4,6.29,581,840
2352,5,4,1,28.08,897,1260
2353,3,5,4,36.89,933,1260
2354,9,10,1,18.91,678,1080
2355,1,9,10,30.39,878,1260
2356,4,5,6,27.31,789,1080
2357,9,7,8,35.72,943,1260
2358,6,7,7,29.88,957,1260
2359,7,9,4,26.3,762,1080
2360,1,7,5,23.19,914,1260
2361,4,9,3,11.09,711,1080
2362,6,1,1,34.98,992,1260
2363,1,10,7,12.66,764,1080
2364,8,7,1,12.07,830,1080
2365,9,7,2,23.2,813,1080
2366,1,3,1,25.4,899,1260
2367,8,7,2,23.63,814,1080
2368,6,9,1,7.86,1021,1260
2369,1,9,6,8.51,563,840
2370,10,5,4,18.36,539,840
2371,4,10,9,20.83,874,1260
2372,8,6,1,24.45,976,1260
2373,5,7,10,13.05,596,840
2374,5,3,6,22.54,398,840
2375,7,4,9,12.47,851,1260
2376,3,10,5,36.54,600,1080
2377,8,4,7,13.11,804,1080
2378,7,5,7,22.73,1069,1260
2379,6,1,4,36.98,373,840
2380,1,9,9,25.56,433,840
2381,6,4,10,4.15,935,1260
2382,4,2,2,21.66,520,840
2383,7,5,7,8.16,416,840
2384,10,8,3,21.29,463,840
2385,10,9,10,19.58,995,1260
2386,3,10,10,32.32,639,1080
2387,6,8,3,23.27,468,840
2388,8,1,7,17.75,456,840
2389,5,7,2,13.61,379,840
2390,10,6,1,8.68,748,1080
2391,10,7,7,19.73,799,1080
2392,8,5,6,25.78,622,1080
2393,9,4,10,9.67,630,1080
2394,7,2,9,29.76,1077,1260
2395,2,10,8,6.17,751,1080
2396,5,2,6,8.59,618,1080
2397,7,6,2,16.65,1058,1260
2398,10,8,6,4.08,415,840
2399,2,8,10,12.55,831,1080
2400,4,5,7,32.96,432,840
2401,1,5,9,23.04,941,1260
2402,5,6,1,12.99,1014,1260
2403,4,7,7,9.53,928,1260
2404,4,6,6,13.27,425,840
2405,6,4,6,23.63,990,1260
2406,6,1,6,30.87,1064,1260
2407,8,6,3,21.17,426,840
2408,10,7,4,6.42,793,1080
2409,8,4,9,18.16,519,840
2410,7,4,3,32.69,360,840
2411,3,7,7,4.85,987,1260
2412,9,4,8,16.74,755,1080
2413,2,10,10,17.01,660,1080
2414,8,5,8,9.46,1049,1260
2415,10,5,3,6.47,627,1080
2416,9,8,8,14.45,727,1080
2417,5,6,3,28.42,476,840
2418,10,9,8,36.75,433,840
2419,6,1,5,32.18,893,1260
2420,4,5,4,8.47,481,840
2421,1,2,1,29.38,1010,1260
2422,7,6,7,26.69,1020,1260
2423,2,5,7,19.66,920,1260
2424,2,4,8,25.09,967,1260
2425,6,9,7,35.49,731,1080
2426,1,7,9,20.67,448,840
2427,4,1,5,27.64,695,1080
2428,4,2,4,14.48,825,1080
2429,6,3,3,22.3,419,840
2430,10,3,8,16.26,366,840
2431,10,7,1,12.34,1044,1260
2432,1,10,1,7.25,832,1080
2433,8,7,7,11.91,432,840
2434,10,7,7,30.77,898,1260
2435,1,7,6,9.23,1030,1260
2436,7,4,8,20.46,681,1080
2437,8,10,3,12.09,889,1260
2438,7,8,3,8.19,544,840
2439,10,7,10,8.33,928,1260
2440,2,7,5,18.31,377,840
2441,8,6,8,29.81,428,840
2442,2,8,1,33.21,554,840
2443,4,1,2,7.34,905,1260
2444,5,2,5,33.61,531,840
2445,5,1,5,28.48,377,840
2446,4,10,1,32.69,867,1260
2447,2,6,7,18.12,753,1080
2448,5,9,10,22.35,621,1080
2449,5,10,2,33.84,1068,1260
2450,4,1,10,30.46,575,840
2451,3,4,8,28.6,823,1080
2452,8,10,3,11.9,411,840
2453,9,2,7,34.42,509,840
2454,1,7,5,28.24,510,840
2455,7,10,5,31.71,627,1080
2456,4,6,9,29.86,906,1260
2457,3,6,10,28.76,747,1080
2458,8,10,7,19.88,956,1260
2459,10,7,6,24.85,708,1080
2460,6,5,8,15.82,376,840
2461,1,9,4,14.28,766,1080
2462,10,4,9,23.31,1031,1260
2463,7,5,5,4.32,956,1260
2464,1,10,6,31.3,1005,1260
2465,2,7,5,22.83,888,1260
2466,1,7,3,7.88,683,1080
2467,2,9,5,7.37,606,1080
2468,10,7,2,6.38,755,1080
2469,5,6,10,35.98,445,840
2470,6,9,3,6.64,794,1080
2471,2,3,4,37.77,734,1080
2472,2,8,8,7.75,418,840
2473,1,6,10,7.85,999,1260
2474,2,7,9,34.55,482,840
2475,3,2,7,24.72,716,1080
2476,2,3,7,34.99,656,1080
2477,6,5,8,33.07,537,840
2478,4,2,4,6.69,858,1260
2479,3,8,4,36.54,722,1080
2480,1,5,10,28.71,630,1080
2481,5,3,4,22.3,773,1080
2482,6,1,4,25.19,736,1080
2483,1,9,4,32.21,378,840
2484,10,6,3,26.18,519,840
2485,2,1,5,22.05,540,840
2486,1,7,1,29.91,671,1080
2487,9,2,5,25.03,587,840
2488,8,2,2,5.64,710,1080
2489,1,10,6,28.56,599,840
2490,9,8,9,34.43,801,1080
2491,3,4,1,17.56,866,1260
2492,4,1,2,18.71,1027,1260
2493,2,10,10,25.81,375,840
2494,5,7,10,33.16,916,1260
2495,5,2,3,36.74,1000,1260
2496,10,8,2,25.69,444,840
2497,1,10,7,29.4,428,840
2498,3,2,5,32.89,492,840
2499,1,4,5,9.04,695,1080
2500,1,8,7,9.75,552,840
2501,2,10,7,12.91,640,1080
2502,5,4,5,30.12,510,840
2503,2,1,1,12.05,1039,1260
2504,1,10,1,19.34,1021,1260
2505,10,6,5,14.5,805,1080
2506,5,3,8,26.49,442,840
2507,1,2,2,7.85,421,840
2508,6,5,8,37.3,432,840
2509,7,5,6,9.55,527,840
2510,7,9,9,7.79,571,840
2511,6,3,6,22.45,658,1080
2512,9,6,1,17.66,556,840
2513,7,6,6,7.17,750,1080
2514,1,9,8,9.39,974,1260
2515,6,8,2,25.3,800,1080
2516,9,1,7,4.86,425,840
2517,5,4,1,13.18,686,1080
2518,7,9,6,31.26,509,840
2519,9,3,9,4.89,599,840
2520,1,10,2,11.92,606,1080
2521,2,1,6,12.96,382,840
2522,3,4,10,23.73,665,1080
2523,4,5,3,15.4,1078,1260
2524,2,10,5,4.74,526,840
2525,1,6,6,37.15,997,1260
2526,9,7,6,15.24,1001,1260
2527,10,9,4,15.37,806,1080
2528,8,5,4,8.1,744,1080
2529,9,8,7,19.38,427,840
2530,1,9,4,10.16,481,840
2531,2,4,3,20.51,1007,1260
2532,8,6,5,11.04,442,840
2533,2,6,8,25.67,990,1260
2534,8,7,1,19.89,726,1080
2535,5,4,7,35.2,846,1260
2536,7,10,7,33.9,712,1080
2537,10,7,2,29.47,989,1260
2538,4,10,2,14.24,802,1080
2539,4,1,3,15.73,1002,1260
2540,6,10,4,25.79,1047,1260
2541,8,9,8,15.37,542,840
2542,4,3,7,22.2,784,1080
2543,2,9,3,11.92,1038,1260
2544,9,10,6,26.19,771,1080
2545,8,10,7,20.15,757,1080
2546,10,9,10,6.83,914,1260
2547,5,3,9,25.02,847,1260
2548,2,10,10,4.15,615,1080
2549,8,2,10,36.81,453,840
2550,9,7,2,12.08,862,1260
2551,2,7,5,24.83,812,1080
2552,9,8,10,14.67,1073,1260
2553,9,8,8,22.43,894,1260
2554,1,4,9,18.59,370,840
2555,7,2,4,8.87,834,1080
2556,9,5,8,13.97,656,1080
2557,4,2,9,12.7,586,840
2558,10,7,7,21.04,887,1260
2559,3,2,4,28.55,637,1080
2560,3,6,2,9.89,740,1080
2561,8,10,10,35.68,884,1260
2562,1,4,3,32.05,772,1080
2563,1,6,2,26.92,817,1080
2564,1,6,4,20,928,1260
2565,5,2,8,26.72,953,1260
2566,6,2,4,33.66,778,1080
2567,9,1,7,33.98,843,1260
2568,4,8,2,4.02,1032,1260
2569,6,4,9,8.44,509,840
2570,5,10,1,12.51,649,1080
2571,1,3,6,28.44,655,1080
2572,9,5,10,37.77,840,1260
2573,9,7,2,23.97,659,1080
2574,5,1,10,35.33,512,840
2575,5,9,6,37.13,724,1080
2576,6,2,3,13.39,805,1080
2577,9,8,1,27.11,379,840
2578,2,9,9,22.7,723,1080
2579,10,6,2,6.11,416,840
2580,1,7,3,14.79,702,1080
2581,8,5,10,34.91,1007,1260
2582,2,7,9,37.66,632,1080
2583,5,3,7,31.86,504,840
2584,5,2,3,20.07,792,1080
2585,1,2,1,24.38,536,840
2586,7,2,7,12.8,983,1260
2587,3,4,8,25.35,1045,1260
2588,9,5,10,21.61,383,840
2589,6,3,4,35.06,800,1080
2590,2,3,6,32.05,366,840
2591,5,8,10,22.82,761,1080
2592,6,2,8,16.24,526,840
2593,2,3,4,34.51,552,840
2594,9,10,4,9.75,922,1260
2595,9,6,6,5.48,1012,1260
2596,9,4,1,18.07,972,1260
2597,8,9,6,33.89,418,840
2598,9,8,2,17.5,596,840
2599,10,3,3,8.53,655,1080
2600,3,1,9,25.92,819,1080
2601,4,2,6,34.84,837,1080
2602,3,5,7,17.45,1008,1260
2603,3,7,7,27.8,978,1260
2604,9,5,6,7.06,843,1260
2605,3,5,1,11.66,818,1080
2606,9,1,1,34.94,518,840
2607,5,10,5,27.13,831,1080
2608,3,7,4,22.59,936,1260
2609,8,7,2,26.95,556,840
2610,8,2,8,29.83,676,1080
2611,7,6,6,13.89,430,840
2612,1,9,10,6.31,852,1260
2613,6,2,9,4.17,507,840
2614,5,1,8,29.85,776,1080
2615,10,8,1,30.55,704,1080
2616,7,10,4,13.33,445,840
2617,8,4,5,16.07,1022,1260
2618,8,3,4,10.48,892,1260
2619,5,8,6,33.36,390,840
2620,10,2,4,37.62,447,840
2621,8,4,1,37.78,488,840
2622,9,3,2,13.32,689,1080
2623,8,9,2,19.75,572,840
2624,2,1,9,13.59,489,840
2625,4,1,10,28.87,657,1080
2626,1,10,5,5.19,555,840
2627,1,8,10,33.48,723,1080
2628,6,2,1,26.99,716,1080
2629,5,2,1,8.74,449,840
2630,7,9,8,29.58,787,1080
2631,10,2,2,34.81,1070,1260
2632,1,6,6,30.92,471,840
2633,5,4,8,16.83,1052,1260
2634,6,3,7,14.21,434,840
2635,6,3,8,31.26,908,1260
2636,5,10,9,13.17,638,1080
2637,9,3,5,9,984,1260
2638,3,7,6,12.65,884,1260
2639,3,8,9,9.45,891,1260
2640,5,2,4,33.86,663,1080
2641,9,5,6,11.75,815,1080
2642,7,4,1,30.96,921,1260
2643,5,7,7,12.22,492,840
2644,9,4,5,28.35,612,1080
2645,4,1,4,10.81,397,840
2646,6,3,8,36.46,1035,1260
2647,5,1,7,25.07,1041,1260
2648,4,2,7,30.47,606,1080
2649,6,10,10,19.87,420,840
2650,7,1,2,7.08,437,840
2651,5,7,5,32.52,930,1260
2652,8,7,8,9.85,1001,1260
2653,2,1,5,20.25,783,1080
2654,4,10,6,37.06,509,840
2655,3,7,9,24.16,1028,1260
2656,4,2,7,31.53,947,1260
2657,4,3,2,14.01,1004,1260
2658,10,7,7,8.31,780,1080
2659,1,8,9,29.75,915,1260
2660,6,8,7,10.03,870,1260
2661,2,7,3,6.57,1046,1260
2662,5,8,4,30.51,635,1080
2663,9,1,3,14.86,627,1080
2664,6,7,5,11.75,779,1080
2665,7,8,9,11.41,768,1080
2666,3,1,10,5.29,468,840
2667,8,1,1,9.02,782,1080
2668,8,7,1,30.74,909,1260
2669,7,8,5,24.93,811,1080
2670,8,9,6,28.44,369,840
2671,4,1,6,26.93,1053,1260
2672,5,9,1,11.87,776,1080
2673,5,1,3,16.56,581,840
2674,10,7,6,32.45,1057,1260
2675,10,6,5,13.47,676,1080
2676,5,10,5,33,921,1260
2677,7,1,9,18.52,958,1260
2678,1,7,5,12.6,925,1260
2679,8,10,3,8.48,459,840
2680,9,1,10,30.57,892,1260
2681,10,4,5,9.57,472,840
2682,5,8,3,28.57,474,840
2683,10,6,6,10.2,718,1080
2684,10,7,8,18.13,940,1260
2685,10,3,6,15.97,1065,1260
2686,2,5,10,4.49,414,840
2687,3,8,6,33.18,683,1080
2688,2,6,4,12.91,1053,1260
2689,4,3,7,14.41,451,840
2690,3,7,5,36.01,820,1080
2691,7,3,3,11.85,539,840
2692,1,10,9,33.95,974,1260
2693,3,10,6,35.02,639,1080
2694,6,9,3,18.02,942,1260
2695,2,7,2,29.67,748,1080
2696,1,2,5,35.02,964,1260
2697,2,6,7,15.09,485,840
2698,7,10,7,33.94,1074,1260
2699,7,9,9,34.94,451,840
2700,4,1,2,37.16,812,1080
2701,5,4,6,16.3,936,1260
2702,6,1,3,8.83,1014,1260
2703,4,10,6,34.72,1033,1260
2704,1,4,9,27.22,656,1080
2705,7,5,8,7.43,835,1080
2706,10,9,9,13.08,699,1080
2707,10,3,1,18.43,636,1080
2708,4,7,6,33.33,1018,1260
2709,2,3,4,9.22,582,840
2710,1,9,8,34.12,411,840
2711,7,6,2,31.65,751,1080
2712,7,6,1,20.23,805,1080
2713,8,5,9,12.76,396,840
2714,2,6,4,32.39,1054,1260
2715,1,5,8,26.28,560,840
2716,3,9,1,25.79,449,840
2717,10,6,3,28.59,491,840
2718,6,5,7,14.17,495,840
2719,3,2,9,28.4,1000,1260
2720,2,6,8,24.73,803,1080
2721,6,3,10,37.35,1073,1260
2722,4,10,3,10.26,535,840
2723,4,1,1,6.36,912,1260
2724,9,10,2,37.02,365,840
2725,4,9,1,35.62,601,1080
2726,3,2,4,22.1,692,1080
2727,1,2,8,23.22,634,1080
2728,7,9,6,8.16,788,1080
2729,9,2,5,23.27,783,1080
2730,6,5,6,32.11,1038,1260
2731,3,5,8,20.54,526,840
2732,7,4,8,31.48,473,840
2733,9,10,8,19.02,967,1260
2734,8,1,2,27.45,849,1260
2735,3,8,4,27.89,794,1080
2736,5,6,8,11.09,983,1260
2737,4,8,7,9.52,1036,1260
2738,6,1,8,7.41,783,1080
2739,6,2,8,27.42,1042,1260
2740,10,1,3,25.51,681,1080
2741,9,4,2,12.4,1033,1260
2742,2,9,2,35.65,550,840
2743,8,3,7,9.28,752,1080
2744,9,7,10,16.03,898,1260
2745,3,9,7,7.02,487,840
2746,8,3,4,15.36,994,1260
2747,7,6,10,27.99,549,840
2748,6,3,2,17.49,515,840
2749,3,5,7,20.62,751,1080
2750,6,9,1,12.01,397,840
2751,8,6,10,35.16,992,1260
2752,8,2,7,4.86,433,840
2753,4,7,1,29.92,932,1260
2754,8,3,8,31.83,616,1080
2755,10,4,9,29.85,755,1080
2756,5,6,4,27.72,1064,1260
2757,8,3,6,11.71,847,1260
2758,2,4,1,25.27,381,840
2759,2,9,10,35.79,576,840
2760,9,8,6,18.38,639,1080
2761,8,3,7,34.03,1037,1260
2762,10,7,2,28.86,471,840
2763,3,4,7,33.89,592,840
2764,3,7,10,33.51,944,1260
2765,6,10,6,33.09,790,1080
2766,10,9,1,13.18,1038,1260
2767,8,4,10,20.7,934,1260
2768,8,1,10,24.19,824,1080
2769,7,9,3,34.66,526,840
2770,5,7,8,15.96,733,1080
2771,5,9,9,31.67,683,1080
2772,7,2,9,34.12,628,1080
2773,8,1,9,11.94,896,1260
2774,7,4,2,16.88,1074,1260
2775,4,6,9,6.5,965,1260
2776,5,7,4,9.69,472,840
2777,5,4,3,37.5,674,1080
2778,7,10,3,35.12,901,1260
2779,9,4,3,30.84,556,840
2780,3,5,2,17.44,985,1260
2781,1,4,9,9.58,487,840
2782,10,9,4,23.5,996,1260
2783,9,1,3,8.45,975,1260
2784,5,1,1,25.81,582,840
2785,7,9,1,16.89,492,840
2786,3,7,9,31.75,916,1260
2787,8,9,9,8.49,889,1260
2788,9,3,2,35.07,559,840
2789,7,6,2,16.84,853,1260
2790,9,2,8,12.91,656,1080
2791,3,10,8,25.35,892,1260
2792,1,2,4,36.21,496,840
2793,5,10,10,29.51,979,1260
2794,2,6,6,5.18,724,1080
2795,10,3,6,37.17,653,1080
2796,2,9,6,32.1,508,840
2797,5,4,4,30.82,1057,1260
2798,7,10,7,12.68,660,1080
2799,4,1,7,16.83,882,1260
2800,8,7,8,17.81,768,1080
2801,4,6,8,20.32,741,1080
2802,1,6,4,14.09,748,1080
2803,6,10,7,19.78,596,840
2804,2,7,4,7.29,692,1080
2805,10,1,10,19.83,1074,1260
2806,4,9,10,29.26,610,1080
2807,10,9,10,30.46,818,1080
2808,7,8,2,6.88,1056,1260
2809,5,7,7,30.9,615,1080
2810,6,2,1,30.59,821,1080
2811,9,1,3,11.93,974,1260
2812,6,4,5,32.9,1064,1260
2813,9,6,4,28.97,389,840
2814,5,2,8,8.83,957,1260
2815,1,5,8,19.78,605,1080
2816,8,7,8,26.51,959,1260
2817,2,1,5,27.27,934,1260
2818,1,2,1,35.69,1012,1260
2819,4,9,9,32.95,407,840
2820,3,7,6,29.16,720,1080
2821,5,9,8,6.98,374,840
2822,8,3,10,23.66,1056,1260
2823,8,3,1,17.35,979,1260
2824,6,2,3,36.89,397,840
2825,6,4,6,14.7,966,1260
2826,3,4,3,25.6,896,1260
2827,4,8,10,23.01,444,840
2828,3,2,3,12.62,700,1080
2829,10,9,4,24.43,921,1260
2830,9,1,10,31.75,1062,1260
2831,6,3,6,15.5,990,1260
2832,7,4,1,30.37,883,1260
2833,10,9,3,8.59,914,1260
2834,10,5,2,22.98,882,1260
2835,4,1,1,17.7,1055,1260
2836,8,9,5,31.13,380,840
