k,o_k,d_k,w_k,q_k,e_k,l_k
7846,8,3,2,8.76,566,840
7847,14,7,10,4.48,923,1260
7864,8,10,1,21.02,954,1260
7868,3,7,1,8.07,827,1080
7874,4,10,2,5.92,806,1080
7876,12,7,7,4.69,701,1080
7877,12,5,10,15.72,661,1080
7885,2,5,2,11.28,662,1080
7893,1,5,1,14.28,442,840
7909,10,4,2,35.93,529,840
7910,15,10,5,19.49,580,840
7931,1,9,10,37.08,887,1260
7934,10,3,9,23.22,551,840
7946,12,8,2,21.09,855,1260
7964,10,6,8,23.95,1037,1260
7965,13,7,6,35.35,701,1080
7966,5,9,3,15.77,460,840
7968,1,9,10,32.85,1019,1260
7969,7,8,10,15,995,1260
7992,2,9,4,31.38,631,1080
7996,11,4,2,10.91,693,1080
8000,12,10,6,7.15,413,840
8002,14,10,3,30.01,596,840
8009,1,9,4,4.5,1000,1260
8010,9,1,6,8.6,928,1260
8013,13,3,2,35.02,624,1080
8039,8,2,3,26.3,805,1080
8052,5,3,1,26.95,852,1260
8055,5,1,8,5.48,541,840
8060,2,1,8,35.93,564,840
8087,14,4,10,30.26,464,840
8105,12,9,10,38.42,366,840
8124,14,3,3,32.78,1070,1260
8139,13,10,3,33.77,500,840
8146,7,5,2,9.97,535,840
8161,10,7,1,21.94,814,1080
8168,4,2,5,8.28,1018,1260
8189,10,5,5,30.64,781,1080
8203,4,10,6,4.25,446,840
8217,14,6,7,41.68,736,1080
8228,8,4,4,26.64,388,840
8239,9,2,9,42.29,771,1080
8246,7,9,1,6.87,1052,1260
8256,9,2,8,4.27,926,1260
8267,13,6,3,12.47,813,1080
8282,5,4,8,42.53,413,840
8325,6,7,7,38.73,643,1080
8336,12,2,4,14.1,407,840
8350,5,3,8,34.48,1038,1260
8368,4,6,3,25.68,400,840
8371,4,10,1,25.94,863,1260
8375,9,5,2,21.3,451,840
8376,15,5,3,39.24,587,840
8378,14,9,6,38.93,866,1260
8390,15,1,1,36.81,866,1260
8401,11,6,3,14.23,792,1080
8405,12,8,4,38.71,492,840
8407,4,1,7,5.42,376,840
8421,11,3,4,13.85,413,840
8425,14,4,1,38.84,621,1080
8436,7,3,9,19.97,424,840
8451,13,8,2,28.45,1029,1260
8456,13,10,6,34.31,790,1080
8458,4,6,6,6.16,985,1260
8471,1,3,6,33.57,544,840
8476,12,8,7,39.79,943,1260
8477,12,5,6,40.06,599,840
8487,14,8,9,25.85,744,1080
8490,2,8,10,39.07,444,840
8499,9,6,7,6.92,1066,1260
8500,4,7,1,18.59,795,1080
8510,13,6,4,31.44,1021,1260
8511,1,2,5,37.31,478,840
8520,11,2,4,19.42,1001,1260
8550,14,2,2,31.19,780,1080
8574,13,9,7,21.87,405,840
8595,9,5,5,18.73,869,1260
8607,13,5,1,24.06,1063,1260
8612,4,1,10,36.98,916,1260
8616,14,5,2,8.58,717,1080
8628,14,4,8,14.13,994,1260
8630,8,2,3,15.4,712,1080
8640,6,10,4,4.19,785,1080
8641,3,2,1,32.18,806,1080
8658,9,2,7,10.87,536,840
8670,6,3,5,27.75,558,840
8682,11,10,6,38.86,877,1260
8684,10,9,8,21.58,911,1260
8723,11,8,1,38.09,565,840
8736,12,9,10,4.3,541,840
8740,4,1,4,4.15,603,1080
8743,11,7,10,41.57,662,1080
8750,1,2,10,35.84,543,840
8762,15,8,4,26.5,969,1260
8798,2,10,7,20.07,442,840
8805,1,3,7,6.52,476,840
8815,10,9,10,6.35,586,840
8844,7,2,10,18.82,888,1260
8858,2,9,8,4.8,959,1260
8873,13,6,4,6.28,848,1260
8877,2,7,7,11.7,378,840
8882,12,9,8,36.38,661,1080
8886,15,4,1,11.55,1077,1260
8896,10,6,10,35.44,708,1080
8909,4,1,8,38.94,439,840
8910,15,3,9,13.75,481,840
8921,11,10,6,18.2,1068,1260
8924,15,6,8,28.52,639,1080
8926,15,3,3,21.78,499,840
8957,4,9,5,37.39,496,840
8973,9,2,1,16.21,980,1260
8991,1,7,7,9.93,568,840
8996,1,3,4,41.81,434,840
8997,8,10,8,26.71,759,1080
8999,3,1,4,21.79,387,840
9002,3,9,8,4.91,590,840
9005,2,4,7,24.65,1018,1260
9006,6,3,8,10.09,692,1080
9011,2,5,8,18.66,530,840
9022,9,7,10,31.11,950,1260
9034,14,1,7,19.35,394,840
9037,14,2,3,21.29,769,1080
9049,10,5,8,22.61,827,1080
9051,9,8,9,13.17,1073,1260
9061,13,3,1,19.44,512,840
9072,7,1,5,27.32,845,1260
9075,7,6,10,30.07,518,840
9082,15,3,4,14.21,985,1260
9087,7,2,1,18.08,908,1260
9095,10,5,6,11.27,488,840
9129,12,1,1,7.66,438,840
9143,13,7,10,7.3,796,1080
9151,15,9,9,30.6,987,1260
9167,10,1,4,28.91,995,1260
9171,9,4,1,41.97,675,1080
9175,13,3,4,8.79,1074,1260
9178,15,6,4,9.27,999,1260
9183,9,5,1,24.65,986,1260
9192,13,4,8,30.02,1024,1260
9204,3,4,4,40.66,1018,1260
9219,13,3,2,24.01,387,840
9240,1,7,1,26.05,733,1080
9242,7,3,3,36.28,878,1260
9248,13,10,8,41.38,737,1080
9250,1,5,7,16.12,430,840
9254,15,4,3,13.52,542,840
9259,5,1,7,9.19,906,1260
9261,7,3,2,23.79,769,1080
9264,5,8,8,8.05,590,840
9294,2,7,6,8.28,703,1080
9296,5,4,6,25.45,544,840
9299,8,7,3,35.48,976,1260
9316,8,2,4,36.89,803,1080
9321,6,4,6,38.05,894,1260
9327,7,1,3,33.55,789,1080
9329,7,5,10,14.04,390,840
9352,2,6,10,35.77,548,840
9353,15,3,10,28.56,447,840
9358,13,4,2,32.52,788,1080
9361,2,8,2,27.98,573,840
9365,10,3,9,30.35,656,1080
9381,1,7,4,8.12,760,1080
9391,2,1,3,7.24,520,840
9397,8,2,9,31.27,450,840
9408,13,9,7,9.26,926,1260
9419,3,10,1,30.72,418,840
9457,1,6,1,28.68,472,840
9469,11,4,2,34.43,486,840
9470,12,7,4,13.01,500,840
9493,11,2,1,35.16,370,840
9496,3,8,7,5.72,1074,1260
9506,12,10,4,28.88,883,1260
9507,10,5,2,21.68,827,1080
9565,10,9,5,10.51,510,840
9577,12,4,10,37.78,592,840
9590,12,9,7,39.74,404,840
9599,4,9,8,34.57,573,840
9600,3,5,10,19.96,671,1080
9603,9,7,5,30.9,980,1260
9614,9,4,8,24.12,563,840
9635,12,1,1,23.98,693,1080
9645,5,10,2,23.9,1013,1260
9649,11,4,3,13.68,861,1260
9659,4,2,5,5.1,789,1080
9674,4,5,9,5.12,1060,1260
9679,14,10,6,15.67,522,840
9698,5,6,8,18.48,514,840
9702,6,7,3,4.92,770,1080
9720,8,7,8,19.47,502,840
9756,11,9,2,32.88,951,1260
9766,8,10,9,5.03,876,1260
9768,9,7,1,10.07,619,1080
9796,13,7,6,31.7,994,1260
9799,6,3,10,19.47,531,840
9812,1,7,5,19.17,960,1260
9814,9,10,2,38.55,682,1080
9823,9,2,4,17.01,882,1260
9838,15,3,9,36,661,1080
9851,8,9,4,19.6,879,1260
9858,4,2,3,35.21,966,1260
9893,12,3,8,26.46,810,1080
9898,5,9,2,4.07,794,1080
9911,6,10,4,30.3,411,840
9950,15,10,2,35.23,678,1080
9958,11,8,10,17.58,453,840
9990,7,4,1,27.48,721,1080
9996,2,10,7,20.61,622,1080
9999,4,8,7,26.7,556,840
