k,o_k,d_k,w_k,q_k,e_k,l_k
7893,12,2,1,21,442,840
7909,7,10,2,7.2,529,840
7910,19,15,5,5,580,840
7931,19,9,10,14.4,887,1260
7934,17,7,9,1.7,551,840
7946,11,19,2,13.8,855,1260
7964,16,1,8,25.4,1037,1260
7965,13,4,6,7.1,701,1080
7966,13,4,3,18.3,460,840
7968,2,1,10,11.9,1019,1260
7969,11,8,10,8.5,995,1260
7992,5,1,4,4.9,631,1080
7996,15,19,2,2.6,693,1080
8000,19,2,6,4.2,413,840
8002,10,11,3,11.5,596,840
8009,16,3,4,8.1,1000,1260
8010,15,16,6,20.5,928,1260
8013,15,4,2,15.6,624,1080
8039,3,15,3,16.3,805,1080
8052,8,15,1,17.3,852,1260
8055,10,20,8,19.2,541,840
8060,14,9,8,2.3,564,840
8087,18,20,10,15.5,464,840
8105,12,16,10,6,366,840
8124,19,20,3,13.6,1070,1260
8139,16,3,3,5.9,500,840
8146,4,9,2,25.6,535,840
8161,13,3,1,3.7,814,1080
8168,14,12,5,15.6,1018,1260
8189,10,8,5,6,781,1080
8203,7,18,6,18.7,446,840
8217,19,10,7,2.5,736,1080
8228,2,12,4,4.3,388,840
8239,8,16,9,18,771,1080
8246,8,7,1,6.3,1052,1260
8256,11,20,8,20.9,926,1260
8267,17,3,3,11.5,813,1080
8282,5,20,8,14.4,413,840
8325,2,19,7,24.2,643,1080
8336,19,3,4,15.8,407,840
8350,6,7,8,8.6,1038,1260
8368,7,18,3,13.8,400,840
8371,18,2,1,5.5,863,1260
8375,17,4,2,2.5,451,840
8376,3,12,3,22.4,587,840
8378,8,5,6,14.8,866,1260
8390,17,9,1,14.9,866,1260
8401,12,6,3,9.4,792,1080
8405,4,17,4,4.9,492,840
8407,15,6,7,15.7,376,840
8421,6,12,4,14.3,413,840
8425,12,20,1,21.6,621,1080
8436,8,7,9,15.2,424,840
8451,9,17,2,25.6,1029,1260
8456,11,2,6,14.8,790,1080
8458,7,2,6,23.1,985,1260
8471,1,5,6,26,544,840
8476,16,6,7,11.3,943,1260
8477,2,5,6,1.3,599,840
8487,1,15,9,19.3,744,1080
8490,6,14,10,22.5,444,840
8499,16,10,7,8,1066,1260
8500,9,7,1,10.5,795,1080
8510,5,19,4,9.7,1021,1260
8511,8,6,5,25.9,478,840
8520,12,5,4,7.4,1001,1260
8550,13,16,2,22.5,780,1080
8574,8,16,7,20.4,405,840
8595,7,17,5,13.3,869,1260
8607,12,7,1,10.9,1063,1260
8612,10,2,10,21.5,916,1260
8616,16,14,2,3.4,717,1080
8628,7,11,8,13.7,994,1260
8630,7,4,3,25.1,712,1080
8640,17,6,4,2.4,785,1080
8641,17,7,1,8.1,806,1080
8658,6,5,7,3.3,536,840
8670,11,12,5,4.1,558,840
8682,16,11,6,6.5,877,1260
8684,4,5,8,16.1,911,1260
8723,8,3,1,7,565,840
8736,10,8,10,4.7,541,840
8740,10,14,4,6.2,603,1080
8743,14,12,10,1.7,662,1080
8750,7,3,10,25.8,543,840
8762,14,8,4,22.9,969,1260
8798,1,9,7,4.3,442,840
8805,7,1,7,5.7,476,840
8815,8,1,10,13.2,586,840
8844,3,4,10,5,888,1260
8858,7,20,8,23.5,959,1260
8873,14,13,4,6.2,848,1260
8877,9,10,7,25.6,378,840
8882,14,12,8,14.5,661,1080
8886,13,5,1,7.7,1077,1260
8896,9,7,10,4.2,708,1080
8909,16,5,8,12.3,439,840
8910,18,1,9,17,481,840
8921,3,2,6,10.5,1068,1260
8924,12,1,8,6.7,639,1080
8926,6,16,3,4.4,499,840
8957,8,5,5,7.3,496,840
8973,18,1,1,1.9,980,1260
8991,11,5,7,20.4,568,840
8996,9,2,4,10.3,434,840
8997,14,4,8,16.9,759,1080
8999,4,2,4,17.3,387,840
9002,9,1,8,19.6,590,840
9005,5,14,7,5.5,1018,1260
9006,19,1,8,16.3,692,1080
9011,5,1,8,12,530,840
9022,4,1,10,10.7,950,1260
9034,15,18,7,2.2,394,840
9037,2,15,3,9.1,769,1080
9049,18,10,8,17.6,827,1080
9051,19,7,9,22.6,1073,1260
9061,8,9,1,3.8,512,840
9072,11,19,5,5.6,845,1260
9075,3,10,10,23,518,840
9082,16,7,4,9.3,985,1260
9087,7,16,1,1.2,908,1260
9095,20,19,6,3.4,488,840
9129,9,18,1,11.9,438,840
9143,3,17,10,12.7,796,1080
9151,16,20,9,5.8,987,1260
9167,11,10,4,22.3,995,1260
9171,14,2,1,6.2,675,1080
9175,18,8,4,15.5,1074,1260
9178,2,1,4,14.7,999,1260
9183,17,8,1,20.5,986,1260
9192,4,10,8,6.3,1024,1260
9204,19,9,4,7.4,1018,1260
9219,12,18,2,3.4,387,840
9240,2,9,1,9.9,733,1080
9242,14,4,3,22.2,878,1260
9248,12,13,8,22,737,1080
9250,7,2,7,15,430,840
9254,19,20,3,9.8,542,840
9259,1,18,7,8.5,906,1260
9261,17,12,2,11.4,769,1080
9264,2,7,8,4.7,590,840
9294,20,5,6,6,703,1080
9296,4,8,6,15.2,544,840
9299,4,17,3,9,976,1260
9316,6,13,4,17.1,803,1080
9321,13,20,6,21.1,894,1260
9327,13,3,3,7.8,789,1080
9329,7,13,10,16.9,390,840
9352,13,11,10,21.8,548,840
9353,16,8,10,3.5,447,840
9358,16,1,2,5.8,788,1080
9361,6,14,2,6.3,573,840
9365,6,5,9,19.4,656,1080
9381,18,12,4,19.6,760,1080
9391,5,13,3,8,520,840
9397,20,19,9,8.5,450,840
9408,5,1,7,12.6,926,1260
9419,20,15,1,4.2,418,840
9457,15,7,1,24.2,472,840
9469,20,18,2,8.4,486,840
9470,2,6,4,25.7,500,840
9493,17,15,1,18.5,370,840
9496,15,1,7,3.9,1074,1260
9506,10,13,4,15.6,883,1260
9507,17,11,2,1.6,827,1080
9565,12,3,5,18.2,510,840
9577,17,3,10,13.9,592,840
9590,13,4,7,15.7,404,840
9599,19,15,8,25.5,573,840
9600,15,16,10,3,671,1080
9603,16,6,5,11.5,980,1260
9614,4,6,8,23.2,563,840
9635,15,5,1,4.8,693,1080
9645,8,3,2,21.3,1013,1260
9649,1,19,3,18,861,1260
9659,12,6,5,1.5,789,1080
9674,6,4,9,7.4,1060,1260
9679,4,6,6,16.7,522,840
9698,1,5,8,19.4,514,840
9702,16,17,3,22.7,770,1080
9720,13,17,8,9.5,502,840
9756,18,7,2,21.4,951,1260
9766,16,3,9,24.5,876,1260
9768,5,17,1,13.4,619,1080
9796,12,18,6,8.5,994,1260
9799,2,9,10,18.9,531,840
9812,1,13,5,3.7,960,1260
9814,18,10,2,6.9,682,1080
9823,20,6,4,12,882,1260
9838,15,13,9,20.3,661,1080
9851,19,15,4,18.5,879,1260
9858,17,2,3,4.2,966,1260
9893,20,18,8,16,810,1080
9898,14,7,2,19.9,794,1080
9911,15,1,4,6.4,411,840
9950,18,12,2,15.7,678,1080
9958,16,4,10,15.4,453,840
9990,4,12,1,20,721,1080
9996,6,3,7,24.1,622,1080
9999,5,18,7,2.4,556,840
