k,o_k,d_k,w_k,q_k,e_k,l_k
7846,1,4,2,19.96,566,840
7847,3,4,10,23.63,923,1260
7864,3,4,1,30.54,954,1260
7868,4,2,1,18.82,827,1080
7874,1,5,2,9.95,806,1080
7876,5,1,7,25.19,701,1080
7877,4,3,10,15.16,661,1080
7885,3,2,2,5.46,662,1080
7893,2,4,1,9.79,442,840
7909,1,5,2,28.06,529,840
7910,3,1,5,31.47,580,840
7931,1,5,10,27.73,887,1260
7934,5,1,9,10.57,551,840
7946,1,2,2,13.49,855,1260
7964,3,4,8,5.53,1037,1260
7965,4,3,6,4.07,701,1080
7966,2,3,3,12.29,460,840
7968,3,5,10,18.5,1019,1260
7969,3,1,10,12.23,995,1260
7992,3,2,4,18.43,631,1080
7996,2,5,2,12.12,693,1080
8000,2,3,6,20.11,413,840
8002,3,1,3,30.65,596,840
8009,1,4,4,8.03,1000,1260
8010,3,2,6,6.45,928,1260
8013,1,3,2,15.98,624,1080
8039,4,3,3,29.3,805,1080
8052,4,5,1,4.02,852,1260
8055,5,4,8,14.72,541,840
8060,1,3,8,22.15,564,840
8087,2,3,10,4.12,464,840
8105,5,3,10,20.33,366,840
8124,2,3,3,31.86,1070,1260
8139,4,5,3,4.39,500,840
8146,1,3,2,9.04,535,840
8161,3,1,1,28.12,814,1080
8168,4,3,5,5.48,1018,1260
8189,1,4,5,16.33,781,1080
8203,5,1,6,13.97,446,840
8217,5,2,7,18.51,736,1080
8228,1,4,4,7.48,388,840
8239,1,4,9,29.21,771,1080
8246,3,2,1,29.91,1052,1260
8256,1,4,8,9.12,926,1260
8267,4,1,3,6.19,813,1080
8282,3,5,8,26.59,413,840
8325,3,1,7,6,643,1080
8336,3,2,4,14.1,407,840
8350,3,4,8,8.03,1038,1260
8368,3,5,3,27.5,400,840
8371,3,1,1,4.29,863,1260
8375,1,3,2,7.42,451,840
8376,5,2,3,12.16,587,840
8378,1,2,6,8.04,866,1260
8390,3,1,1,8.46,866,1260
8401,5,2,3,8,792,1080
8405,2,1,4,18.62,492,840
8407,2,5,7,10.75,376,840
8421,1,5,4,22.94,413,840
8425,1,4,1,27.96,621,1080
8436,2,3,9,8.65,424,840
8451,4,5,2,23.44,1029,1260
8456,4,3,6,9.3,790,1080
8458,5,1,6,16.1,985,1260
8471,5,4,6,23.66,544,840
8476,5,2,7,5.76,943,1260
8477,1,2,6,19.73,599,840
8487,3,4,9,28.81,744,1080
8490,3,4,10,4.76,444,840
8499,1,5,7,6.07,1066,1260
8500,3,5,1,21.68,795,1080
8510,5,3,4,19.14,1021,1260
8511,1,2,5,8.16,478,840
8520,3,2,4,26.73,1001,1260
8550,3,1,2,32.06,780,1080
8574,3,2,7,11.65,405,840
8595,1,5,5,27.6,869,1260
8607,3,4,1,20.18,1063,1260
8612,4,2,10,9.17,916,1260
8616,2,4,2,8.73,717,1080
8628,4,2,8,29.07,994,1260
8630,5,3,3,8.8,712,1080
8640,1,2,4,11.73,785,1080
8641,4,3,1,10.26,806,1080
8658,5,2,7,8.83,536,840
8670,5,1,5,16.65,558,840
8682,5,3,6,21.91,877,1260
8684,4,1,8,4.23,911,1260
8723,1,5,1,25.14,565,840
8736,2,4,10,4.61,541,840
8740,4,3,4,10.2,603,1080
8743,2,5,10,7.36,662,1080
8750,5,2,10,20.01,543,840
8762,3,2,4,21.96,969,1260
8798,3,2,7,24.69,442,840
8805,5,3,7,23.37,476,840
8815,3,1,10,20.92,586,840
8844,3,4,10,12.49,888,1260
8858,2,5,8,25.29,959,1260
8873,5,3,4,9.14,848,1260
8877,2,3,7,11.31,378,840
8882,4,1,8,22.24,661,1080
8886,3,2,1,12.81,1077,1260
8896,2,3,10,16.91,708,1080
8909,3,5,8,11.3,439,840
8910,5,3,9,23.74,481,840
8921,5,3,6,18.9,1068,1260
8924,1,4,8,30.24,639,1080
8926,2,1,3,10.99,499,840
8957,5,4,5,8.6,496,840
8973,4,5,1,18.26,980,1260
8991,3,5,7,28.05,568,840
8996,1,5,4,16.53,434,840
8997,2,5,8,22.07,759,1080
8999,5,4,4,28.82,387,840
9002,3,4,8,32.2,590,840
9005,2,3,7,14.07,1018,1260
9006,2,3,8,8.72,692,1080
9011,5,2,8,21.74,530,840
9022,3,1,10,15.29,950,1260
9034,4,1,7,7.21,394,840
9037,3,4,3,17.42,769,1080
9049,2,5,8,20.78,827,1080
9051,4,1,9,23.28,1073,1260
9061,2,1,1,12.23,512,840
9072,5,1,5,10.17,845,1260
9075,2,5,10,23.5,518,840
9082,2,1,4,8.92,985,1260
9087,3,5,1,31.6,908,1260
9095,3,4,6,5.75,488,840
9129,3,5,1,18.18,438,840
9143,4,3,10,5.87,796,1080
9151,5,1,9,11.72,987,1260
9167,5,1,4,31.22,995,1260
9171,1,2,1,31.36,675,1080
9175,1,5,4,23.62,1074,1260
9178,4,5,4,30.44,999,1260
9183,5,1,1,13.16,986,1260
9192,5,4,8,20.81,1024,1260
9204,3,5,4,16.54,1018,1260
9219,2,3,2,12.27,387,840
9240,3,2,1,11.85,733,1080
9242,5,2,3,18.38,878,1260
9248,1,3,8,29.69,737,1080
9250,4,3,7,22.94,430,840
9254,1,3,3,6.16,542,840
9259,1,5,7,29.26,906,1260
9261,2,4,2,5.51,769,1080
9264,2,4,8,6.95,590,840
9294,3,5,6,4.57,703,1080
9296,5,1,6,10.48,544,840
9299,3,5,3,28.59,976,1260
9316,3,5,4,19.49,803,1080
9321,4,2,6,10.23,894,1260
9327,5,4,3,20.14,789,1080
9329,4,1,10,28.67,390,840
9352,5,4,10,17.03,548,840
9353,4,5,10,16.82,447,840
9358,3,2,2,22,788,1080
9361,4,5,2,14.77,573,840
9365,4,1,9,31.94,656,1080
9381,2,3,4,11.69,760,1080
9391,5,4,3,7.66,520,840
9397,4,3,9,12.01,450,840
9408,5,1,7,30.83,926,1260
9419,4,3,1,13.89,418,840
9457,4,5,1,16.67,472,840
9469,2,4,2,24.34,486,840
9470,3,4,4,7.5,500,840
9493,2,4,1,14.1,370,840
9496,1,5,7,12.68,1074,1260
9506,3,1,4,17.33,883,1260
9507,1,4,2,18.12,827,1080
9565,1,2,5,11.75,510,840
9577,1,2,10,28.69,592,840
9590,2,3,7,4.62,404,840
9599,2,5,8,15.78,573,840
9600,1,2,10,21.12,671,1080
9603,4,2,5,30.6,980,1260
9614,4,1,8,16.41,563,840
9635,1,4,1,16.87,693,1080
9645,4,3,2,5.72,1013,1260
9649,1,5,3,12.46,861,1260
9659,5,3,5,11.15,789,1080
9674,4,2,9,28.18,1060,1260
9679,3,4,6,17.42,522,840
9698,4,3,8,25.27,514,840
9702,3,1,3,5.93,770,1080
9720,2,4,8,27.2,502,840
9756,3,5,2,31.37,951,1260
9766,4,2,9,23.93,876,1260
9768,3,2,1,10.52,619,1080
9796,3,4,6,9.52,994,1260
9799,1,3,10,16.75,531,840
9812,5,2,5,28.67,960,1260
9814,5,1,2,26.74,682,1080
9823,4,3,4,30.42,882,1260
9838,5,3,9,31.47,661,1080
9851,1,2,4,11.07,879,1260
9858,5,2,3,17.79,966,1260
9893,4,3,8,24,810,1080
9898,4,2,2,9.86,794,1080
9911,2,1,4,18.65,411,840
9950,4,2,2,8.13,678,1080
9958,5,3,10,29.69,453,840
9990,3,5,1,26.93,721,1080
9996,2,1,7,15.22,622,1080
9999,4,2,7,15.72,556,840
