k,o_k,d_k,w_k,q_k,e_k,l_k
7893,6,10,1,21,442,840
7909,9,21,2,7.2,529,840
7910,16,15,5,5,580,840
7931,18,16,10,14.4,887,1260
7934,9,20,9,1.7,551,840
7946,8,20,2,13.8,855,1260
7964,15,5,8,25.4,1037,1260
7965,20,10,6,7.1,701,1080
7966,24,10,3,18.3,460,840
7968,20,3,10,11.9,1019,1260
7969,5,8,10,8.5,995,1260
7992,22,15,4,4.9,631,1080
7996,14,12,2,2.6,693,1080
8000,17,21,6,4.2,413,840
8002,12,21,3,11.5,596,840
8009,16,24,4,8.1,1000,1260
8010,7,4,6,20.5,928,1260
8013,25,3,2,15.6,624,1080
8039,24,19,3,16.3,805,1080
8052,14,22,1,17.3,852,1260
8055,24,21,8,19.2,541,840
8060,13,11,8,2.3,564,840
8087,25,16,10,15.5,464,840
8105,24,10,10,6,366,840
8124,7,23,3,13.6,1070,1260
8139,3,19,3,5.9,500,840
8146,8,17,2,25.6,535,840
8161,2,6,1,3.7,814,1080
8168,23,19,5,15.6,1018,1260
8189,20,11,5,6,781,1080
8203,23,22,6,18.7,446,840
8217,8,4,7,2.5,736,1080
8228,12,15,4,4.3,388,840
8239,4,23,9,18,771,1080
8246,23,7,1,6.3,1052,1260
8256,14,16,8,20.9,926,1260
8267,23,22,3,11.5,813,1080
8282,11,23,8,14.4,413,840
8325,15,16,7,24.2,643,1080
8336,23,4,4,15.8,407,840
8350,5,6,8,8.6,1038,1260
8368,10,16,3,13.8,400,840
8371,4,10,1,5.5,863,1260
8375,4,6,2,2.5,451,840
8376,8,7,3,22.4,587,840
8378,13,25,6,14.8,866,1260
8390,21,9,1,14.9,866,1260
8401,11,17,3,9.4,792,1080
8405,15,16,4,4.9,492,840
8407,24,23,7,15.7,376,840
8421,16,12,4,14.3,413,840
8425,24,23,1,21.6,621,1080
8436,23,7,9,15.2,424,840
8451,25,20,2,25.6,1029,1260
8456,9,8,6,14.8,790,1080
8458,18,24,6,23.1,985,1260
8471,11,19,6,26,544,840
8476,12,8,7,11.3,943,1260
8477,1,19,6,1.3,599,840
8487,19,11,9,19.3,744,1080
8490,1,5,10,22.5,444,840
8499,1,20,7,8,1066,1260
8500,8,22,1,10.5,795,1080
8510,7,15,4,9.7,1021,1260
8511,5,24,5,25.9,478,840
8520,20,8,4,7.4,1001,1260
8550,21,15,2,22.5,780,1080
8574,15,7,7,20.4,405,840
8595,10,13,5,13.3,869,1260
8607,23,10,1,10.9,1063,1260
8612,24,18,10,21.5,916,1260
8616,13,12,2,3.4,717,1080
8628,3,14,8,13.7,994,1260
8630,20,8,3,25.1,712,1080
8640,23,2,4,2.4,785,1080
8641,6,10,1,8.1,806,1080
8658,8,23,7,3.3,536,840
8670,5,11,5,4.1,558,840
8682,13,3,6,6.5,877,1260
8684,13,19,8,16.1,911,1260
8723,5,14,1,7,565,840
8736,7,17,10,4.7,541,840
8740,11,18,4,6.2,603,1080
8743,24,20,10,1.7,662,1080
8750,18,17,10,25.8,543,840
8762,20,16,4,22.9,969,1260
8798,1,12,7,4.3,442,840
8805,7,5,7,5.7,476,840
8815,10,11,10,13.2,586,840
8844,11,6,10,5,888,1260
8858,22,12,8,23.5,959,1260
8873,21,16,4,6.2,848,1260
8877,2,5,7,25.6,378,840
8882,13,24,8,14.5,661,1080
8886,25,19,1,7.7,1077,1260
8896,3,14,10,4.2,708,1080
8909,16,6,8,12.3,439,840
8910,5,10,9,17,481,840
8921,13,10,6,10.5,1068,1260
8924,24,11,8,6.7,639,1080
8926,22,20,3,4.4,499,840
8957,20,3,5,7.3,496,840
8973,13,17,1,1.9,980,1260
8991,20,12,7,20.4,568,840
8996,21,14,4,10.3,434,840
8997,6,15,8,16.9,759,1080
8999,9,23,4,17.3,387,840
9002,17,2,8,19.6,590,840
9005,9,18,7,5.5,1018,1260
9006,13,23,8,16.3,692,1080
9011,4,25,8,12,530,840
9022,21,10,10,10.7,950,1260
9034,4,16,7,2.2,394,840
9037,22,20,3,9.1,769,1080
9049,16,2,8,17.6,827,1080
9051,3,11,9,22.6,1073,1260
9061,25,24,1,3.8,512,840
9072,8,7,5,5.6,845,1260
9075,23,19,10,23,518,840
9082,24,5,4,9.3,985,1260
9087,16,22,1,1.2,908,1260
9095,6,10,6,3.4,488,840
9129,25,21,1,11.9,438,840
9143,12,1,10,12.7,796,1080
9151,11,14,9,5.8,987,1260
9167,17,15,4,22.3,995,1260
9171,14,23,1,6.2,675,1080
9175,17,18,4,15.5,1074,1260
9178,8,21,4,14.7,999,1260
9183,4,15,1,20.5,986,1260
9192,21,8,8,6.3,1024,1260
9204,20,18,4,7.4,1018,1260
9219,11,9,2,3.4,387,840
9240,12,7,1,9.9,733,1080
9242,4,2,3,22.2,878,1260
9248,3,23,8,22,737,1080
9250,25,3,7,15,430,840
9254,7,23,3,9.8,542,840
9259,21,6,7,8.5,906,1260
9261,19,6,2,11.4,769,1080
9264,1,16,8,4.7,590,840
9294,17,23,6,6,703,1080
9296,16,8,6,15.2,544,840
9299,8,2,3,9,976,1260
9316,1,12,4,17.1,803,1080
9321,13,12,6,21.1,894,1260
9327,17,14,3,7.8,789,1080
9329,19,17,10,16.9,390,840
9352,2,8,10,21.8,548,840
9353,9,6,10,3.5,447,840
9358,3,24,2,5.8,788,1080
9361,21,10,2,6.3,573,840
9365,24,12,9,19.4,656,1080
9381,24,23,4,19.6,760,1080
9391,5,13,3,8,520,840
9397,5,13,9,8.5,450,840
9408,1,4,7,12.6,926,1260
9419,18,5,1,4.2,418,840
9457,21,13,1,24.2,472,840
9469,23,14,2,8.4,486,840
9470,19,14,4,25.7,500,840
9493,17,24,1,18.5,370,840
9496,22,19,7,3.9,1074,1260
9506,20,25,4,15.6,883,1260
9507,21,24,2,1.6,827,1080
9565,21,18,5,18.2,510,840
9577,7,17,10,13.9,592,840
9590,21,25,7,15.7,404,840
9599,16,3,8,25.5,573,840
9600,22,13,10,3,671,1080
9603,13,19,5,11.5,980,1260
9614,1,17,8,23.2,563,840
9635,21,24,1,4.8,693,1080
9645,16,22,2,21.3,1013,1260
9649,25,8,3,18,861,1260
9659,25,18,5,1.5,789,1080
9674,23,20,9,7.4,1060,1260
9679,12,21,6,16.7,522,840
9698,19,6,8,19.4,514,840
9702,1,17,3,22.7,770,1080
9720,2,4,8,9.5,502,840
9756,18,11,2,21.4,951,1260
9766,8,7,9,24.5,876,1260
9768,17,3,1,13.4,619,1080
9796,18,15,6,8.5,994,1260
9799,24,9,10,18.9,531,840
9812,19,2,5,3.7,960,1260
9814,20,7,2,6.9,682,1080
9823,7,17,4,12,882,1260
9838,8,17,9,20.3,661,1080
9851,17,4,4,18.5,879,1260
9858,2,18,3,4.2,966,1260
9893,18,13,8,16,810,1080
9898,4,3,2,19.9,794,1080
9911,19,23,4,6.4,411,840
9950,21,23,2,15.7,678,1080
9958,9,2,10,15.4,453,840
9990,1,18,1,20,721,1080
9996,3,14,7,24.1,622,1080
9999,6,7,7,2.4,556,840
