k,o_k,d_k,w_k,q_k,e_k,l_k
2571,1,3,6, 7.36 ,655,1080
2572,3,1,10, 7.78 ,840,1260
2573,5,4,2, 23.68 ,659,1080
2574,4,3,10, 7.58 ,512,840
2575,2,4,6, 25.81 ,724,1080
2576,4,3,3, 21.38 ,805,1080
2577,2,5,1, 25.24 ,379,840
2578,2,5,9, 30.04 ,723,1080
2579,3,4,2, 24.53 ,416,840
2580,1,2,3, 21.72 ,702,1080
2581,1,3,10, 25.34 ,1007,1260
2582,5,3,9, 29.13 ,632,1080
2583,5,1,7, 5.60 ,504,840
2584,3,4,3, 6.98 ,792,1080
2585,3,4,1, 28.04 ,536,840
2586,5,1,7, 11.81 ,983,1260
2587,2,1,8, 24.98 ,1045,1260
2588,2,5,10, 11.02 ,383,840
2589,1,3,4, 10.17 ,800,1080
2590,5,1,6, 4.90 ,366,840
2591,5,1,10, 30.62 ,761,1080
2592,2,3,8, 5.81 ,526,840
2593,5,2,4, 11.40 ,552,840
2594,4,3,4, 8.80 ,922,1260
2595,3,4,6, 21.63 ,1012,1260
2596,5,2,1, 21.88 ,972,1260
2597,3,5,6, 23.39 ,418,840
2598,4,5,2, 25.04 ,596,840
2599,4,1,3, 7.00 ,655,1080
2600,2,1,9, 15.85 ,819,1080
2601,4,2,6, 28.88 ,837,1080
2602,2,4,7, 12.67 ,1008,1260
2603,3,5,7, 30.64 ,978,1260
2604,3,5,6, 28.87 ,843,1260
2605,3,2,1, 22.21 ,818,1080
2606,1,5,1, 17.96 ,518,840
2607,1,3,5, 21.19 ,831,1080
2608,1,2,4, 29.50 ,936,1260
2609,3,1,2, 12.01 ,556,840
2610,4,2,8, 17.95 ,676,1080
2611,3,5,6, 9.20 ,430,840
2612,1,4,10, 16.88 ,852,1260
2613,5,1,9, 23.57 ,507,840
2614,4,1,8, 28.04 ,776,1080
2615,4,1,1, 9.54 ,704,1080
2616,1,4,4, 10.98 ,445,840
2617,3,2,5, 24.16 ,1022,1260
2618,5,4,4, 20.00 ,892,1260
2619,3,1,6, 6.92 ,390,840
2620,5,4,4, 14.10 ,447,840
2621,4,3,1, 9.14 ,488,840
2622,2,1,2, 5.72 ,689,1080
2623,5,2,2, 18.45 ,572,840
2624,1,3,9, 21.39 ,489,840
2625,2,4,10, 19.58 ,657,1080
2626,4,5,5, 4.60 ,555,840
2627,4,2,10, 11.38 ,723,1080
2628,2,5,1, 15.52 ,716,1080
2629,3,5,1, 18.67 ,449,840
2630,4,1,8, 12.56 ,787,1080
2631,1,3,2, 26.66 ,1070,1260
2632,4,3,6, 11.88 ,471,840
2633,3,1,8, 17.32 ,1052,1260
2634,2,1,7, 18.73 ,434,840
2635,3,4,8, 21.30 ,908,1260
2636,2,1,9, 11.60 ,638,1080
2637,4,1,5, 7.33 ,984,1260
2638,5,1,6, 25.15 ,884,1260
2639,2,1,9, 7.68 ,891,1260
2640,2,1,4, 10.10 ,663,1080
2641,4,5,6, 32.32 ,815,1080
2642,5,4,1, 27.48 ,921,1260
2643,4,3,7, 26.35 ,492,840
2644,4,3,5, 14.93 ,612,1080
2645,4,1,4, 8.40 ,397,840
2646,5,2,8, 22.84 ,1035,1260
2647,2,4,7, 8.26 ,1041,1260
2648,5,3,7, 8.63 ,606,1080
2649,2,3,10, 17.24 ,420,840
2650,4,3,2, 17.62 ,437,840
2651,5,1,5, 10.76 ,930,1260
2652,1,2,8, 17.92 ,1001,1260
2653,1,3,5, 27.11 ,783,1080
2654,3,1,6, 32.21 ,509,840
2655,5,2,9, 13.89 ,1028,1260
2656,5,4,7, 14.38 ,947,1260
2657,4,1,2, 30.05 ,1004,1260
2658,2,5,7, 9.42 ,780,1080
2659,1,5,9, 29.19 ,915,1260
2660,3,1,7, 16.22 ,870,1260
2661,3,1,3, 19.63 ,1046,1260
2662,1,4,4, 28.17 ,635,1080
2663,1,4,3, 21.86 ,627,1080
2664,2,1,5, 26.15 ,779,1080
2665,1,2,9, 19.79 ,768,1080
2666,1,5,10, 10.04 ,468,840
2667,3,5,1, 27.31 ,782,1080
2668,1,4,1, 26.89 ,909,1260
2669,2,4,5, 12.63 ,811,1080
2670,1,3,6, 29.15 ,369,840
2671,2,3,6, 21.67 ,1053,1260
2672,2,5,1, 31.07 ,776,1080
2673,2,3,3, 25.29 ,581,840
2674,2,3,6, 11.32 ,1057,1260
2675,3,4,5, 22.52 ,676,1080
2676,4,1,5, 29.97 ,921,1260
2677,4,5,9, 8.18 ,958,1260
2678,5,3,5, 8.86 ,925,1260
2679,4,1,3, 16.62 ,459,840
2680,1,5,10, 29.66 ,892,1260
2681,3,2,5, 17.87 ,472,840
2682,4,3,3, 9.48 ,474,840
2683,5,2,6, 10.24 ,718,1080
2684,5,3,8, 8.58 ,940,1260
2685,2,4,6, 10.26 ,1065,1260
2686,5,2,10, 24.70 ,414,840
2687,4,1,6, 12.17 ,683,1080
2688,4,1,4, 23.73 ,1053,1260
2689,4,5,7, 29.12 ,451,840
2690,3,5,5, 17.46 ,820,1080
2691,1,3,3, 32.31 ,539,840
2692,4,5,9, 31.49 ,974,1260
2693,4,3,6, 22.39 ,639,1080
2694,3,5,3, 12.24 ,942,1260
2695,2,1,2, 30.02 ,748,1080
2696,4,2,5, 26.30 ,964,1260
2697,4,3,7, 10.43 ,485,840
2698,5,4,7, 24.20 ,1074,1260
2699,5,2,9, 14.56 ,451,840
2700,2,4,2, 8.35 ,812,1080
2701,1,2,6, 19.66 ,936,1260
2702,3,5,3, 18.82 ,1014,1260
2703,2,4,6, 23.19 ,1033,1260
2704,2,3,9, 21.38 ,656,1080
2705,4,2,8, 9.22 ,835,1080
2706,1,4,9, 28.92 ,699,1080
2707,5,4,1, 21.00 ,636,1080
2708,1,3,6, 5.74 ,1018,1260
2709,3,4,4, 18.50 ,582,840
2710,3,4,8, 7.12 ,411,840
2711,4,1,2, 15.62 ,751,1080
2712,2,5,1, 14.82 ,805,1080
2713,2,5,9, 20.97 ,396,840
2714,4,3,4, 17.65 ,1054,1260
2715,3,5,8, 7.23 ,560,840
2716,2,3,1, 19.51 ,449,840
2717,3,1,3, 7.05 ,491,840
2718,3,2,7, 16.05 ,495,840
2719,3,5,9, 10.99 ,1000,1260
2720,1,3,8, 22.23 ,803,1080
2721,2,5,10, 12.52 ,1073,1260
2722,5,4,3, 28.23 ,535,840
2723,2,1,1, 30.34 ,912,1260
2724,1,5,2, 27.70 ,365,840
2725,2,1,1, 25.22 ,601,1080
2726,4,3,4, 16.37 ,692,1080
2727,1,5,8, 27.54 ,634,1080
2728,5,4,6, 21.93 ,788,1080
2729,3,5,5, 4.68 ,783,1080
2730,1,3,6, 18.80 ,1038,1260
2731,1,3,8, 14.64 ,526,840
2732,4,2,8, 6.28 ,473,840
2733,5,1,8, 16.50 ,967,1260
2734,5,2,2, 4.67 ,849,1260
2735,5,2,4, 28.65 ,794,1080
2736,4,3,8, 13.16 ,983,1260
2737,5,4,7, 30.51 ,1036,1260
2738,5,4,8, 20.39 ,783,1080
2739,5,2,8, 27.80 ,1042,1260
2740,1,2,3, 20.91 ,681,1080
2741,1,2,2, 8.23 ,1033,1260
2742,3,5,2, 13.08 ,550,840
2743,5,1,7, 15.97 ,752,1080
2744,3,2,10, 13.97 ,898,1260
2745,3,4,7, 29.16 ,487,840
2746,1,2,4, 20.34 ,994,1260
2747,2,4,10, 9.18 ,549,840
2748,2,5,2, 27.29 ,515,840
2749,4,1,7, 11.18 ,751,1080
2750,3,1,1, 27.77 ,397,840
2751,1,4,10, 13.90 ,992,1260
2752,4,2,7, 19.40 ,433,840
2753,3,5,1, 30.60 ,932,1260
2754,3,1,8, 12.86 ,616,1080
2755,3,1,9, 19.69 ,755,1080
2756,1,3,4, 10.30 ,1064,1260
2757,1,4,6, 21.14 ,847,1260
2758,2,1,1, 10.02 ,381,840
2759,5,4,10, 18.87 ,576,840
2760,4,1,6, 15.28 ,639,1080
2761,3,2,7, 21.55 ,1037,1260
2762,5,2,2, 20.02 ,471,840
2763,4,5,7, 14.31 ,592,840
2764,1,2,10, 19.29 ,944,1260
2765,3,1,6, 13.37 ,790,1080
2766,1,3,1, 28.19 ,1038,1260
2767,3,1,10, 21.71 ,934,1260
2768,1,5,10, 15.63 ,824,1080
2769,4,5,3, 21.34 ,526,840
2770,2,4,8, 13.21 ,733,1080
2771,1,5,9, 6.28 ,683,1080
2772,2,3,9, 21.33 ,628,1080
2773,5,4,9, 5.06 ,896,1260
2774,2,5,2, 25.66 ,1074,1260
2775,4,1,9, 7.14 ,965,1260
2776,3,5,4, 19.07 ,472,840
2777,4,2,3, 22.05 ,674,1080
2778,1,2,3, 12.76 ,901,1260
2779,1,5,3, 15.27 ,556,840
2780,4,1,2, 23.57 ,985,1260
2781,4,2,9, 24.27 ,487,840
2782,3,2,4, 26.22 ,996,1260
2783,3,5,3, 17.61 ,975,1260
2784,2,1,1, 16.85 ,582,840
2785,4,1,1, 7.45 ,492,840
2786,5,2,9, 27.11 ,916,1260
2787,1,3,9, 20.09 ,889,1260
2788,3,5,2, 8.03 ,559,840
2789,5,3,2, 19.07 ,853,1260
2790,5,4,8, 10.71 ,656,1080
2791,3,4,8, 19.36 ,892,1260
2792,3,5,4, 22.04 ,496,840
2793,3,1,10, 8.88 ,979,1260
2794,3,2,6, 29.28 ,724,1080
2795,5,4,6, 15.95 ,653,1080
2796,3,1,6, 20.30 ,508,840
2797,3,5,4, 11.70 ,1057,1260
2798,1,3,7, 24.28 ,660,1080
2799,2,1,7, 7.35 ,882,1260
2800,1,3,8, 7.35 ,768,1080
2801,4,5,8, 26.82 ,741,1080
2802,1,3,4, 10.09 ,748,1080
2803,1,3,7, 21.06 ,596,840
2804,3,1,4, 5.17 ,692,1080
2805,2,4,10, 16.39 ,1074,1260
2806,3,4,10, 18.48 ,610,1080
2807,3,2,10, 31.52 ,818,1080
2808,3,1,2, 9.03 ,1056,1260
2809,4,1,7, 28.16 ,615,1080
2810,4,3,1, 16.06 ,821,1080
2811,1,2,3, 4.76 ,974,1260
2812,2,5,5, 8.94 ,1064,1260
2813,5,3,4, 31.14 ,389,840
2814,2,5,8, 10.56 ,957,1260
2815,1,3,8, 25.23 ,605,1080
2816,3,4,8, 20.80 ,959,1260
2817,5,4,5, 29.36 ,934,1260
2818,3,5,1, 25.97 ,1012,1260
2819,3,4,9, 17.53 ,407,840
2820,3,1,6, 31.84 ,720,1080
2821,3,2,8, 5.16 ,374,840
2822,4,1,10, 22.75 ,1056,1260
2823,2,4,1, 20.08 ,979,1260
2824,2,3,3, 28.37 ,397,840
2825,2,1,6, 21.52 ,966,1260
2826,5,2,3, 14.44 ,896,1260
2827,5,2,10, 16.09 ,444,840
2828,5,1,3, 20.88 ,700,1080
2829,5,2,4, 25.83 ,921,1260
2830,4,2,10, 17.61 ,1062,1260
2831,5,2,6, 28.63 ,990,1260
2832,5,3,1, 8.89 ,883,1260
2833,1,2,3, 24.03 ,914,1260
2834,2,3,2, 12.31 ,882,1260
2835,4,5,1, 4.94 ,1055,1260
2836,4,1,5, 9.93 ,380,840
2837,3,2,5, 24.42 ,734,1080
2838,3,5,9, 6.95 ,540,840
2839,5,4,10, 15.32 ,584,840
2840,5,1,10, 19.89 ,720,1080
2841,2,3,5, 11.74 ,671,1080
2842,1,5,1, 27.67 ,814,1080
2843,2,1,5, 20.64 ,674,1080
2844,4,1,2, 28.85 ,955,1260
2845,5,4,2, 25.32 ,1052,1260
2846,4,5,9, 15.88 ,905,1260
2847,4,5,5, 5.02 ,555,840
2848,1,4,6, 29.06 ,488,840
2849,5,4,2, 12.73 ,1057,1260
2850,5,1,3, 32.09 ,551,840
2851,4,1,9, 5.84 ,906,1260
2852,4,2,4, 12.45 ,911,1260
2853,1,5,5, 16.54 ,830,1080
2854,3,1,7, 26.48 ,482,840
2855,4,5,4, 11.27 ,406,840
2856,3,1,1, 31.45 ,705,1080
2857,5,4,10, 17.59 ,579,840
2858,4,2,10, 12.52 ,684,1080
2859,4,3,10, 17.34 ,859,1260
2860,3,5,4, 19.63 ,796,1080
2861,5,1,2, 32.41 ,867,1260
2862,2,5,5, 26.74 ,812,1080
2863,1,5,5, 28.73 ,1075,1260
2864,1,5,10, 32.00 ,797,1080
2865,1,5,5, 10.92 ,598,840
2866,1,2,4, 19.54 ,810,1080
2867,2,1,2, 8.06 ,539,840
2868,1,3,3, 17.13 ,414,840
2869,3,1,2, 11.05 ,563,840
2870,5,2,8, 8.20 ,456,840
2871,5,1,8, 11.03 ,725,1080
2872,2,5,9, 12.12 ,865,1260
2873,1,2,2, 21.43 ,477,840
2874,1,3,9, 8.45 ,801,1080
2875,4,1,6, 6.01 ,863,1260
2876,5,1,7, 21.34 ,701,1080
2877,1,2,7, 26.38 ,388,840
2878,4,5,7, 25.84 ,510,840
2879,2,5,8, 12.68 ,904,1260
2880,5,4,10, 11.31 ,1063,1260
2881,4,1,1, 30.31 ,802,1080
2882,2,4,2, 19.45 ,892,1260
2883,2,4,10, 19.94 ,549,840
2884,5,1,2, 6.86 ,1051,1260
2885,3,5,5, 20.10 ,996,1260
2886,5,2,8, 19.19 ,772,1080
2887,1,2,10, 22.75 ,661,1080
2888,4,5,3, 8.51 ,971,1260
2889,4,3,3, 14.66 ,972,1260
2890,4,5,7, 22.36 ,850,1260
2891,2,5,9, 21.27 ,858,1260
2892,1,3,6, 8.43 ,606,1080
2893,1,4,7, 21.60 ,394,840
2894,2,4,1, 16.28 ,1058,1260
2895,4,2,10, 12.78 ,394,840
2896,1,3,1, 21.22 ,649,1080
2897,4,1,1, 13.84 ,456,840
2898,1,3,10, 16.45 ,795,1080
2899,1,4,4, 15.63 ,900,1260
2900,1,4,3, 23.76 ,962,1260
2901,5,4,4, 7.91 ,982,1260
2902,4,3,4, 26.52 ,1056,1260
2903,1,5,4, 5.17 ,844,1260
2904,2,3,3, 27.10 ,1071,1260
2905,1,4,10, 16.54 ,673,1080
2906,3,4,3, 22.05 ,764,1080
2907,4,2,3, 7.04 ,623,1080
2908,3,2,2, 8.34 ,786,1080
2909,4,3,6, 19.16 ,620,1080
2910,1,2,8, 6.29 ,1002,1260
2911,2,3,4, 29.52 ,832,1080
2912,2,1,2, 30.08 ,538,840
2913,3,5,5, 15.55 ,433,840
2914,3,1,5, 15.12 ,560,840
2915,5,2,8, 25.78 ,526,840
2916,5,2,10, 10.92 ,561,840
2917,3,1,2, 24.98 ,942,1260
2918,3,1,7, 22.85 ,700,1080
2919,3,1,4, 14.72 ,631,1080
2920,1,4,8, 18.37 ,700,1080
2921,5,1,4, 22.24 ,754,1080
2922,4,1,4, 10.67 ,473,840
2923,4,3,3, 19.81 ,639,1080
2924,4,3,1, 14.96 ,749,1080
2925,2,1,5, 24.47 ,930,1260
2926,3,2,4, 31.79 ,718,1080
2927,4,2,7, 9.53 ,519,840
2928,3,1,8, 17.87 ,1023,1260
2929,3,1,9, 20.43 ,545,840
2930,3,4,4, 9.28 ,685,1080
2931,4,3,2, 23.50 ,796,1080
2932,5,1,9, 9.82 ,376,840
2933,4,1,9, 11.67 ,386,840
2934,1,3,9, 26.54 ,712,1080
2935,3,1,10, 31.25 ,480,840
2936,2,5,9, 10.98 ,729,1080
2937,4,2,6, 26.38 ,388,840
2938,1,5,9, 19.71 ,565,840
2939,1,4,3, 12.06 ,698,1080
2940,1,5,3, 20.70 ,559,840
2941,1,5,1, 30.24 ,697,1080
2942,2,5,2, 12.21 ,987,1260
2943,2,1,9, 23.09 ,771,1080
2944,4,1,5, 25.14 ,637,1080
2945,1,5,7, 24.03 ,909,1260
2946,1,2,5, 20.10 ,808,1080
2947,1,5,2, 28.54 ,527,840
2948,4,1,10, 12.94 ,1042,1260
2949,1,5,4, 25.15 ,403,840
2950,4,1,1, 22.65 ,577,840
2951,5,4,4, 26.51 ,1071,1260
2952,5,1,5, 4.91 ,960,1260
2953,1,5,10, 19.80 ,692,1080
2954,4,5,3, 15.22 ,428,840
2955,4,5,7, 25.75 ,922,1260
2956,1,5,6, 7.18 ,727,1080
2957,4,1,10, 20.18 ,579,840
2958,4,1,6, 11.70 ,487,840
2959,1,3,6, 9.87 ,590,840
2960,4,2,7, 27.98 ,660,1080
2961,4,3,1, 12.90 ,705,1080
2962,4,5,5, 26.61 ,488,840
2963,5,1,1, 11.37 ,464,840
2964,3,2,1, 24.47 ,964,1260
2965,4,3,6, 6.34 ,769,1080
2966,4,1,5, 20.69 ,975,1260
2967,2,3,9, 25.50 ,372,840
2968,2,1,1, 27.66 ,864,1260
2969,5,1,3, 5.73 ,422,840
2970,3,2,8, 12.54 ,777,1080
2971,4,2,6, 11.93 ,789,1080
2972,2,4,9, 4.80 ,749,1080
2973,3,5,2, 9.93 ,1000,1260
2974,3,1,4, 5.64 ,928,1260
2975,2,5,5, 6.06 ,647,1080
2976,5,1,7, 20.14 ,554,840
2977,5,4,10, 11.14 ,757,1080
2978,4,3,6, 22.69 ,408,840
2979,1,3,6, 29.22 ,883,1260
2980,5,3,4, 28.15 ,483,840
2981,4,5,1, 12.35 ,419,840
2982,5,3,9, 11.03 ,431,840
2983,3,5,7, 25.04 ,455,840
2984,3,2,9, 27.05 ,1076,1260
2985,5,1,2, 24.34 ,394,840
2986,4,5,1, 27.16 ,520,840
2987,4,3,1, 11.60 ,927,1260
2988,3,2,8, 13.11 ,831,1080
2989,3,4,4, 32.02 ,379,840
2990,4,3,9, 8.99 ,907,1260
2991,3,1,4, 30.78 ,538,840
2992,3,2,3, 28.77 ,970,1260
2993,3,1,6, 12.15 ,658,1080
2994,5,3,4, 7.14 ,539,840
2995,5,3,2, 9.69 ,893,1260
2996,3,4,3, 15.99 ,1015,1260
2997,5,3,9, 21.02 ,726,1080
2998,1,2,4, 6.16 ,1003,1260
2999,1,3,1, 24.95 ,679,1080
3000,4,3,3, 13.02 ,361,840
3001,5,4,6, 6.30 ,1077,1260
3002,2,1,10, 19.65 ,571,840
3003,5,4,1, 8.80 ,847,1260
3004,2,1,10, 14.07 ,723,1080
3005,2,4,7, 25.93 ,1072,1260
3006,2,3,8, 29.78 ,532,840
3007,4,5,1, 7.28 ,764,1080
3008,1,4,2, 4.85 ,617,1080
3009,3,1,9, 7.23 ,437,840
3010,5,3,10, 14.75 ,392,840
3011,1,3,2, 7.36 ,1079,1260
3012,2,5,1, 14.92 ,701,1080
3013,3,1,2, 15.90 ,461,840
3014,1,5,5, 19.31 ,833,1080
3015,4,5,2, 11.09 ,397,840
3016,5,2,3, 16.20 ,990,1260
3017,5,4,7, 26.02 ,685,1080
3018,1,3,1, 25.82 ,490,840
3019,3,1,6, 22.45 ,848,1260
3020,4,1,8, 11.35 ,538,840
3021,5,2,4, 8.79 ,399,840
3022,1,3,3, 16.05 ,1024,1260
3023,4,5,6, 28.19 ,566,840
3024,2,4,1, 19.88 ,747,1080
3025,1,4,3, 6.52 ,696,1080
3026,2,5,6, 16.42 ,406,840
3027,1,2,6, 4.58 ,547,840
3028,3,2,2, 11.08 ,1073,1260
3029,5,4,2, 15.27 ,989,1260
3030,5,2,9, 29.55 ,989,1260
3031,4,2,9, 9.04 ,477,840
3032,2,4,3, 14.92 ,780,1080
3033,2,4,6, 5.95 ,497,840
3034,4,3,10, 9.72 ,440,840
3035,4,3,6, 27.96 ,808,1080
3036,2,1,9, 31.68 ,926,1260
3037,2,4,5, 20.10 ,990,1260
3038,1,2,6, 21.92 ,957,1260
3039,1,5,5, 16.61 ,449,840
3040,4,5,5, 4.92 ,1067,1260
3041,3,4,7, 14.47 ,727,1080
3042,1,2,3, 25.15 ,848,1260
3043,4,3,7, 17.01 ,457,840
3044,3,4,5, 25.39 ,475,840
3045,2,1,3, 14.27 ,588,840
3046,3,2,3, 12.11 ,916,1260
3047,1,5,6, 25.72 ,806,1080
3048,1,3,10, 10.54 ,507,840
3049,3,1,8, 18.14 ,936,1260
3050,2,4,3, 26.34 ,703,1080
3051,5,3,10, 11.38 ,390,840
3052,4,2,1, 17.92 ,1007,1260
3053,2,4,5, 8.25 ,385,840
3054,3,4,2, 8.73 ,699,1080
3055,2,4,10, 30.41 ,1052,1260
3056,2,1,7, 19.82 ,404,840
3057,4,3,3, 26.66 ,991,1260
3058,1,3,9, 24.47 ,567,840
3059,4,5,6, 16.41 ,1079,1260
3060,2,1,3, 18.05 ,485,840
3061,1,5,3, 13.87 ,942,1260
3062,3,1,6, 10.78 ,404,840
3063,4,5,10, 12.28 ,600,1080
3064,1,5,7, 25.59 ,871,1260
3065,4,3,10, 18.04 ,1000,1260
3066,2,5,10, 22.55 ,1063,1260
3067,1,2,8, 11.89 ,776,1080
3068,5,1,7, 16.74 ,694,1080
3069,4,5,4, 18.56 ,832,1080
3070,4,5,7, 24.38 ,447,840
3071,2,5,3, 5.34 ,506,840
3072,3,2,5, 28.22 ,950,1260
3073,2,4,2, 20.01 ,400,840
3074,3,5,4, 14.75 ,888,1260
3075,2,4,2, 20.06 ,856,1260
3076,3,2,4, 17.72 ,420,840
3077,2,1,5, 29.98 ,371,840
3078,4,2,3, 10.95 ,936,1260
3079,1,2,8, 8.73 ,598,840
3080,5,2,8, 22.85 ,1035,1260
3081,2,1,1, 27.23 ,1061,1260
3082,2,5,5, 14.23 ,459,840
3083,1,4,4, 11.66 ,668,1080
3084,2,3,7, 12.77 ,874,1260
3085,4,2,8, 8.83 ,630,1080
3086,3,1,2, 32.05 ,908,1260
3087,2,5,5, 21.34 ,706,1080
3088,4,1,4, 6.68 ,678,1080
3089,5,4,6, 20.12 ,582,840
3090,2,4,9, 15.48 ,369,840
3091,1,4,4, 26.22 ,1054,1260
3092,3,4,2, 25.96 ,804,1080
3093,4,2,1, 30.97 ,849,1260
3094,3,4,1, 13.50 ,700,1080
3095,1,5,7, 23.08 ,617,1080
3096,3,4,3, 26.48 ,915,1260
3097,1,4,3, 6.69 ,377,840
3098,2,3,3, 26.35 ,607,1080
3099,1,2,7, 31.45 ,633,1080
3100,1,4,8, 19.17 ,368,840
3101,4,3,6, 28.11 ,449,840
3102,5,4,4, 5.51 ,974,1260
3103,1,4,5, 29.81 ,925,1260
3104,3,2,1, 31.34 ,934,1260
3105,3,5,4, 7.48 ,439,840
3106,1,3,2, 21.96 ,674,1080
3107,5,4,2, 23.73 ,971,1260
3108,1,4,7, 27.95 ,703,1080
3109,1,4,5, 29.97 ,571,840
3110,2,3,7, 12.08 ,638,1080
3111,4,5,1, 7.96 ,490,840
3112,4,2,5, 5.58 ,963,1260
3113,4,5,1, 27.44 ,666,1080
3114,4,3,7, 23.48 ,664,1080
3115,5,4,5, 20.13 ,981,1260
3116,5,3,4, 14.26 ,583,840
3117,2,3,9, 23.23 ,839,1080
3118,5,4,3, 25.52 ,834,1080
3119,1,3,4, 13.88 ,478,840
3120,2,3,9, 29.88 ,983,1260
3121,5,4,5, 24.36 ,857,1260
3122,3,1,1, 22.22 ,596,840
3123,1,3,9, 25.81 ,953,1260
3124,4,5,9, 26.28 ,1030,1260
3125,1,3,10, 28.82 ,578,840
3126,3,2,3, 31.60 ,511,840
3127,2,1,4, 22.79 ,572,840
3128,2,1,9, 28.63 ,845,1260
3129,2,3,2, 28.99 ,1020,1260
3130,3,1,9, 25.16 ,1059,1260
3131,5,3,9, 15.19 ,751,1080
3132,1,4,1, 12.58 ,747,1080
3133,5,2,9, 22.90 ,877,1260
3134,4,2,10, 29.01 ,388,840
3135,3,1,1, 29.26 ,888,1260
3136,3,5,4, 17.95 ,975,1260
3137,2,3,9, 9.34 ,1015,1260
3138,1,2,7, 24.00 ,1024,1260
3139,3,4,10, 14.99 ,479,840
3140,2,3,3, 13.94 ,447,840
3141,2,3,6, 23.04 ,971,1260
3142,3,5,2, 28.78 ,1078,1260
3143,2,3,3, 28.44 ,393,840
3144,5,2,9, 27.38 ,783,1080
3145,5,1,5, 29.26 ,368,840
3146,1,2,9, 15.08 ,678,1080
3147,5,4,7, 6.45 ,372,840
3148,1,4,3, 5.07 ,878,1260
3149,5,4,6, 9.04 ,1012,1260
3150,5,4,5, 25.10 ,606,1080
3151,4,3,9, 6.75 ,753,1080
3152,5,4,4, 30.86 ,968,1260
3153,3,1,4, 31.69 ,995,1260
3154,2,1,4, 29.89 ,1076,1260
3155,2,5,8, 15.97 ,540,840
3156,1,5,9, 5.55 ,1072,1260
3157,2,5,4, 9.65 ,432,840
3158,2,1,6, 15.16 ,563,840
3159,1,5,3, 23.56 ,549,840
3160,3,1,1, 20.41 ,1008,1260
3161,5,3,4, 9.77 ,586,840
3162,3,2,2, 19.46 ,1055,1260
3163,4,5,7, 15.94 ,1050,1260
3164,4,1,10, 8.52 ,634,1080
3165,4,3,6, 5.78 ,673,1080
3166,5,3,4, 6.26 ,775,1080
3167,4,5,5, 8.96 ,803,1080
3168,4,2,6, 19.82 ,1033,1260
3169,4,1,7, 30.18 ,782,1080
3170,3,5,3, 23.87 ,939,1260
3171,2,4,9, 15.99 ,606,1080
3172,1,3,7, 30.41 ,759,1080
3173,1,3,10, 27.74 ,888,1260
3174,5,1,4, 20.07 ,1075,1260
3175,1,2,3, 9.27 ,928,1260
3176,5,1,8, 9.04 ,397,840
3177,5,4,10, 18.62 ,470,840
3178,5,4,1, 27.47 ,465,840
3179,2,1,7, 25.76 ,874,1260
3180,3,5,4, 12.11 ,929,1260
3181,2,5,9, 5.79 ,759,1080
3182,1,5,8, 19.43 ,749,1080
3183,5,2,4, 11.67 ,871,1260
3184,2,4,7, 4.04 ,914,1260
3185,2,3,1, 13.64 ,571,840
3186,1,4,6, 15.56 ,896,1260
3187,3,4,7, 24.97 ,746,1080
3188,1,2,7, 8.90 ,1032,1260
3189,4,3,2, 30.43 ,588,840
3190,1,5,2, 23.53 ,942,1260
3191,4,5,1, 6.56 ,483,840
3192,3,4,2, 5.61 ,369,840
3193,3,1,7, 18.76 ,366,840
3194,1,3,9, 15.29 ,545,840
3195,2,1,9, 26.65 ,402,840
3196,3,1,8, 30.33 ,408,840
3197,3,2,6, 20.79 ,367,840
3198,3,4,4, 20.10 ,957,1260
3199,4,3,8, 16.95 ,724,1080
3200,3,5,6, 29.40 ,768,1080
3201,1,5,7, 29.07 ,719,1080
3202,2,5,3, 25.43 ,864,1260
3203,5,2,10, 9.63 ,988,1260
3204,4,2,4, 22.37 ,785,1080
3205,2,4,2, 17.18 ,479,840
3206,4,3,2, 17.86 ,808,1080
3207,1,2,4, 4.35 ,688,1080
3208,3,2,10, 28.81 ,884,1260
3209,2,3,9, 24.16 ,817,1080
3210,2,4,4, 31.99 ,764,1080
3211,3,2,2, 27.95 ,503,840
3212,2,3,7, 15.90 ,915,1260
3213,2,3,1, 16.31 ,909,1260
3214,4,1,6, 22.70 ,759,1080
3215,4,1,1, 17.86 ,858,1260
3216,4,3,6, 8.32 ,890,1260
3217,5,4,8, 30.92 ,786,1080
3218,1,3,10, 29.52 ,606,1080
3219,1,3,7, 5.88 ,871,1260
3220,2,3,9, 29.29 ,506,840
3221,5,3,5, 28.79 ,637,1080
3222,5,4,7, 13.26 ,1023,1260
3223,5,2,2, 30.63 ,987,1260
3224,3,2,5, 4.28 ,433,840
3225,3,5,2, 25.89 ,933,1260
3226,5,4,4, 20.13 ,493,840
3227,1,4,10, 28.39 ,428,840
3228,1,3,8, 23.27 ,693,1080
3229,3,4,3, 15.72 ,556,840
3230,4,1,9, 30.85 ,520,840
3231,5,3,9, 20.39 ,369,840
3232,5,3,5, 21.31 ,685,1080
3233,5,3,5, 24.18 ,384,840
3234,4,5,6, 13.56 ,443,840
3235,5,3,1, 23.33 ,561,840
3236,4,5,8, 22.96 ,840,1260
3237,1,2,3, 31.49 ,525,840
3238,1,5,7, 31.36 ,747,1080
3239,1,2,5, 19.73 ,781,1080
3240,4,5,6, 12.46 ,915,1260
3241,1,3,7, 10.41 ,386,840
