k,o_k,d_k,w_k,q_k,e_k,l_k
7838,10,1,10,27.43,457,840
7846,2,3,2,25.29,566,840
7847,2,7,10,22.04,923,1260
7864,5,10,1,31.87,954,1260
7868,5,7,1,13.57,827,1080
7874,6,10,2,14.07,806,1080
7876,9,7,7,26.69,701,1080
7877,6,5,10,33.05,661,1080
7885,4,5,2,37.59,662,1080
7893,2,5,1,7.64,442,840
7909,8,4,2,17.92,529,840
7910,8,10,5,20.2,580,840
7931,3,9,10,23.85,887,1260
7934,2,3,9,16.6,551,840
7946,7,8,2,14.19,855,1260
7964,2,6,8,7.65,1037,1260
7965,1,7,6,18.31,701,1080
7966,8,9,3,8.68,460,840
7968,8,9,10,16.17,1019,1260
7969,2,8,10,21.15,995,1260
7992,1,9,4,29.55,631,1080
7996,5,4,2,8.75,693,1080
8000,9,10,6,4.22,413,840
8002,5,10,3,16.46,596,840
8009,3,9,4,20.81,1000,1260
8010,6,1,6,25.7,928,1260
8013,6,3,2,31.76,624,1080
8039,6,2,3,28.97,805,1080
8052,6,3,1,34.61,852,1260
8055,6,1,8,16.87,541,840
8060,6,1,8,16.81,564,840
8087,6,4,10,27.67,464,840
8105,2,9,10,31.63,366,840
8124,1,3,3,9.56,1070,1260
8139,7,10,3,24.32,500,840
8146,3,5,2,4.2,535,840
8161,1,7,1,27.43,814,1080
8168,10,2,5,9.34,1018,1260
8189,6,5,5,9.95,781,1080
8203,6,10,6,35.96,446,840
8217,7,6,7,18.65,736,1080
8228,5,4,4,30.89,388,840
8239,4,2,9,8.11,771,1080
8246,10,9,1,35.63,1052,1260
8256,5,2,8,19.81,926,1260
8267,4,6,3,35.85,813,1080
8282,10,4,8,18.26,413,840
8325,10,7,7,22.04,643,1080
8336,7,2,4,23.52,407,840
8350,10,3,8,17.37,1038,1260
8368,10,6,3,10.73,400,840
8371,5,10,1,34.2,863,1260
8375,3,5,2,28.59,451,840
8376,7,5,3,5.55,587,840
8378,8,9,6,35.74,866,1260
8390,4,1,1,19.61,866,1260
8401,7,6,3,34.18,792,1080
8405,9,8,4,7.36,492,840
8407,4,1,7,10.46,376,840
8421,8,3,4,21.75,413,840
8425,10,4,1,30.08,621,1080
8436,8,3,9,34.63,424,840
8451,10,8,2,25.1,1029,1260
8456,2,10,6,11.75,790,1080
8458,8,6,6,5.96,985,1260
8471,5,3,6,34.89,544,840
8476,10,8,7,7.09,943,1260
8477,8,5,6,15.11,599,840
8487,3,8,9,26.77,744,1080
8490,4,8,10,7.79,444,840
8499,1,6,7,17.68,1066,1260
8500,8,7,1,24.59,795,1080
8510,2,6,4,8.27,1021,1260
8511,3,2,5,21.4,478,840
8520,8,2,4,22.67,1001,1260
8550,1,2,2,28.21,780,1080
8574,1,9,7,16.72,405,840
8595,3,5,5,5.36,869,1260
8607,8,5,1,20.09,1063,1260
8612,9,1,10,15.74,916,1260
8616,3,5,2,26.27,717,1080
8628,8,4,8,16.83,994,1260
8630,6,2,3,30.49,712,1080
8640,8,10,4,14.56,785,1080
8641,3,2,1,30.99,806,1080
8658,8,2,7,5.1,536,840
8670,6,3,5,35.29,558,840
8682,3,10,6,26.84,877,1260
8684,3,9,8,17.04,911,1260
8723,3,8,1,6.83,565,840
8736,2,9,10,18.99,541,840
8740,6,1,4,11.31,603,1080
8743,3,7,10,29.97,662,1080
8750,5,2,10,19.26,543,840
8762,9,8,4,22.13,969,1260
8798,3,10,7,8.49,442,840
8805,10,3,7,16.66,476,840
8815,10,9,10,27.81,586,840
8844,6,2,10,37.64,888,1260
8858,1,9,8,18.68,959,1260
8873,2,6,4,30.4,848,1260
8877,2,7,7,10.03,378,840
8882,2,9,8,29.06,661,1080
8886,1,4,1,5.35,1077,1260
8896,3,6,10,13.95,708,1080
8909,9,1,8,8.77,439,840
8910,6,3,9,11.19,481,840
8921,8,10,6,33.09,1068,1260
8924,2,6,8,5.3,639,1080
8926,9,3,3,36.14,499,840
8957,4,9,5,35.18,496,840
8973,4,2,1,23.25,980,1260
8991,9,7,7,11.01,568,840
8996,10,3,4,20.33,434,840
8997,5,10,8,13.33,759,1080
8999,4,1,4,7.65,387,840
9002,5,9,8,30.85,590,840
9005,5,4,7,31.21,1018,1260
9006,6,3,8,13.87,692,1080
9011,8,5,8,23.55,530,840
9022,3,7,10,6.09,950,1260
9034,5,1,7,36.64,394,840
9037,3,2,3,25.33,769,1080
9049,9,5,8,15.32,827,1080
9051,10,8,9,34.34,1073,1260
9061,4,3,1,19.38,512,840
9072,9,1,5,28.44,845,1260
9075,4,6,10,4.15,518,840
9082,5,3,4,24.82,985,1260
9087,9,2,1,4.3,908,1260
9095,2,5,6,22.84,488,840
9129,5,1,1,18.14,438,840
9143,9,7,10,28.8,796,1080
9151,1,9,9,6.68,987,1260
9167,2,1,4,30.21,995,1260
9171,2,4,1,17.13,675,1080
9175,10,3,4,27.47,1074,1260
9178,5,6,4,11.26,999,1260
9183,2,5,1,22.63,986,1260
9192,1,4,8,37.17,1024,1260
9204,7,4,4,12.82,1018,1260
9219,2,3,2,35.74,387,840
9240,2,7,1,34.79,733,1080
9242,9,3,3,31.26,878,1260
9248,3,10,8,16.07,737,1080
9250,9,5,7,17.38,430,840
9254,5,4,3,34.11,542,840
9259,7,1,7,4.49,906,1260
9261,2,3,2,5.45,769,1080
9264,4,8,8,31.72,590,840
9294,1,7,6,32.5,703,1080
9296,2,4,6,36.34,544,840
9299,1,7,3,22.57,976,1260
9316,10,2,4,5.75,803,1080
9321,7,4,6,4.87,894,1260
9327,9,1,3,23.41,789,1080
9329,6,5,10,25.26,390,840
9352,9,6,10,13.3,548,840
9353,9,3,10,5.13,447,840
9358,6,4,2,6.22,788,1080
9361,9,8,2,36.16,573,840
9365,6,3,9,33.13,656,1080
9381,4,7,4,17.45,760,1080
9391,5,1,3,17.87,520,840
9397,3,2,9,21.07,450,840
9408,8,9,7,11.13,926,1260
9419,6,10,1,25.86,418,840
9457,4,6,1,9.47,472,840
9469,2,4,2,29.74,486,840
9470,4,7,4,17.79,500,840
9493,9,2,1,10.39,370,840
9496,4,8,7,4.19,1074,1260
9506,1,10,4,8.59,883,1260
9507,4,5,2,24.62,827,1080
9565,7,9,5,34.62,510,840
9577,5,4,10,25.53,592,840
9590,10,9,7,5.78,404,840
9599,2,9,8,24.36,573,840
9600,3,5,10,7.47,671,1080
9603,2,7,5,34.09,980,1260
9614,2,4,8,9.11,563,840
9635,2,1,1,27.38,693,1080
9645,5,10,2,26.58,1013,1260
9649,9,4,3,9.22,861,1260
9659,3,2,5,36.36,789,1080
9674,3,5,9,7.78,1060,1260
9679,9,10,6,16.46,522,840
9698,10,6,8,16.25,514,840
9702,5,7,3,4.44,770,1080
9720,5,7,8,28.43,502,840
9756,4,9,2,25.42,951,1260
9766,1,10,9,10.97,876,1260
9768,3,7,1,27.33,619,1080
9796,6,7,6,17.49,994,1260
9799,4,3,10,27.69,531,840
9812,10,7,5,7.14,960,1260
9814,1,10,2,18.34,682,1080
9823,8,2,4,37.16,882,1260
9838,5,3,9,26.87,661,1080
9851,5,9,4,19.37,879,1260
9858,9,2,3,26.54,966,1260
9893,7,3,8,9.67,810,1080
9898,10,9,2,28.59,794,1080
9911,6,10,4,24.09,411,840
9950,5,10,2,6.14,678,1080
9958,4,8,10,6.68,453,840
9990,8,4,1,32.9,721,1080
9996,2,10,7,35.55,622,1080
9999,5,8,7,24.34,556,840
