k,o_k,d_k,w_k,q_k,e_k,l_k
1565,12,6,8,21.02,640,1080
1567,10,5,8,8.67,894,1260
1569,14,10,6,31.31,728,1080
1572,5,4,2,41.02,847,1260
1574,13,8,4,31.86,503,840
1575,8,9,10,18.16,361,840
1576,7,9,9,25.51,436,840
1577,14,10,9,32.87,382,840
1579,5,1,3,35.83,881,1260
1580,12,4,5,19.39,532,840
1581,4,9,6,39.62,685,1080
1583,8,1,10,12.07,583,840
1584,5,2,10,26.66,922,1260
1585,10,7,6,25.57,756,1080
1586,12,6,4,9.36,536,840
1588,8,7,3,27.13,598,840
1589,14,5,10,11.79,441,840
1590,12,5,3,35.95,1024,1260
1591,5,6,10,29.98,385,840
1592,9,4,10,4.26,709,1080
1594,14,3,3,18.83,493,840
1597,15,5,6,21.99,1003,1260
1599,1,10,3,30.77,788,1080
1601,8,3,2,20,453,840
1602,12,10,4,16.78,641,1080
1603,10,4,6,37.03,1030,1260
1604,7,9,9,29.98,593,840
1607,3,2,6,41.83,835,1080
1608,8,4,2,41.59,677,1080
1609,14,1,4,9.77,479,840
1610,1,6,8,24.54,742,1080
1612,7,9,5,7.85,828,1080
1614,1,9,3,6.01,1020,1260
1616,1,5,3,31.92,619,1080
1618,8,7,7,35.68,987,1260
1619,1,3,5,34.78,551,840
1622,3,4,4,20.8,593,840
1623,4,2,7,7.04,948,1260
1624,2,10,9,10.37,937,1260
1625,5,1,8,28.73,848,1260
1626,9,4,6,35.68,888,1260
1629,15,10,1,32.52,497,840
1630,12,8,3,40.17,500,840
1631,12,9,5,19.8,915,1260
1633,1,2,9,12.47,739,1080
1634,8,3,2,17.61,966,1260
1640,11,9,3,25.28,969,1260
1641,1,5,6,14.21,913,1260
1642,5,2,8,6.96,655,1080
1644,6,7,9,41.75,716,1080
1645,2,5,9,28.42,614,1080
1646,7,6,2,39.13,498,840
1649,11,6,9,36.76,406,840
1650,7,4,5,39.83,748,1080
1655,7,9,7,23.16,944,1260
1656,8,9,10,8.19,383,840
1659,15,4,1,17.48,411,840
1660,2,5,2,13.73,561,840
1661,13,7,8,11.63,928,1260
1662,6,2,2,40.65,782,1080
1664,5,3,4,18.53,558,840
1665,7,6,1,21.28,1060,1260
1666,2,3,8,25.27,892,1260
1667,4,1,4,17.4,787,1080
1672,7,8,9,23.07,986,1260
1673,4,3,4,20.35,690,1080
1677,9,1,1,12.99,386,840
1684,2,5,6,19.7,747,1080
1687,10,9,2,39.07,415,840
1688,7,5,4,5.71,936,1260
1690,9,2,3,14.83,399,840
1692,15,6,4,32.63,401,840
1693,5,4,7,19.06,943,1260
1696,6,9,4,25.3,872,1260
1697,15,3,9,37.2,600,1080
1699,15,2,2,37.5,862,1260
1702,3,5,1,42.07,624,1080
1703,10,6,2,10.22,1042,1260
1706,3,2,2,8.31,1018,1260
1709,15,9,9,13.38,898,1260
1712,11,4,7,41.8,409,840
1716,10,5,1,24.83,712,1080
1718,15,3,10,13.25,429,840
1722,7,9,10,15.79,730,1080
1731,2,1,2,25.63,509,840
1733,9,6,3,40.86,445,840
1735,11,7,2,41.33,821,1080
1739,13,5,7,40.95,379,840
1740,1,5,3,13.36,894,1260
1743,12,2,8,13.81,1023,1260
1744,1,3,8,40.93,578,840
1746,6,8,2,38.81,533,840
1747,7,1,1,16.03,620,1080
1748,8,4,3,21.63,513,840
1753,14,7,6,38.3,529,840
1754,7,6,1,31.13,559,840
1758,15,10,8,21.2,544,840
1759,6,9,1,17.96,509,840
1760,5,6,2,11.27,429,840
1762,15,10,2,35.57,862,1260
1763,6,10,2,19.91,880,1260
1764,14,4,10,18.03,986,1260
1765,3,4,1,26.19,720,1080
1766,13,3,6,25.5,810,1080
1768,3,5,7,7.65,841,1260
1770,5,9,3,15.49,567,840
1771,3,5,3,25.92,952,1260
1773,7,2,4,35.82,746,1080
1775,14,10,1,19.14,798,1080
1777,10,2,10,9.36,735,1080
1780,10,7,5,36.68,1009,1260
1781,12,8,7,26.7,382,840
1782,7,1,3,35.83,677,1080
1783,13,1,8,37.01,754,1080
1784,12,9,4,32.15,410,840
1785,8,4,3,26.04,626,1080
1790,11,2,8,26.37,665,1080
1791,8,3,3,12.1,902,1260
1792,14,3,6,6.89,417,840
1793,10,4,2,33.12,759,1080
1795,5,2,8,12.19,469,840
1796,13,4,6,22.62,482,840
1797,5,1,10,12.61,967,1260
1798,1,4,1,34.03,674,1080
1800,1,2,3,35.9,788,1080
1801,15,9,4,24.76,443,840
1805,10,5,3,23.93,626,1080
1808,13,10,8,5.91,427,840
1811,11,10,9,23.02,646,1080
1816,3,10,5,29.9,440,840
1817,5,4,4,16.56,591,840
1822,12,8,1,13.67,848,1260
1823,12,3,8,33.95,777,1080
1825,5,2,8,14.9,886,1260
1827,1,5,3,37.32,583,840
1828,14,7,8,16.54,435,840
1831,12,10,1,20.06,703,1080
1833,12,7,1,38.62,439,840
1834,4,8,3,29.07,633,1080
1836,6,7,2,15.96,929,1260
1837,9,8,6,9.12,558,840
1840,11,9,9,38.66,810,1080
1841,1,10,3,18.61,844,1260
1843,6,3,10,11.06,622,1080
1844,5,9,8,30.99,437,840
1845,15,2,5,13,934,1260
1846,11,9,1,17.2,774,1080
1852,2,3,6,42.34,462,840
1853,11,9,1,17.39,415,840
1858,13,3,1,4.07,788,1080
1859,14,3,10,5.7,1015,1260
1860,11,7,9,26.35,1056,1260
1861,5,6,6,8.09,411,840
1864,7,1,9,15.65,864,1260
1867,14,3,6,15.54,1065,1260
1868,12,7,1,32.35,554,840
1870,5,7,10,7.04,857,1260
1872,9,4,7,7.13,382,840
1873,15,7,7,40.24,839,1080
1874,9,10,7,20.61,920,1260
1878,7,2,3,6.98,530,840
1879,8,7,10,35.72,603,1080
1880,11,10,1,4.46,782,1080
1881,8,5,2,39.38,906,1260
1882,13,7,5,7.94,472,840
1884,3,5,2,14.08,812,1080
1885,13,4,7,33.37,629,1080
1886,13,10,6,15.74,477,840
1889,12,1,9,11.32,916,1260
1890,10,4,9,29.39,895,1260
1891,6,7,5,25.12,906,1260
1895,5,8,5,22.95,545,840
1897,14,5,7,7.36,684,1080
1901,13,9,2,37.3,773,1080
1903,9,8,5,31.37,564,840
1906,9,1,4,5.74,660,1080
1909,10,2,2,35.47,690,1080
1912,6,5,10,33.39,397,840
1914,14,8,10,27.69,1019,1260
1917,5,1,3,34.48,460,840
1918,6,4,8,30.54,974,1260
1922,8,9,4,13.78,568,840
1923,14,3,3,31.37,865,1260
1924,12,6,7,16.17,1027,1260
1925,2,7,8,4.63,776,1080
1926,12,10,10,34.7,626,1080
1927,9,6,6,26.65,1011,1260
1929,4,10,10,20.43,374,840
1930,15,4,4,40.7,992,1260
1933,9,5,4,34.04,423,840
1935,1,6,5,40.41,432,840
1938,5,1,8,34.27,666,1080
1939,8,3,9,8.79,589,840
1941,10,5,6,15.63,857,1260
1943,2,8,4,34.55,927,1260
1944,15,6,4,34.01,837,1080
1947,3,4,7,9.36,753,1080
1948,13,5,7,4.13,908,1260
1951,2,3,6,6.54,424,840
1952,7,9,9,38.76,623,1080
1953,14,9,3,42.42,752,1080
1956,10,5,3,15.59,1018,1260
1957,14,5,7,31.24,579,840
1958,4,2,10,4.13,1031,1260
1963,13,6,8,5.23,692,1080
1964,8,3,8,20.14,498,840
1966,15,6,4,18.67,654,1080
1967,14,3,5,8.24,1077,1260
1974,9,5,7,34.46,705,1080
1976,2,6,7,14.09,973,1260
1977,9,6,6,41.88,648,1080
1978,4,3,9,19.85,964,1260
1981,3,6,6,37.19,1028,1260
1985,7,4,1,7.37,784,1080
1986,2,4,8,42.29,588,840
1988,4,2,2,42.56,370,840
1992,9,8,1,27.37,955,1260
1993,7,10,3,36.97,413,840
1999,10,7,3,25.06,648,1080
2000,14,9,2,19.09,752,1080
2001,15,10,2,24.26,901,1260
2004,13,7,9,36.28,649,1080
2006,13,1,6,38.22,845,1260
2008,6,8,9,32.15,921,1260
2010,14,5,2,32.38,732,1080
2012,14,1,1,6.22,650,1080
2013,5,9,9,26.29,767,1080
2015,13,1,7,29.24,959,1260
2017,13,1,10,17.88,700,1080
2019,15,3,9,36.83,865,1260
2021,2,3,10,13.82,438,840
2022,10,9,9,10.34,764,1080
2024,2,6,1,24.14,579,840
2025,6,5,8,17.57,874,1260
2026,14,5,8,6.93,685,1080
2027,2,8,3,18.13,956,1260
2029,10,8,10,20.68,533,840
2030,4,8,5,41.43,370,840
2032,11,9,3,14.66,800,1080
2033,2,6,10,36.15,621,1080
2034,4,8,5,4.96,636,1080
2035,14,9,5,33.58,989,1260
2037,5,2,5,6.95,402,840
2040,6,2,4,38.39,489,840
2044,12,2,3,22.67,624,1080
2045,15,5,1,8.46,361,840
2046,5,1,5,29.04,477,840
2049,15,10,7,33.96,651,1080
2050,1,4,9,15.38,534,840
2054,2,4,3,13.94,478,840
2055,9,2,4,42.21,694,1080
2056,5,2,8,7.41,424,840
2063,8,9,1,25.67,998,1260
2064,9,4,7,14.24,993,1260
2068,7,6,5,24.97,792,1080
2069,9,6,2,22.91,916,1260
2070,7,3,6,42.54,841,1260
2072,5,7,6,7.22,757,1080
2073,12,2,8,37.17,984,1260
2074,9,8,9,15.98,907,1260
2076,13,1,6,34.53,1041,1260
2079,2,8,1,17.63,697,1080
2081,8,4,6,4.49,649,1080
2082,11,3,9,29.27,389,840
2084,6,1,3,32.91,396,840
2085,6,2,8,19.25,532,840
2089,8,3,7,32.5,363,840
2090,11,3,8,41.35,746,1080
2091,9,7,6,35.63,759,1080
2092,7,4,8,42.22,435,840
2093,3,6,4,35.55,806,1080
2094,14,3,7,37.64,661,1080
2096,3,1,3,38.28,656,1080
2098,9,1,1,16.62,1060,1260
2102,10,7,6,26.01,1071,1260
2104,14,3,7,40.02,881,1260
2105,4,10,9,18.68,1050,1260
2106,12,3,6,18.32,394,840
2107,1,2,2,10.38,927,1260
2111,15,10,1,34.29,880,1260
2112,8,6,2,15.89,562,840
2113,14,9,2,13.53,845,1260
2114,2,5,8,34.66,935,1260
2115,14,10,9,30.45,1032,1260
2116,11,8,4,5.56,1038,1260
2118,14,6,1,11.47,431,840
2121,11,4,5,15.08,1002,1260
2124,6,3,8,4.66,651,1080
2125,11,4,3,40.89,946,1260
2130,14,8,3,36.83,865,1260
2131,10,8,8,31.19,939,1260
2133,1,6,5,24.66,509,840
2135,6,3,4,16.54,362,840
2136,15,4,7,31.2,741,1080
2137,1,7,8,30.42,954,1260
2139,8,2,3,8.95,476,840
2140,12,5,4,16.08,735,1080
2144,11,4,4,20.17,556,840
2148,15,10,5,35.48,1049,1260
2149,8,6,5,21.86,925,1260
2151,14,9,6,36.55,718,1080
2152,6,2,1,6.37,400,840
2153,2,4,6,27.39,685,1080
2154,8,4,4,9.72,628,1080
2155,5,7,10,37.62,402,840
2156,8,10,3,8.78,785,1080
2158,9,5,4,15.26,702,1080
2160,9,10,6,13.86,918,1260
2161,7,9,6,21.09,788,1080
2163,13,9,4,35.13,618,1080
2164,8,7,2,34.65,972,1260
2165,3,7,8,18.99,735,1080
2166,9,8,6,29.79,434,840
2168,11,4,9,32.73,1029,1260
2169,5,7,4,39.42,365,840
2171,3,1,7,27.87,1036,1260
2172,1,9,6,28.64,476,840
2176,8,3,7,20.53,787,1080
2178,8,5,8,14.16,410,840
2179,9,6,6,4,531,840
2182,14,9,1,32.76,396,840
2183,12,7,8,8.02,732,1080
2184,5,3,6,13.98,566,840
2185,3,1,1,38.04,1063,1260
2186,3,4,9,9.27,738,1080
2187,11,8,10,9.06,666,1080
2188,7,4,5,35.85,440,840
2192,11,1,1,12.29,456,840
2193,1,6,2,21.75,1066,1260
2197,10,7,10,40.25,475,840
2200,8,10,4,24.09,809,1080
2201,13,6,10,15.73,497,840
2202,11,7,7,42.36,1005,1260
2203,1,3,5,13.53,423,840
2205,12,8,1,34.72,1071,1260
2207,4,5,10,42.41,470,840
2210,12,8,9,38.91,1038,1260
2213,2,7,2,27.39,999,1260
2214,9,3,3,8.26,954,1260
2216,6,2,10,19.24,515,840
2219,12,2,5,38.9,777,1080
2220,12,2,9,12.91,860,1260
2221,2,8,4,25.06,834,1080
2223,5,3,3,40.37,670,1080
2224,4,5,2,39.65,563,840
2226,11,9,10,37.4,577,840
2227,8,1,3,31.04,577,840
2228,9,4,1,37.74,1025,1260
2232,12,7,1,35.31,627,1080
2234,13,1,4,32.15,914,1260
2238,3,1,1,41,743,1080
2241,4,9,8,4.22,921,1260
2242,12,4,10,31.26,665,1080
2243,10,5,6,33.99,718,1080
2249,1,8,9,24.11,1052,1260
2250,5,9,1,26.48,861,1260
2251,13,9,7,31.91,545,840
2252,4,3,3,4.02,589,840
2254,9,5,6,4.42,792,1080
2256,3,4,8,7.58,417,840
2258,2,7,2,31.64,541,840
2259,5,6,6,14.48,597,840
2260,4,7,5,5.63,819,1080
2261,4,1,4,9.87,800,1080
2263,8,10,2,17.71,722,1080
2264,9,6,8,32.95,679,1080
2268,11,6,8,17.18,687,1080
2273,15,6,7,30.83,848,1260
2274,13,4,7,9.14,691,1080
2275,11,6,2,15.1,600,1080
2276,5,10,7,21.21,879,1260
2279,13,10,1,34.53,864,1260
2283,7,4,1,28.17,630,1080
2284,15,3,8,28.13,685,1080
2285,3,8,9,34.28,363,840
2286,8,6,2,16.2,745,1080
2288,13,6,7,10.32,838,1080
2291,6,4,3,32.06,761,1080
2293,12,6,7,35.56,442,840
2294,9,3,9,34.31,935,1260
2296,5,8,3,26.19,458,840
2298,9,4,2,4.14,999,1260
2301,14,6,9,40.34,751,1080
2302,3,8,3,32.71,739,1080
2305,14,10,9,30.39,946,1260
2306,9,6,10,13.11,599,840
2309,11,1,4,14.29,840,1260
2310,4,7,9,24.45,923,1260
2311,1,2,10,37.38,923,1260
2312,12,8,10,22.94,469,840
2313,13,3,10,35.12,482,840
2314,15,6,6,21.03,658,1080
2317,5,2,10,27.16,846,1260
2319,1,10,10,20.04,708,1080
2321,12,2,5,7.05,503,840
2322,1,8,6,18.3,874,1260
2323,9,3,2,36.02,513,840
2325,6,8,2,11.13,993,1260
2326,9,3,7,8.58,788,1080
2328,7,4,4,7.55,996,1260
2333,15,6,8,33.15,1061,1260
2335,9,5,4,7.84,380,840
2338,14,8,6,7.04,950,1260
2339,12,10,3,23.93,874,1260
2340,14,7,8,36.19,926,1260
2341,13,10,2,24.78,662,1080
2342,12,8,2,30.45,870,1260
2344,10,8,4,21,767,1080
2345,14,3,6,34.62,798,1080
2346,12,9,4,25.44,402,840
2347,11,7,7,6.07,743,1080
2349,3,4,8,18.46,843,1260
2351,4,2,4,33.24,581,840
2353,8,5,4,24.68,933,1260
2356,8,5,6,22.15,789,1080
2357,15,7,8,35.82,943,1260
2359,5,9,4,27.19,762,1080
2360,14,7,5,19.17,914,1260
2363,1,10,7,23.35,764,1080
2365,9,7,2,41.08,813,1080
2367,10,7,2,42.34,814,1080
2368,2,9,1,40.04,1021,1260
2369,2,9,6,7.44,563,840
2370,10,5,4,40.93,539,840
2371,4,10,9,27,874,1260
2372,2,6,1,4.26,976,1260
2373,6,7,10,28.53,596,840
2374,11,3,6,36.86,398,840
2375,7,4,9,20.4,851,1260
2376,12,10,5,35.57,600,1080
2377,13,4,7,25.92,804,1080
2380,4,9,9,8.56,433,840
2383,12,5,7,18.77,416,840
2384,1,8,3,35.15,463,840
2385,11,9,10,40.8,995,1260
2387,14,8,3,31.87,468,840
2388,4,1,7,32.77,456,840
2389,6,7,2,23.08,379,840
2392,2,5,6,10.82,622,1080
2393,8,4,10,40.86,630,1080
2394,3,2,9,29.66,1077,1260
2395,2,10,8,32.08,751,1080
2397,2,6,2,33,1058,1260
2400,7,5,7,20.68,432,840
2402,11,6,1,28.75,1014,1260
2403,5,7,7,30.33,928,1260
2404,11,6,6,31.73,425,840
2405,13,4,6,18.27,990,1260
2406,9,1,6,4.64,1064,1260
2407,1,6,3,21.45,426,840
2410,7,4,3,15.69,360,840
2411,10,7,7,39.68,987,1260
2412,6,4,8,24.24,755,1080
2413,6,10,10,28.92,660,1080
2414,10,5,8,41.49,1049,1260
2415,13,5,3,14.1,627,1080
2419,10,1,5,30.66,893,1260
2420,15,5,4,34.03,481,840
2426,10,7,9,30.31,448,840
2427,15,1,5,17.09,695,1080
2429,12,3,3,30.86,419,840
2430,10,3,8,4.6,366,840
2435,12,7,6,38.85,1030,1260
2436,9,4,8,24.29,681,1080
2437,1,10,3,4.59,889,1260
2440,9,7,5,38.49,377,840
2441,12,6,8,11.97,428,840
2442,14,8,1,16.53,554,840
2447,2,6,7,35.81,753,1080
2448,14,9,10,6.27,621,1080
2449,9,10,2,34.11,1068,1260
2450,4,1,10,8.63,575,840
2451,11,4,8,8.43,823,1080
2452,7,10,3,8.64,411,840
2453,13,2,7,36.46,509,840
2454,9,7,5,32.38,510,840
2455,8,10,5,38.51,627,1080
2461,13,9,4,13.71,766,1080
2463,6,5,5,29.29,956,1260
2465,4,7,5,18.79,888,1260
2469,14,6,10,6.78,445,840
2472,13,8,8,6.16,418,840
2473,15,6,10,15.99,999,1260
2476,6,3,7,22.89,656,1080
2477,2,5,8,8.54,537,840
2479,14,8,4,34.86,722,1080
2480,12,5,10,22.19,630,1080
2484,10,6,3,16.52,519,840
2485,6,1,5,41.01,540,840
2499,8,4,5,39.69,695,1080
2500,12,8,7,41.95,552,840
2503,4,1,1,6.41,1039,1260
2505,15,6,5,34.62,805,1080
2506,13,3,8,24.39,442,840
2508,10,5,8,32.08,432,840
2509,9,5,6,42.02,527,840
2510,6,9,9,27.88,571,840
2512,8,6,1,32.66,556,840
2513,8,6,6,26.74,750,1080
2514,11,9,8,7.13,974,1260
2516,11,1,7,18.72,425,840
2519,4,3,9,33.83,599,840
2520,1,10,2,26.1,606,1080
2522,3,4,10,16.71,665,1080
2528,6,5,4,11.9,744,1080
2529,15,8,7,42.36,427,840
2530,1,9,4,30.63,481,840
2532,12,6,5,7.48,442,840
2533,13,6,8,4.24,990,1260
2534,12,7,1,33.79,726,1080
2536,8,10,7,22.06,712,1080
2537,13,7,2,15.02,989,1260
2540,6,10,4,33.27,1047,1260
2542,1,3,7,12.01,784,1080
2543,3,9,3,40.24,1038,1260
2547,13,3,9,41.65,847,1260
2549,3,2,10,32.9,453,840
2551,12,7,5,15.42,812,1080
2552,4,8,10,28.42,1073,1260
2553,14,8,8,32.39,894,1260
2554,1,4,9,40.77,370,840
2555,13,2,4,40.8,834,1080
2557,15,2,9,39.27,586,840
2560,7,6,2,7.96,740,1080
2562,6,4,3,19.94,772,1080
2563,5,6,2,16.27,817,1080
2565,15,2,8,38.82,953,1260
2567,6,1,7,12.33,843,1260
2568,12,8,2,4.18,1032,1260
2570,9,10,1,22.64,649,1080
2572,9,5,10,36.82,840,1260
2575,6,9,6,19.79,724,1080
2576,15,2,3,21.82,805,1080
2578,15,9,9,11.36,723,1080
2579,9,6,2,39.94,416,840
2580,9,7,3,34.45,702,1080
2581,2,5,10,5.68,1007,1260
2582,9,7,9,27.49,632,1080
2585,12,2,1,41.58,536,840
2587,14,4,8,26.36,1045,1260
2588,14,5,10,16.43,383,840
2590,9,3,6,7.64,366,840
2591,7,8,10,30.33,761,1080
2594,14,10,4,18.57,922,1260
2602,8,5,7,41.71,1008,1260
2603,11,7,7,13.68,978,1260
2604,8,5,6,17.85,843,1260
2605,8,5,1,12.35,818,1080
2606,3,1,1,34.74,518,840
2607,13,10,5,18.03,831,1080
2608,5,7,4,35.8,936,1260
2615,12,8,1,36.14,704,1080
2616,8,10,4,29.31,445,840
2619,9,8,6,21.69,390,840
2620,11,2,4,18.36,447,840
2622,12,3,2,17.34,689,1080
2624,3,1,9,10.54,489,840
2627,13,8,10,17.4,723,1080
2628,9,2,1,26.46,716,1080
2629,1,2,1,25.52,449,840
2630,15,9,8,39.33,787,1080
2632,9,6,6,4.68,471,840
2633,14,4,8,40.39,1052,1260
2634,15,3,7,28.2,434,840
2638,12,7,6,17.16,884,1260
2639,10,8,9,16.07,891,1260
2640,5,2,4,17.13,663,1080
2642,13,4,1,25.64,921,1260
2643,6,7,7,38.07,492,840
2644,6,4,5,23.01,612,1080
2648,3,2,7,34.48,606,1080
2650,9,1,2,8.95,437,840
2652,8,7,8,5.71,1001,1260
2653,13,1,5,13.36,783,1080
2654,13,10,6,30.91,509,840
2655,5,7,9,25.39,1028,1260
2656,8,2,7,40.87,947,1260
2657,9,3,2,22.44,1004,1260
2658,6,7,7,11.76,780,1080
2659,10,8,9,28.7,915,1260
2666,8,1,10,28.65,468,840
2667,14,1,1,37.96,782,1080
2668,3,7,1,31.01,909,1260
2672,7,9,1,35.31,776,1080
2673,8,1,3,6.01,581,840
2674,2,7,6,32.54,1057,1260
2675,12,6,5,34.69,676,1080
2676,1,10,5,35.41,921,1260
2677,4,1,9,36.99,958,1260
2678,11,7,5,4.17,925,1260
2679,12,10,3,28.61,459,840
2680,8,1,10,10.6,892,1260
2683,1,6,6,33.05,718,1080
2685,9,3,6,36.4,1065,1260
2687,4,8,6,30.8,683,1080
2688,2,6,4,8.44,1053,1260
2689,15,3,7,15.69,451,840
2693,12,10,6,20.31,639,1080
2694,7,9,3,22.06,942,1260
2697,14,6,7,27.77,485,840
2698,6,10,7,12.19,1074,1260
2699,12,9,9,25.91,451,840
2700,5,1,2,41.38,812,1080
2701,8,4,6,8.63,936,1260
2703,6,10,6,24.63,1033,1260
2707,14,3,1,24.38,636,1080
2709,1,3,4,6.54,582,840
2710,6,9,8,20,411,840
2711,13,6,2,38.74,751,1080
2712,1,6,1,41.43,805,1080
2713,9,5,9,31.82,396,840
2714,14,6,4,39.37,1054,1260
2715,10,5,8,34.58,560,840
2716,15,9,1,30.36,449,840
2717,14,6,3,10.16,491,840
2718,3,5,7,41.83,495,840
2719,6,2,9,39.22,1000,1260
2720,5,6,8,9.38,803,1080
2721,15,3,10,4.57,1073,1260
2722,1,10,3,34.16,535,840
2723,2,1,1,20.78,912,1260
2726,15,2,4,25.56,692,1080
2730,15,5,6,37.04,1038,1260
2732,11,4,8,12.66,473,840
2734,6,1,2,14.73,849,1260
2735,15,8,4,35.83,794,1080
2736,3,6,8,27.4,983,1260
2738,3,1,8,19.54,783,1080
2739,1,2,8,5.41,1042,1260
2740,10,1,3,32.92,681,1080
2741,13,4,2,15.13,1033,1260
2743,13,3,7,34.4,752,1080
2745,15,9,7,18.27,487,840
2746,5,3,4,33.11,994,1260
2747,7,6,10,7.57,549,840
2749,1,5,7,32.18,751,1080
2752,12,2,7,16.63,433,840
2753,10,7,1,4.39,932,1260
2754,5,3,8,18.16,616,1080
2755,5,4,9,26.69,755,1080
2756,4,6,4,42.38,1064,1260
2757,6,3,6,14.08,847,1260
2762,2,7,2,21.57,471,840
2765,13,10,6,16.87,790,1080
2766,1,9,1,25.85,1038,1260
2769,5,9,3,13.18,526,840
2770,1,7,8,31.98,733,1080
2771,3,9,9,15.31,683,1080
2773,3,1,9,26.94,896,1260
2775,5,6,9,31.59,965,1260
2776,8,7,4,25.95,472,840
2777,11,4,3,24.22,674,1080
2778,7,10,3,34.51,901,1260
2779,9,4,3,13.24,556,840
2780,8,5,2,9.09,985,1260
2781,11,4,9,17.21,487,840
2782,1,9,4,13.29,996,1260
2784,8,1,1,35.92,582,840
2787,2,9,9,25.4,889,1260
2788,9,3,2,11.2,559,840
2789,4,6,2,24.67,853,1260
2790,15,2,8,27.48,656,1080
2791,2,10,8,28.84,892,1260
2792,6,2,4,15.11,496,840
2794,4,6,6,18.19,724,1080
2795,14,3,6,38.62,653,1080
2796,12,9,6,8.11,508,840
2797,11,4,4,25.99,1057,1260
2798,14,10,7,26.28,660,1080
2800,14,7,8,21.81,768,1080
2801,12,6,8,4.33,741,1080
2802,8,6,4,30.08,748,1080
2803,14,10,7,10.29,596,840
2805,8,1,10,23.02,1074,1260
2807,12,9,10,23.44,818,1080
2811,8,1,3,40.3,974,1260
2813,9,6,4,35.33,389,840
2814,13,2,8,11.84,957,1260
2815,11,5,8,32.66,605,1080
2816,6,7,8,7.17,959,1260
2817,4,1,5,5.13,934,1260
2818,5,2,1,7.67,1012,1260
2820,4,7,6,40.6,720,1080
2821,8,9,8,37.42,374,840
2823,12,3,1,40.46,979,1260
2826,5,4,3,19.51,896,1260
2829,10,9,4,12.69,921,1260
2830,5,1,10,40.3,1062,1260
2831,1,3,6,38.43,990,1260
2833,6,9,3,35.04,914,1260
2834,4,5,2,6.26,882,1260
2835,7,1,1,9.87,1055,1260
2837,4,9,5,17.87,734,1080
2838,8,9,9,38.22,540,840
2839,2,7,10,16.13,584,840
2841,8,3,5,23.22,671,1080
2842,2,10,1,6.04,814,1080
2844,14,1,2,5.16,955,1260
2845,11,7,2,30.77,1052,1260
2846,2,7,9,29.37,905,1260
2847,13,2,5,28.4,555,840
2848,4,10,6,29.5,488,840
2851,9,4,9,10.24,906,1260
2852,11,10,4,32.67,911,1260
2856,7,10,1,25.93,705,1080
2858,8,7,10,5.15,684,1080
2861,14,8,2,12.53,867,1260
2868,5,7,3,12.39,414,840
2869,15,10,2,13.52,563,840
2872,14,4,9,42.3,865,1260
2876,6,5,7,34.75,701,1080
2879,12,4,8,30.04,904,1260
2883,15,6,10,19.55,549,840
2884,13,9,2,38.33,1051,1260
2885,12,3,5,5.89,996,1260
2886,5,1,8,10.09,772,1080
2887,15,10,10,22.11,661,1080
2890,4,7,7,17.34,850,1260
2892,10,6,6,19.74,606,1080
2893,12,1,7,14.14,394,840
2894,12,9,1,14.87,1058,1260
2895,13,7,10,9.72,394,840
2896,4,8,1,29.02,649,1080
2898,11,8,10,23.48,795,1080
2901,10,3,4,34.6,982,1260
2905,9,10,10,30.79,673,1080
2907,6,3,3,34.48,623,1080
2908,13,6,2,28.69,786,1080
2912,12,9,2,24.72,538,840
2913,2,7,5,35.07,433,840
2914,7,4,5,24.92,560,840
2915,6,3,8,9.25,526,840
2917,2,4,2,28.44,942,1260
2920,12,4,8,24.38,700,1080
2926,8,6,4,25.27,718,1080
2928,14,3,8,12.67,1023,1260
2930,10,5,4,13.74,685,1080
2933,15,7,9,13.73,386,840
2936,15,8,9,24.37,729,1080
2937,13,3,6,41.39,388,840
2943,4,6,9,8.74,771,1080
2950,11,8,1,41.55,577,840
2952,7,8,5,41.11,960,1260
2953,1,5,10,29.7,692,1080
2954,15,2,3,27.37,428,840
2955,3,6,7,20.94,922,1260
2956,15,1,6,17.83,727,1080
2958,12,7,6,11.52,487,840
2959,7,1,6,37.06,590,840
2961,4,10,1,16.96,705,1080
2965,3,6,6,25.18,769,1080
2966,6,3,5,40.11,975,1260
2972,15,2,9,30.44,749,1080
2974,11,1,4,14.82,928,1260
2977,10,5,10,22.72,757,1080
2978,2,7,6,24.3,408,840
2979,12,9,6,7.81,883,1260
2982,4,2,9,25.28,431,840
2985,4,2,2,24.32,394,840
2987,11,8,1,21.85,927,1260
2994,1,2,4,12.17,539,840
2995,11,10,2,7.28,893,1260
2997,9,7,9,29.92,726,1080
2999,7,2,1,14.06,679,1080
3000,6,8,3,31.42,361,840
3001,4,6,6,26.69,1077,1260
3003,2,9,1,15.76,847,1260
3006,7,1,8,16.7,532,840
3009,13,4,9,34.17,437,840
3010,1,7,10,31.1,392,840
3011,5,1,2,5.82,1079,1260
3013,6,4,2,4.58,461,840
3014,15,6,5,5.76,833,1080
3015,11,1,2,36.96,397,840
3016,15,7,3,12.43,990,1260
3017,1,3,7,37.99,685,1080
3019,10,9,6,7.38,848,1260
3020,1,6,8,13.94,538,840
3022,4,1,3,33.92,1024,1260
3025,4,2,3,38.52,696,1080
3028,15,3,2,9.4,1073,1260
3029,8,5,2,31.75,989,1260
3030,4,3,9,27.58,989,1260
3031,11,10,9,17.03,477,840
3033,12,2,6,35.15,497,840
3036,12,9,9,33.2,926,1260
3039,3,2,5,31.67,449,840
