k,o_k,d_k,w_k,q_k,e_k,l_k
1580,11,3,5,25.5,532,840
1581,13,3,6,22.5,685,1080
1583,18,15,10,21.8,583,840
1584,3,1,10,3.2,922,1260
1585,7,4,6,12.7,756,1080
1586,11,3,4,8.7,536,840
1588,15,9,3,11.3,598,840
1589,12,17,10,24.5,441,840
1590,15,16,3,10.2,1024,1260
1591,5,17,10,19.6,385,840
1592,9,17,10,4.9,709,1080
1594,20,11,3,18.5,493,840
1597,20,17,6,1.4,1003,1260
1599,18,13,3,16.2,788,1080
1601,20,9,2,15.3,453,840
1602,18,14,4,23.3,641,1080
1603,3,12,6,7.8,1030,1260
1604,13,6,9,11.2,593,840
1607,10,11,6,5.1,835,1080
1608,12,13,2,20.2,677,1080
1609,18,3,4,10.1,479,840
1610,20,18,8,22,742,1080
1612,6,12,5,13,828,1080
1614,13,12,3,14.6,1020,1260
1616,9,3,3,6.8,619,1080
1618,13,1,7,1.7,987,1260
1619,14,4,5,22.3,551,840
1622,6,20,4,21.9,593,840
1623,6,1,7,3.4,948,1260
1624,1,20,9,8.5,937,1260
1625,3,14,8,4.2,848,1260
1626,8,13,6,8.7,888,1260
1629,16,4,1,17.2,497,840
1630,5,19,3,7.8,500,840
1631,13,15,5,12.5,915,1260
1633,17,16,9,22.3,739,1080
1634,18,20,2,16,966,1260
1640,4,1,3,25.3,969,1260
1641,1,16,6,12.2,913,1260
1642,8,14,8,22,655,1080
1644,1,11,9,18.3,716,1080
1645,3,18,9,7.4,614,1080
1646,13,6,2,24.3,498,840
1649,7,11,9,23.9,406,840
1650,17,16,5,22.3,748,1080
1655,20,8,7,21,944,1260
1656,4,2,10,17.1,383,840
1659,9,2,1,4,411,840
1660,16,9,2,15.9,561,840
1661,17,16,8,21.6,928,1260
1662,1,15,2,21.4,782,1080
1664,5,17,4,21.6,558,840
1665,6,20,1,1.9,1060,1260
1666,1,10,8,13,892,1260
1667,5,12,4,8.2,787,1080
1672,2,15,9,23.4,986,1260
1673,14,1,4,14.1,690,1080
1677,1,18,1,15.2,386,840
1684,19,10,6,25.7,747,1080
1687,10,18,2,9.7,415,840
1688,4,10,4,20.8,936,1260
1690,2,14,3,5.5,399,840
1692,20,12,4,8,401,840
1693,7,9,7,9,943,1260
1696,5,8,4,17.4,872,1260
1697,8,12,9,23.9,600,1080
1699,9,5,2,21.6,862,1260
1702,7,5,1,13.3,624,1080
1703,10,6,2,4.9,1042,1260
1706,2,7,2,18.2,1018,1260
1709,2,12,9,15.6,898,1260
1712,8,5,7,3.2,409,840
1716,2,3,1,15.1,712,1080
1718,7,5,10,20.2,429,840
1722,3,20,10,15.6,730,1080
1731,5,4,2,21.2,509,840
1733,9,12,3,25.5,445,840
1735,17,20,2,20.6,821,1080
1739,4,7,7,8.8,379,840
1740,9,13,3,21.9,894,1260
1743,10,14,8,15,1023,1260
1744,12,4,8,3.8,578,840
1746,10,8,2,22.5,533,840
1747,8,10,1,19.6,620,1080
1748,5,19,3,15.1,513,840
1753,1,5,6,13.3,529,840
1754,4,11,1,3.6,559,840
1758,5,11,8,3.3,544,840
1759,1,11,1,15.4,509,840
1760,19,6,2,26,429,840
1762,8,20,2,7.4,862,1260
1763,5,1,2,24.4,880,1260
1764,19,15,10,16,986,1260
1765,9,18,1,2.4,720,1080
1766,11,6,6,15.9,810,1080
1768,16,5,7,18.4,841,1260
1770,2,17,3,20.6,567,840
1771,18,1,3,7.8,952,1260
1773,18,14,4,22.3,746,1080
1775,13,9,1,20.8,798,1080
1777,19,18,10,24.3,735,1080
1780,14,8,5,22.7,1009,1260
1781,8,13,7,3.4,382,840
1782,5,1,3,12.3,677,1080
1783,10,5,8,3.9,754,1080
1784,16,15,4,4.3,410,840
1785,18,4,3,12.2,626,1080
1790,12,7,8,7.9,665,1080
1791,2,20,3,12.4,902,1260
1792,8,13,6,1.4,417,840
1793,10,16,2,13.3,759,1080
1795,9,4,8,22.1,469,840
1796,6,7,6,21.6,482,840
1797,10,7,10,12.3,967,1260
1798,15,7,1,22.5,674,1080
1800,16,10,3,22.5,788,1080
1801,6,2,4,20.8,443,840
1805,15,19,3,5.1,626,1080
1808,11,10,8,16.8,427,840
1811,11,4,9,6.2,646,1080
1816,4,14,5,5.6,440,840
1817,8,4,4,2.2,591,840
1822,17,19,1,16.5,848,1260
1823,11,7,8,14.7,777,1080
1825,18,11,8,22.9,886,1260
1827,9,16,3,11.6,583,840
1828,8,5,8,15,435,840
1831,20,8,1,21.5,703,1080
1833,14,3,1,20.5,439,840
1834,1,8,3,2.5,633,1080
1836,4,20,2,5.6,929,1260
1837,19,12,6,14,558,840
1840,10,3,9,1.2,810,1080
1841,20,14,3,4,844,1260
1843,6,20,10,13.9,622,1080
1844,18,10,8,15.3,437,840
1845,14,4,5,22.9,934,1260
1846,2,4,1,15.8,774,1080
1852,7,10,6,2.5,462,840
1853,1,16,1,1.8,415,840
1858,15,5,1,25.7,788,1080
1859,14,15,10,12.7,1015,1260
1860,18,14,9,25,1056,1260
1861,20,9,6,19.9,411,840
1864,5,14,9,15.5,864,1260
1867,6,1,6,24.2,1065,1260
1868,15,5,1,14.5,554,840
1870,19,8,10,6.3,857,1260
1872,11,14,7,15,382,840
1873,7,1,7,3.8,839,1080
1874,9,13,7,23.7,920,1260
1878,1,8,3,7.8,530,840
1879,19,13,10,23.9,603,1080
1880,7,6,1,18.5,782,1080
1881,14,11,2,10.4,906,1260
1882,12,11,5,20.8,472,840
1884,11,16,2,11.2,812,1080
1885,19,6,7,10.1,629,1080
1886,8,6,6,7.7,477,840
1889,2,14,9,22.4,916,1260
1890,4,13,9,4.7,895,1260
1891,11,18,5,17,906,1260
1895,6,9,5,19.2,545,840
1897,15,16,7,23.3,684,1080
1901,6,3,2,8.2,773,1080
1903,8,9,5,2,564,840
1906,4,9,4,22.5,660,1080
1909,20,6,2,24.6,690,1080
1912,4,3,10,7.2,397,840
1914,13,12,10,18.1,1019,1260
1917,1,18,3,16.2,460,840
1918,17,8,8,18.4,974,1260
1922,5,2,4,7.7,568,840
1923,15,4,3,4.3,865,1260
1924,12,7,7,15.3,1027,1260
1925,8,10,8,15.1,776,1080
1926,17,3,10,2.6,626,1080
1927,20,4,6,14.7,1011,1260
1929,13,7,10,12,374,840
1930,20,18,4,12.6,992,1260
1933,19,17,4,8.9,423,840
1935,7,14,5,24,432,840
1938,12,6,8,3.3,666,1080
1939,1,19,9,6.1,589,840
1941,20,5,6,25.4,857,1260
1943,4,6,4,8.4,927,1260
1944,20,1,4,4.5,837,1080
1947,4,6,7,19.9,753,1080
1948,14,9,7,20.6,908,1260
1951,8,7,6,6,424,840
1952,2,15,9,1.4,623,1080
1953,16,2,3,12.7,752,1080
1956,11,10,3,9.9,1018,1260
1957,8,12,7,15.9,579,840
1958,13,9,10,18.4,1031,1260
1963,17,18,8,25.7,692,1080
1964,2,1,8,11.9,498,840
1966,6,20,4,14.2,654,1080
1967,17,14,5,17.1,1077,1260
1974,5,11,7,12.1,705,1080
1976,6,5,7,23.2,973,1260
1977,18,12,6,19.6,648,1080
1978,10,18,9,6.6,964,1260
1981,11,8,6,8.8,1028,1260
1985,20,15,1,23.9,784,1080
1986,7,4,8,11.3,588,840
1988,20,7,2,9.6,370,840
1992,18,3,1,21,955,1260
1993,1,5,3,5.1,413,840
1999,10,13,3,17.2,648,1080
2000,2,7,2,17.7,752,1080
2001,19,3,2,7.3,901,1260
2004,2,7,9,17,649,1080
2006,7,16,6,2.2,845,1260
2008,12,11,9,20.6,921,1260
2010,2,6,2,10.4,732,1080
2012,15,1,1,8.7,650,1080
2013,6,7,9,13.3,767,1080
2015,9,19,7,15.5,959,1260
2017,3,1,10,12.7,700,1080
2019,11,9,9,13,865,1260
2021,13,7,10,6.3,438,840
2022,7,8,9,10.4,764,1080
2024,13,19,1,7.1,579,840
2025,8,1,8,21.2,874,1260
2026,20,1,8,16.1,685,1080
2027,20,6,3,16.5,956,1260
2029,14,17,10,13.6,533,840
2030,17,15,5,23.4,370,840
2032,4,6,3,25.3,800,1080
2033,10,4,10,1.2,621,1080
2034,9,4,5,12,636,1080
2035,3,13,5,9.5,989,1260
2037,19,6,5,12.8,402,840
2040,12,16,4,6,489,840
2044,4,17,3,8.4,624,1080
2045,2,16,1,2.3,361,840
2046,17,13,5,14,477,840
2049,19,6,7,18.3,651,1080
2050,4,6,9,21.4,534,840
2054,7,15,3,6.7,478,840
2055,15,9,4,19.9,694,1080
2056,10,7,8,23.1,424,840
2063,5,14,1,17.6,998,1260
2064,17,3,7,6.5,993,1260
2068,10,4,5,15,792,1080
2069,19,10,2,5.9,916,1260
2070,8,18,6,17,841,1260
2072,3,17,6,2.8,757,1080
2073,19,3,8,5.6,984,1260
2074,8,5,9,21.1,907,1260
2076,1,2,6,15.9,1041,1260
2079,19,11,1,6,697,1080
2081,19,18,6,5.8,649,1080
2082,4,14,9,21.6,389,840
2084,17,15,3,9.4,396,840
2085,7,17,8,20.9,532,840
2089,9,12,7,13.3,363,840
2090,18,17,8,18.3,746,1080
2091,13,5,6,9.3,759,1080
2092,20,8,8,21.9,435,840
2093,10,4,4,7.4,806,1080
2094,12,5,7,23.9,661,1080
2096,3,7,3,22.4,656,1080
2098,3,17,1,9.5,1060,1260
2102,3,14,6,7.1,1071,1260
2104,13,18,7,11.6,881,1260
2105,14,5,9,8.7,1050,1260
2106,2,6,6,6.9,394,840
2107,13,9,2,16.2,927,1260
2111,2,16,1,11.5,880,1260
2112,14,12,2,4.8,562,840
2113,9,13,2,7.5,845,1260
2114,6,15,8,2.9,935,1260
2115,16,5,9,20.4,1032,1260
2116,13,1,4,2.8,1038,1260
2118,5,4,1,19,431,840
2121,14,3,5,21.5,1002,1260
2124,8,6,8,10.4,651,1080
2125,8,4,3,17.7,946,1260
2130,2,6,3,7.1,865,1260
2131,4,6,8,3.2,939,1260
2133,8,7,5,4.2,509,840
2135,2,7,4,22.6,362,840
2136,1,7,7,21.3,741,1080
2137,2,8,8,16.5,954,1260
2139,3,9,3,22.8,476,840
2140,13,20,4,15.8,735,1080
2144,6,15,4,2.3,556,840
2148,19,16,5,22.3,1049,1260
2149,17,20,5,20.4,925,1260
2151,3,7,6,11.1,718,1080
2152,8,16,1,15.4,400,840
2153,4,15,6,25.3,685,1080
2154,5,2,4,5.2,628,1080
2155,8,5,10,12.6,402,840
2156,5,12,3,1.4,785,1080
2158,3,10,4,20.3,702,1080
2160,5,8,6,7.9,918,1260
2161,17,20,6,13.9,788,1080
2163,5,12,4,24.6,618,1080
2164,11,15,2,20.2,972,1260
2165,20,18,8,22.3,735,1080
2166,8,7,6,8.6,434,840
2168,17,20,9,15.9,1029,1260
2169,5,17,4,15.6,365,840
2171,9,13,7,24.4,1036,1260
2172,10,16,6,16,476,840
2176,1,10,7,20.6,787,1080
2178,8,12,8,11.4,410,840
2179,18,4,6,22.9,531,840
2182,5,16,1,7.2,396,840
2183,16,7,8,16.9,732,1080
2184,4,20,6,18.1,566,840
2185,1,8,1,14.7,1063,1260
2186,20,7,9,11.2,738,1080
2187,19,17,10,9.5,666,1080
2188,4,14,5,5.2,440,840
2192,2,6,1,13.7,456,840
2193,16,1,2,1.8,1066,1260
2197,9,15,10,11.7,475,840
2200,19,8,4,9.5,809,1080
2201,10,13,10,3.6,497,840
2202,18,13,7,9.6,1005,1260
2203,12,8,5,13.5,423,840
2205,17,14,1,17,1071,1260
2207,17,13,10,24.7,470,840
2210,20,11,9,9.6,1038,1260
2213,16,7,2,10.6,999,1260
2214,9,7,3,10.1,954,1260
2216,6,2,10,6.5,515,840
2219,7,3,5,20.3,777,1080
2220,13,2,9,7,860,1260
2221,5,1,4,5.9,834,1080
2223,20,13,3,19.2,670,1080
2224,2,9,2,24.3,563,840
2226,6,16,10,18.4,577,840
2227,3,2,3,21.8,577,840
2228,18,12,1,15.9,1025,1260
2232,9,16,1,22.8,627,1080
2234,16,3,4,17.3,914,1260
2238,5,9,1,6.7,743,1080
2241,11,9,8,9.7,921,1260
2242,17,6,10,6.2,665,1080
2243,7,10,6,5.9,718,1080
2249,3,7,9,22.7,1052,1260
2250,16,12,1,22.5,861,1260
2251,19,10,7,25.3,545,840
2252,7,5,3,18.4,589,840
2254,4,12,6,1.1,792,1080
2256,7,6,8,8.9,417,840
2258,8,16,2,18,541,840
2259,13,3,6,6.1,597,840
2260,14,4,5,23,819,1080
2261,8,4,4,20.2,800,1080
2263,11,18,2,7,722,1080
2264,9,14,8,16.1,679,1080
2268,7,19,8,3.1,687,1080
2273,7,8,7,8.1,848,1260
2274,13,6,7,6,691,1080
2275,12,3,2,6.6,600,1080
2276,6,14,7,8,879,1260
2279,6,2,1,21.8,864,1260
2283,1,13,1,1.5,630,1080
2284,11,19,8,18.2,685,1080
2285,7,20,9,10.1,363,840
2286,9,6,2,4.4,745,1080
2288,16,6,7,24.5,838,1080
2291,15,19,3,19.5,761,1080
2293,11,10,7,3.8,442,840
2294,20,15,9,17.2,935,1260
2296,14,9,3,24.3,458,840
2298,20,11,2,3.6,999,1260
2301,6,12,9,2.6,751,1080
2302,1,9,3,9.6,739,1080
2305,2,3,9,17.3,946,1260
2306,17,7,10,10.9,599,840
2309,1,9,4,20.8,840,1260
2310,13,15,9,2,923,1260
2311,3,5,10,20.8,923,1260
2312,19,16,10,6.1,469,840
2313,10,4,10,25.8,482,840
2314,7,15,6,12.5,658,1080
2317,4,5,10,23.5,846,1260
2319,6,9,10,24.1,708,1080
2321,13,7,5,17.4,503,840
2322,20,17,6,9.7,874,1260
2323,17,14,2,6,513,840
2325,6,10,2,3.2,993,1260
2326,2,12,7,18.1,788,1080
2328,5,6,4,5.8,996,1260
2333,14,13,8,23.4,1061,1260
2335,14,9,4,14.7,380,840
2338,17,13,6,7.6,950,1260
2339,5,2,3,19.1,874,1260
2340,14,11,8,23.1,926,1260
2341,18,9,2,16.6,662,1080
2342,7,11,2,20.2,870,1260
2344,9,1,4,11.4,767,1080
2345,1,16,6,4.2,798,1080
2346,20,19,4,21.1,402,840
2347,18,11,7,9,743,1080
2349,7,17,8,19.6,843,1260
2351,6,13,4,14.6,581,840
2353,19,3,4,19.4,933,1260
2356,5,1,6,14.7,789,1080
2357,19,9,8,23.4,943,1260
2359,16,2,4,10.8,762,1080
2360,11,14,5,11.9,914,1260
2363,6,9,7,13.8,764,1080
2365,7,11,2,8.1,813,1080
2367,14,7,2,25,814,1080
2368,6,8,1,17.5,1021,1260
2369,14,6,6,2.3,563,840
2370,8,19,4,15.2,539,840
2371,9,14,9,22.4,874,1260
2372,12,18,1,18,976,1260
2373,16,3,10,3.5,596,840
2374,3,4,6,22.2,398,840
2375,12,2,9,17.2,851,1260
2376,16,18,5,16.5,600,1080
2377,9,7,7,21.7,804,1080
2380,2,20,9,7.1,433,840
2383,17,19,7,19.8,416,840
2384,7,15,3,17.3,463,840
2385,14,3,10,23.6,995,1260
2387,10,17,3,10.2,468,840
2388,10,1,7,19.8,456,840
2389,10,9,2,1.5,379,840
2392,11,5,6,12.2,622,1080
2393,11,8,10,5,630,1080
2394,5,14,9,4.6,1077,1260
2395,13,14,8,12.9,751,1080
2397,13,9,2,16.5,1058,1260
2400,1,10,7,24.6,432,840
2402,11,13,1,17.1,1014,1260
2403,20,18,7,25.6,928,1260
2404,19,17,6,2.5,425,840
2405,5,2,6,21.9,990,1260
2406,1,15,6,8.1,1064,1260
2407,4,20,3,11.2,426,840
2410,14,20,3,16.2,360,840
2411,4,17,7,3.3,987,1260
2412,8,11,8,6.5,755,1080
2413,17,10,10,23.2,660,1080
2414,8,19,8,5.4,1049,1260
2415,4,5,3,6.3,627,1080
2419,1,2,5,18.7,893,1260
2420,20,10,4,20.3,481,840
2426,16,12,9,7.6,448,840
2427,4,6,5,12.8,695,1080
2429,19,8,3,9.8,419,840
2430,18,16,8,4.6,366,840
2435,8,10,6,23.9,1030,1260
2436,1,14,8,2.4,681,1080
2437,6,7,3,20.4,889,1260
2440,6,20,5,19.9,377,840
2441,5,11,8,3.7,428,840
2442,11,3,1,19,554,840
2447,12,8,7,18.2,753,1080
2448,15,4,10,6,621,1080
2449,16,15,2,5.3,1068,1260
2450,12,9,10,4.6,575,840
2451,19,5,8,5.3,823,1080
2452,7,1,3,20.7,411,840
2453,8,7,7,18.1,509,840
2454,14,5,5,3.6,510,840
2455,1,15,5,19.9,627,1080
2461,6,18,4,8.6,766,1080
2463,7,11,5,4.8,956,1260
2465,3,8,5,15.6,888,1260
2469,17,4,10,22.3,445,840
2472,19,1,8,12.9,418,840
2473,6,17,10,6.5,999,1260
2476,8,13,7,10,656,1080
2477,3,12,8,23.2,537,840
2479,12,8,4,25.6,722,1080
2480,14,11,10,10.1,630,1080
2484,17,20,3,15.2,519,840
2485,14,18,5,10,540,840
2499,2,14,5,24.7,695,1080
2500,15,3,7,21.4,552,840
2503,17,2,1,20.7,1039,1260
2505,9,8,5,7.8,805,1080
2506,17,15,8,3.3,442,840
2508,3,12,8,20.8,432,840
2509,5,20,6,7.9,527,840
2510,20,8,9,25.9,571,840
2512,18,11,1,3.8,556,840
2513,18,2,6,5.4,750,1080
2514,14,19,8,12.4,974,1260
2516,8,20,7,10.9,425,840
2519,7,6,9,1.5,599,840
2520,17,6,2,22.2,606,1080
2522,2,19,10,17.1,665,1080
2528,11,17,4,10.5,744,1080
2529,18,12,7,20,427,840
2530,3,19,4,11,481,840
2532,4,12,5,9.4,442,840
2533,4,13,8,4.9,990,1260
2534,20,2,1,4.9,726,1080
2536,11,16,7,6.7,712,1080
2537,16,18,2,25.7,989,1260
2540,4,9,4,16.1,1047,1260
2542,6,20,7,16.2,784,1080
2543,7,5,3,16.4,1038,1260
2547,11,8,9,6.8,847,1260
2549,12,20,10,8.4,453,840
2551,5,3,5,22.1,812,1080
2552,3,17,10,12.7,1073,1260
2553,12,9,8,19.1,894,1260
2554,11,13,9,11.6,370,840
2555,16,17,4,3.7,834,1080
2557,8,11,9,2.2,586,840
2560,17,10,2,5.9,740,1080
2562,19,11,3,11.7,772,1080
2563,2,20,2,25.4,817,1080
2565,16,5,8,3.9,953,1260
2567,16,7,7,16.7,843,1260
2568,5,6,2,23.1,1032,1260
2570,14,15,1,14,649,1080
2572,14,6,10,12.6,840,1260
2575,12,5,6,9.5,724,1080
2576,17,3,3,9.4,805,1080
2578,15,8,9,20.8,723,1080
2579,3,9,2,14.5,416,840
2580,7,6,3,19.4,702,1080
2581,12,10,10,7.2,1007,1260
2582,18,16,9,8.2,632,1080
2585,3,8,1,7.5,536,840
2587,8,17,8,10.2,1045,1260
2588,1,16,10,3,383,840
2590,17,7,6,4.8,366,840
2591,7,4,10,2.1,761,1080
2594,19,5,4,3.9,922,1260
2602,12,11,7,3.7,1008,1260
2603,17,4,7,13.7,978,1260
2604,8,10,6,22.2,843,1260
2605,20,4,1,16,818,1080
2606,14,20,1,1.7,518,840
2607,5,8,5,11.6,831,1080
2608,20,1,4,8,936,1260
2615,6,7,1,3.7,704,1080
2616,12,10,4,17.4,445,840
2619,19,14,6,13.9,390,840
2620,8,6,4,19.1,447,840
2622,16,8,2,24.2,689,1080
2624,4,15,9,5.3,489,840
2627,19,17,10,5.6,723,1080
2628,17,11,1,16.9,716,1080
2629,9,17,1,23.7,449,840
2630,8,2,8,11.5,787,1080
2632,11,20,6,24,471,840
2633,9,16,8,2.6,1052,1260
2634,13,1,7,14.9,434,840
2638,19,15,6,23.4,884,1260
2639,8,6,9,11.1,891,1260
2640,2,3,4,15.3,663,1080
2642,7,17,1,22.2,921,1260
2643,1,2,7,6,492,840
2644,10,3,5,7.7,612,1080
2648,10,1,7,25.1,606,1080
2650,4,7,2,3.8,437,840
2652,20,18,8,19.4,1001,1260
2653,4,5,5,13.2,783,1080
2654,10,2,6,7.7,509,840
2655,8,10,9,18.2,1028,1260
2656,13,18,7,17.7,947,1260
2657,1,20,2,5.8,1004,1260
2658,11,14,7,11.3,780,1080
2659,16,14,9,12.3,915,1260
2666,19,2,10,3.3,468,840
2667,18,7,1,2.9,782,1080
2668,8,6,1,12.7,909,1260
2672,20,18,1,18,776,1080
2673,2,6,3,7.1,581,840
2674,3,2,6,3,1057,1260
2675,12,11,5,14.4,676,1080
2676,12,15,5,1.2,921,1260
2677,11,10,9,13.9,958,1260
2678,13,6,5,9.1,925,1260
2679,1,20,3,25.4,459,840
2680,11,7,10,10.4,892,1260
2683,8,12,6,3.9,718,1080
2685,4,9,6,16,1065,1260
2687,6,18,6,1.1,683,1080
2688,12,20,4,20.2,1053,1260
2689,17,10,7,3.2,451,840
2693,12,19,6,6,639,1080
2694,7,16,3,2.3,942,1260
2697,10,14,7,24.8,485,840
2698,10,8,7,19.1,1074,1260
2699,13,8,9,23.6,451,840
2700,14,13,2,4.4,812,1080
2701,3,6,6,9.2,936,1260
2703,2,20,6,5.6,1033,1260
2707,13,16,1,12,636,1080
2709,10,14,4,23.5,582,840
2710,14,9,8,17.8,411,840
2711,12,20,2,22.5,751,1080
2712,6,2,1,16.9,805,1080
2713,3,13,9,22.5,396,840
2714,8,16,4,11.2,1054,1260
2715,12,10,8,2.5,560,840
2716,2,10,1,13.6,449,840
2717,7,2,3,18.2,491,840
2718,16,20,7,14,495,840
2719,4,6,9,9.9,1000,1260
2720,9,11,8,8.2,803,1080
2721,15,16,10,9.4,1073,1260
2722,15,9,3,10.4,535,840
2723,8,18,1,18.5,912,1260
2726,14,8,4,3.8,692,1080
2730,4,19,6,19.2,1038,1260
2732,9,12,8,7.6,473,840
2734,6,5,2,10.9,849,1260
2735,4,11,4,22.9,794,1080
2736,9,20,8,12.5,983,1260
2738,12,10,8,16.1,783,1080
2739,14,13,8,7.9,1042,1260
2740,5,4,3,9.4,681,1080
2741,17,20,2,3.1,1033,1260
2743,7,2,7,7.6,752,1080
2745,5,18,7,15.6,487,840
2746,11,20,4,9.7,994,1260
2747,11,19,10,3.6,549,840
2749,8,7,7,9.7,751,1080
2752,15,13,7,10.4,433,840
2753,2,10,1,13.5,932,1260
2754,14,9,8,5.6,616,1080
2755,4,19,9,7.9,755,1080
2756,2,1,4,14.5,1064,1260
2757,16,5,6,9,847,1260
2762,8,13,2,11,471,840
2765,8,18,6,13.6,790,1080
2766,15,1,1,21.6,1038,1260
2769,13,19,3,16.3,526,840
2770,18,12,8,22.2,733,1080
2771,16,10,9,9.2,683,1080
2773,11,9,9,11.2,896,1260
2775,2,18,9,6,965,1260
2776,9,18,4,12.8,472,840
2777,13,11,3,7.1,674,1080
2778,9,16,3,19.8,901,1260
2779,12,15,3,12.9,556,840
2780,14,16,2,24.4,985,1260
2781,15,17,9,3.3,487,840
2782,13,6,4,23.4,996,1260
2784,15,11,1,8.7,582,840
2787,14,9,9,12.2,889,1260
2788,17,14,2,11.3,559,840
2789,6,1,2,14.8,853,1260
2790,15,4,8,25.4,656,1080
2791,17,4,8,7.2,892,1260
2792,17,1,4,15.5,496,840
2794,19,8,6,7.1,724,1080
2795,1,9,6,17.2,653,1080
2796,12,5,6,11.1,508,840
2797,20,10,4,12.5,1057,1260
2798,1,13,7,12.9,660,1080
2800,6,1,8,17.7,768,1080
2801,6,4,8,13.5,741,1080
2802,3,11,4,10.8,748,1080
2803,20,14,7,14.1,596,840
2805,5,11,10,21.5,1074,1260
2807,8,2,10,1.4,818,1080
2811,19,9,3,23.4,974,1260
2813,13,5,4,5.6,389,840
2814,14,1,8,8.2,957,1260
2815,20,17,8,2.2,605,1080
2816,6,16,8,6.1,959,1260
2817,13,15,5,1.3,934,1260
2818,13,15,1,14,1012,1260
2820,14,12,6,21.4,720,1080
2821,7,5,8,21.6,374,840
2823,20,3,1,5.9,979,1260
2826,17,16,3,21.8,896,1260
2829,17,11,4,17.5,921,1260
2830,16,11,10,21.6,1062,1260
2831,16,13,6,14.7,990,1260
2833,5,15,3,18.8,914,1260
2834,17,16,2,10.3,882,1260
2835,10,5,1,24.6,1055,1260
2837,18,11,5,23.8,734,1080
2838,7,16,9,23.5,540,840
2839,19,6,10,16.9,584,840
2841,13,18,5,7.9,671,1080
2842,18,20,1,15,814,1080
2844,17,11,2,20.7,955,1260
2845,18,11,2,18.6,1052,1260
2846,3,17,9,13.2,905,1260
2847,17,19,5,16.8,555,840
2848,8,5,6,1.8,488,840
2851,9,7,9,3.8,906,1260
2852,2,12,4,8.6,911,1260
2856,1,5,1,16.4,705,1080
2858,7,18,10,6.5,684,1080
2861,9,15,2,19.2,867,1260
2868,1,5,3,21.8,414,840
2869,13,7,2,21.8,563,840
2872,9,6,9,25.9,865,1260
2876,5,10,7,24.1,701,1080
2879,18,6,8,12,904,1260
2883,4,19,10,23.2,549,840
2884,8,1,2,15.9,1051,1260
2885,14,9,5,14.8,996,1260
2886,11,9,8,5,772,1080
2887,18,20,10,18.4,661,1080
2890,18,15,7,19.7,850,1260
2892,20,5,6,20.2,606,1080
2893,4,3,7,10,394,840
2894,6,12,1,10.3,1058,1260
2895,1,13,10,25.8,394,840
2896,13,2,1,1.5,649,1080
2898,3,11,10,5.1,795,1080
2901,20,17,4,11.8,982,1260
2905,19,9,10,10.7,673,1080
2907,5,17,3,7.7,623,1080
2908,9,15,2,23.6,786,1080
2912,18,3,2,20.2,538,840
2913,8,16,5,11,433,840
2914,16,5,5,24.1,560,840
2915,10,8,8,8.3,526,840
2917,10,19,2,3.6,942,1260
2920,9,16,8,17.7,700,1080
2926,11,10,4,22.5,718,1080
2928,6,2,8,17.2,1023,1260
2930,2,18,4,18.7,685,1080
2933,3,20,9,5.8,386,840
2936,16,14,9,22,729,1080
2937,15,5,6,8.3,388,840
2943,19,10,9,22.5,771,1080
2950,5,13,1,10.5,577,840
2952,14,1,5,19.4,960,1260
2953,7,2,10,4.9,692,1080
2954,16,14,3,13.9,428,840
2955,4,14,7,23.1,922,1260
2956,5,2,6,7.1,727,1080
2958,3,11,6,17.8,487,840
2959,3,16,6,5.8,590,840
2961,5,19,1,3.5,705,1080
2965,14,2,6,18.8,769,1080
2966,1,4,5,6.8,975,1260
2972,11,9,9,8.6,749,1080
2974,14,13,4,7.9,928,1260
2977,2,12,10,7.4,757,1080
2978,8,20,6,1.3,408,840
2979,7,19,6,20.8,883,1260
2982,11,6,9,19.3,431,840
2985,4,18,2,12,394,840
2987,13,11,1,13.3,927,1260
2994,8,14,4,22.7,539,840
2995,7,2,2,25.5,893,1260
2997,11,16,9,25.5,726,1080
2999,8,10,1,4.2,679,1080
3000,18,9,3,20,361,840
3001,1,14,6,3.5,1077,1260
3003,5,4,1,19.3,847,1260
3006,10,16,8,2.7,532,840
3009,13,14,9,7.7,437,840
3010,3,13,10,7.9,392,840
3011,19,5,2,13.7,1079,1260
3013,4,2,2,20.1,461,840
3014,19,7,5,17.7,833,1080
3015,7,5,2,20,397,840
3016,14,5,3,9.4,990,1260
3017,5,17,7,15.6,685,1080
3019,7,9,6,9,848,1260
3020,12,18,8,25.7,538,840
3022,7,13,3,17.1,1024,1260
3025,15,19,3,3.5,696,1080
3028,1,19,2,10.6,1073,1260
3029,18,6,2,24.8,989,1260
3030,6,13,9,15.7,989,1260
3031,8,11,9,23.4,477,840
3033,3,8,6,23.1,497,840
3036,3,19,9,11.2,926,1260
3039,5,13,5,13,449,840
3041,9,19,7,9,727,1080
3042,19,5,3,1.9,848,1260
3043,1,6,7,7.1,457,840
3046,3,19,3,10.2,916,1260
3047,11,10,6,26,806,1080
3048,4,8,10,21.1,507,840
3049,11,7,8,23.6,936,1260
3055,7,14,10,21.8,1052,1260
3058,6,12,9,19.9,567,840
3059,10,4,6,8.2,1079,1260
3060,9,15,3,8.1,485,840
3062,3,20,6,23.2,404,840
3063,18,12,10,8.3,600,1080
3067,7,19,8,7.1,776,1080
3068,2,13,7,5.3,694,1080
3069,20,4,4,4.7,832,1080
3071,4,19,3,12.4,506,840
