k,o_k,d_k,w_k,q_k,e_k,l_k
1565,5,2,8,8.68,640,1080
1567,4,1,8,10.29,894,1260
1569,2,5,6,15.85,728,1080
1572,5,2,2,25.39,847,1260
1574,1,2,4,9.89,503,840
1575,1,2,10,9.48,361,840
1576,5,2,9,21.25,436,840
1577,4,5,9,12.05,382,840
1579,1,5,3,26.55,881,1260
1580,4,5,5,19.82,532,840
1581,1,4,6,29.76,685,1080
1583,2,3,10,30.99,583,840
1584,5,4,10,9.78,922,1260
1585,1,5,6,6.8,756,1080
1586,5,3,4,13.32,536,840
1588,2,3,3,6.65,598,840
1589,4,1,10,28,441,840
1590,4,2,3,6.12,1024,1260
1591,4,1,10,19.27,385,840
1592,1,5,10,4.79,709,1080
1594,1,2,3,32.3,493,840
1597,3,5,6,22.09,1003,1260
1599,5,4,3,23.27,788,1080
1601,5,4,2,5.1,453,840
1602,2,5,4,8.6,641,1080
1603,1,2,6,13.35,1030,1260
1604,4,1,9,25.15,593,840
1607,4,2,6,31.66,835,1080
1608,4,3,2,26.26,677,1080
1609,1,4,4,27.33,479,840
1610,5,2,8,23.51,742,1080
1612,2,1,5,19.27,828,1080
1614,3,5,3,16.49,1020,1260
1616,2,3,3,5.15,619,1080
1618,5,3,7,16.74,987,1260
1619,1,2,5,16.09,551,840
1622,2,3,4,22.21,593,840
1623,5,2,7,13.2,948,1260
1624,4,3,9,20.75,937,1260
1625,1,2,8,13.37,848,1260
1626,4,2,6,8.34,888,1260
1629,3,5,1,6.88,497,840
1630,2,1,3,12,500,840
1631,5,1,5,27.72,915,1260
1633,3,1,9,19.55,739,1080
1634,2,1,2,18.28,966,1260
1640,2,4,3,28.93,969,1260
1641,1,2,6,9.82,913,1260
1642,4,3,8,17.61,655,1080
1644,2,3,9,17.83,716,1080
1645,3,4,9,22.86,614,1080
1646,2,5,2,9.83,498,840
1649,4,2,9,7.82,406,840
1650,3,4,5,12.83,748,1080
1655,4,5,7,31.57,944,1260
1656,3,2,10,13.74,383,840
1659,5,2,1,30.4,411,840
1660,4,5,2,7.31,561,840
1661,3,1,8,9.49,928,1260
1662,1,2,2,10.17,782,1080
1664,1,2,4,11.27,558,840
1665,3,2,1,16.26,1060,1260
1666,5,1,8,7.24,892,1260
1667,4,1,4,16.6,787,1080
1672,1,3,9,13.55,986,1260
1673,3,2,4,12.71,690,1080
1677,4,5,1,24.21,386,840
1684,3,4,6,29.42,747,1080
1687,4,1,2,15.05,415,840
1688,3,1,4,15.82,936,1260
1690,2,5,3,13.69,399,840
1692,1,4,4,29.19,401,840
1693,3,2,7,28.74,943,1260
1696,3,4,4,24.48,872,1260
1697,2,5,9,19.17,600,1080
1699,5,3,2,21.5,862,1260
1702,5,2,1,19.8,624,1080
1703,1,5,2,4.19,1042,1260
1706,4,1,2,29.22,1018,1260
1709,3,5,9,21.01,898,1260
1712,5,4,7,9.66,409,840
1716,3,5,1,24.93,712,1080
1718,4,2,10,5.29,429,840
1722,3,2,10,14.62,730,1080
1731,3,5,2,31.76,509,840
1733,2,4,3,27.16,445,840
1735,1,5,2,26.4,821,1080
1739,2,5,7,23.68,379,840
1740,3,2,3,28.59,894,1260
1743,2,3,8,20.08,1023,1260
1744,1,3,8,17.4,578,840
1746,1,5,2,27.51,533,840
1747,1,5,1,29.27,620,1080
1748,1,4,3,6.47,513,840
1753,3,4,6,30.45,529,840
1754,4,2,1,11.7,559,840
1758,4,1,8,4.83,544,840
1759,3,2,1,14.91,509,840
1760,4,5,2,28.1,429,840
1762,5,4,2,28.43,862,1260
1763,2,5,2,22.39,880,1260
1764,3,5,10,8.02,986,1260
1765,4,1,1,30.31,720,1080
1766,1,2,6,32.48,810,1080
1768,1,3,7,26.91,841,1260
1770,3,2,3,7.05,567,840
1771,5,3,3,23.01,952,1260
1773,5,4,4,32.22,746,1080
1775,1,5,1,25.9,798,1080
1777,3,2,10,11.79,735,1080
1780,4,5,5,10.79,1009,1260
1781,1,3,7,11.57,382,840
1782,4,5,3,13.81,677,1080
1783,5,3,8,13.15,754,1080
1784,1,3,4,5.83,410,840
1785,3,4,3,15.85,626,1080
1790,2,4,8,19.03,665,1080
1791,1,3,3,5.27,902,1260
1792,3,1,6,12.05,417,840
1793,1,4,2,22.25,759,1080
1795,4,1,8,24.63,469,840
1796,3,4,6,24.65,482,840
1797,5,4,10,6.86,967,1260
1798,2,1,1,25.82,674,1080
1800,2,1,3,24.16,788,1080
1801,5,3,4,15.94,443,840
1805,2,4,3,15.38,626,1080
1808,2,1,8,10.11,427,840
1811,4,1,9,23.81,646,1080
1816,3,1,5,7.62,440,840
1817,5,3,4,10.28,591,840
1822,2,4,1,29.47,848,1260
1823,2,4,8,13.09,777,1080
1825,1,4,8,31.39,886,1260
1827,3,4,3,7.17,583,840
1828,3,4,8,17.5,435,840
1831,5,1,1,14.36,703,1080
1833,4,5,1,12.98,439,840
1834,5,1,3,25.39,633,1080
1836,5,1,2,9.39,929,1260
1837,4,1,6,13.05,558,840
1840,5,4,9,22.14,810,1080
1841,4,1,3,15.43,844,1260
1843,3,1,10,24.31,622,1080
1844,5,2,8,10.07,437,840
1845,5,2,5,23.24,934,1260
1846,3,4,1,6.27,774,1080
1852,2,4,6,10.91,462,840
1853,4,3,1,24.76,415,840
1858,1,4,1,26.55,788,1080
1859,4,5,10,17.04,1015,1260
1860,3,2,9,30.53,1056,1260
1861,5,4,6,27.86,411,840
1864,3,5,9,27.89,864,1260
1867,3,1,6,18.87,1065,1260
1868,2,3,1,18.76,554,840
1870,3,5,10,13.09,857,1260
1872,1,4,7,27.86,382,840
1873,2,3,7,30.84,839,1080
1874,2,3,7,19.77,920,1260
1878,5,4,3,31.25,530,840
1879,2,1,10,24.19,603,1080
1880,2,4,1,9.66,782,1080
1881,2,4,2,11.82,906,1260
1882,1,4,5,22.11,472,840
1884,4,1,2,17.56,812,1080
1885,2,5,7,32.21,629,1080
1886,4,5,6,26.43,477,840
1889,4,5,9,9.68,916,1260
1890,4,5,9,21.81,895,1260
1891,5,3,5,19.45,906,1260
1895,5,2,5,31.3,545,840
1897,3,4,7,8.07,684,1080
1901,3,5,2,15.05,773,1080
1903,1,2,5,20.51,564,840
1906,3,5,4,12.06,660,1080
1909,2,4,2,21.15,690,1080
1912,2,5,10,14.97,397,840
1914,3,2,10,11.59,1019,1260
1917,3,2,3,27.63,460,840
1918,1,2,8,28.54,974,1260
1922,1,3,4,23.35,568,840
1923,5,2,3,28.15,865,1260
1924,5,2,7,6.41,1027,1260
1925,3,1,8,4.55,776,1080
1926,2,5,10,24.89,626,1080
1927,2,4,6,28.47,1011,1260
1929,1,4,10,21.97,374,840
1930,3,2,4,22.58,992,1260
1933,3,1,4,11.49,423,840
1935,2,3,5,8.99,432,840
1938,1,5,8,8.83,666,1080
1939,2,3,9,20.52,589,840
1941,4,2,6,22.32,857,1260
1943,5,1,4,27.67,927,1260
1944,4,3,4,16.54,837,1080
1947,5,4,7,13,753,1080
1948,2,4,7,17.02,908,1260
1951,2,5,6,14.36,424,840
1952,1,2,9,23.96,623,1080
1953,3,5,3,27.74,752,1080
1956,3,4,3,29.65,1018,1260
1957,5,4,7,30.4,579,840
1958,4,1,10,26.72,1031,1260
1963,4,1,8,16.97,692,1080
1964,1,5,8,4.54,498,840
1966,4,3,4,19.2,654,1080
1967,2,3,5,22.46,1077,1260
1974,5,2,7,27.85,705,1080
1976,4,3,7,28.71,973,1260
1977,5,2,6,21.93,648,1080
1978,3,5,9,6.5,964,1260
1981,5,3,6,29.21,1028,1260
1985,4,3,1,25.03,784,1080
1986,5,2,8,9.94,588,840
1988,2,3,2,9.29,370,840
1992,2,5,1,21.93,955,1260
1993,5,1,3,16.13,413,840
1999,1,5,3,27.1,648,1080
2000,3,1,2,16.77,752,1080
2001,5,1,2,19.96,901,1260
2004,1,3,9,17.97,649,1080
2006,3,2,6,25.73,845,1260
2008,5,1,9,19.67,921,1260
2010,4,5,2,25.81,732,1080
2012,2,1,1,9.46,650,1080
2013,3,2,9,14.4,767,1080
2015,1,3,7,8.56,959,1260
2017,2,3,10,9.87,700,1080
2019,1,2,9,29.95,865,1260
2021,5,2,10,21.11,438,840
2022,2,3,9,16.85,764,1080
2024,4,2,1,17.4,579,840
2025,1,5,8,6,874,1260
2026,1,4,8,8.59,685,1080
2027,4,1,3,29,956,1260
2029,4,1,10,6.75,533,840
2030,5,1,5,18.04,370,840
2032,4,5,3,4.83,800,1080
2033,5,3,10,16.2,621,1080
2034,5,4,5,16.38,636,1080
2035,1,2,5,6.64,989,1260
2037,5,1,5,9.5,402,840
2040,1,5,4,18.31,489,840
2044,5,2,3,8.56,624,1080
2045,4,3,1,31.43,361,840
2046,4,1,5,20.78,477,840
2049,2,4,7,4.59,651,1080
2050,1,2,9,4.39,534,840
2054,4,3,3,31.99,478,840
2055,5,2,4,19,694,1080
2056,4,1,8,21.21,424,840
2063,4,3,1,20.4,998,1260
2064,3,5,7,17.38,993,1260
2068,2,5,5,4.23,792,1080
2069,2,4,2,6.23,916,1260
2070,5,2,6,19.73,841,1260
2072,2,3,6,6.99,757,1080
2073,3,2,8,22.65,984,1260
2074,1,5,9,30.02,907,1260
2076,3,2,6,15.41,1041,1260
2079,2,1,1,32.3,697,1080
2081,2,1,6,25.17,649,1080
2082,1,3,9,11.02,389,840
2084,3,4,3,24.01,396,840
2085,4,2,8,26.86,532,840
2089,4,1,7,23.03,363,840
2090,2,3,8,10.08,746,1080
2091,4,1,6,11.96,759,1080
2092,5,2,8,7.87,435,840
2093,3,2,4,4.72,806,1080
2094,2,3,7,23.24,661,1080
2096,3,4,3,21.16,656,1080
2098,3,4,1,4.53,1060,1260
2102,1,5,6,9.49,1071,1260
2104,2,1,7,14.88,881,1260
2105,4,3,9,21.63,1050,1260
2106,4,3,6,15.34,394,840
2107,3,5,2,10.67,927,1260
2111,5,4,1,22.29,880,1260
2112,1,5,2,10.12,562,840
2113,1,5,2,20.52,845,1260
2114,5,4,8,29.39,935,1260
2115,1,5,9,31.97,1032,1260
2116,3,5,4,31.48,1038,1260
2118,5,1,1,23.55,431,840
2121,2,1,5,17.97,1002,1260
2124,2,1,8,7.31,651,1080
2125,3,2,3,20.33,946,1260
2130,4,5,3,15.02,865,1260
2131,1,4,8,9.37,939,1260
2133,5,2,5,19.65,509,840
2135,5,3,4,16.19,362,840
2136,1,4,7,17.88,741,1080
2137,1,4,8,30.6,954,1260
2139,3,4,3,24.27,476,840
2140,2,1,4,28.49,735,1080
2144,4,5,4,6.9,556,840
2148,3,5,5,10.94,1049,1260
2149,5,3,5,25,925,1260
2151,5,3,6,8.86,718,1080
2152,4,5,1,27.37,400,840
2153,3,4,6,4.38,685,1080
2154,1,5,4,12.06,628,1080
2155,2,4,10,31.39,402,840
2156,1,4,3,25.4,785,1080
2158,3,1,4,29.38,702,1080
2160,1,3,6,26.54,918,1260
2161,3,4,6,30.27,788,1080
2163,4,3,4,18.15,618,1080
2164,4,3,2,30.32,972,1260
2165,4,3,8,8.43,735,1080
2166,4,5,6,11.7,434,840
2168,4,1,9,13.69,1029,1260
2169,1,2,4,11.75,365,840
2171,1,2,7,24.03,1036,1260
2172,1,5,6,22.3,476,840
2176,3,4,7,11.88,787,1080
2178,2,5,8,28.28,410,840
2179,1,5,6,27.08,531,840
2182,5,4,1,19.11,396,840
2183,4,5,8,19.6,732,1080
2184,2,1,6,16.51,566,840
2185,1,5,1,32.42,1063,1260
2186,3,1,9,30.22,738,1080
2187,1,4,10,25.98,666,1080
2188,4,3,5,7.09,440,840
2192,2,3,1,25.91,456,840
2193,3,1,2,11.15,1066,1260
2197,5,1,10,11.23,475,840
2200,3,5,4,22.22,809,1080
2201,3,4,10,8.45,497,840
2202,4,3,7,4.11,1005,1260
2203,5,1,5,16.28,423,840
2205,5,2,1,24.65,1071,1260
2207,2,3,10,5.33,470,840
2210,2,1,9,27.17,1038,1260
2213,5,1,2,6.99,999,1260
2214,4,3,3,31.87,954,1260
2216,1,2,10,21.16,515,840
2219,5,4,5,20.44,777,1080
2220,5,2,9,16.14,860,1260
2221,2,5,4,14.24,834,1080
2223,1,3,3,24.19,670,1080
2224,4,2,2,11.3,563,840
2226,1,4,10,25.74,577,840
2227,2,1,3,28.91,577,840
2228,2,1,1,14.18,1025,1260
2232,1,4,1,25.96,627,1080
2234,5,1,4,21.18,914,1260
2238,1,3,1,17.57,743,1080
2241,4,2,8,14.94,921,1260
2242,4,1,10,8.14,665,1080
2243,4,1,6,14.52,718,1080
2249,2,5,9,24.48,1052,1260
2250,1,3,1,22.27,861,1260
2251,4,2,7,23.2,545,840
2252,4,3,3,14.54,589,840
2254,3,5,6,17.22,792,1080
2256,4,5,8,28.63,417,840
2258,1,3,2,17.56,541,840
2259,2,1,6,30.7,597,840
2260,2,5,5,6.81,819,1080
2261,1,5,4,17.98,800,1080
2263,1,2,2,25.59,722,1080
2264,5,2,8,11.21,679,1080
2268,5,1,8,17.05,687,1080
2273,3,2,7,10.7,848,1260
2274,3,2,7,15.31,691,1080
2275,5,2,2,10.66,600,1080
2276,4,1,7,32.39,879,1260
2279,3,1,1,17.84,864,1260
2283,1,5,1,27.75,630,1080
2284,2,3,8,28.61,685,1080
2285,2,5,9,11.26,363,840
2286,1,3,2,10.16,745,1080
2288,1,2,7,4.41,838,1080
2291,3,4,3,32.19,761,1080
2293,1,3,7,10.85,442,840
2294,4,3,9,16.87,935,1260
2296,4,5,3,21.26,458,840
2298,4,3,2,25.44,999,1260
2301,2,5,9,23.07,751,1080
2302,4,2,3,21.75,739,1080
2305,3,1,9,32.23,946,1260
2306,4,5,10,25.87,599,840
2309,1,4,4,6.4,840,1260
2310,3,2,9,15.08,923,1260
2311,1,4,10,30.35,923,1260
2312,2,5,10,8.6,469,840
2313,3,4,10,10.07,482,840
2314,2,1,6,30.06,658,1080
2317,2,3,10,31.67,846,1260
2319,3,4,10,28.85,708,1080
2321,3,2,5,23.25,503,840
2322,5,4,6,20.78,874,1260
2323,3,4,2,31.43,513,840
2325,5,4,2,20.2,993,1260
2326,4,3,7,20.74,788,1080
2328,5,4,4,28.07,996,1260
2333,1,4,8,15.24,1061,1260
2335,5,2,4,13.42,380,840
2338,1,2,6,32.02,950,1260
2339,3,2,3,31.94,874,1260
2340,1,3,8,21.89,926,1260
2341,2,4,2,8.81,662,1080
2342,4,5,2,15.09,870,1260
2344,4,1,4,8.55,767,1080
2345,4,1,6,27.35,798,1080
2346,4,5,4,9.68,402,840
2347,2,1,7,14,743,1080
2349,4,1,8,23.42,843,1260
2351,2,3,4,25.57,581,840
2353,1,3,4,8.33,933,1260
2356,4,3,6,4.76,789,1080
2357,2,5,8,17.86,943,1260
2359,4,2,4,12.3,762,1080
2360,5,3,5,10.66,914,1260
2363,2,1,7,13.87,764,1080
2365,3,1,2,12.53,813,1080
2367,3,2,2,11.35,814,1080
2368,4,3,1,25.63,1021,1260
2369,4,1,6,4.7,563,840
2370,5,4,4,14.59,539,840
2371,4,3,9,7.89,874,1260
2372,3,4,1,15.27,976,1260
2373,1,5,10,28.84,596,840
2374,5,4,6,22.59,398,840
2375,5,1,9,22.4,851,1260
2376,3,4,5,12.78,600,1080
2377,2,4,7,27.85,804,1080
2380,1,3,9,7.99,433,840
2383,4,2,7,18,416,840
2384,1,5,3,29.82,463,840
2385,1,3,10,22.12,995,1260
2387,1,5,3,11.01,468,840
2388,5,4,7,27.04,456,840
2389,2,1,2,22.89,379,840
2392,1,5,6,15.41,622,1080
2393,1,5,10,28.28,630,1080
2394,4,1,9,8.21,1077,1260
2395,3,2,8,9.85,751,1080
2397,5,3,2,10.82,1058,1260
2400,1,4,7,23.13,432,840
2402,1,5,1,26.76,1014,1260
2403,2,5,7,5.78,928,1260
2404,4,5,6,16.84,425,840
2405,1,5,6,28.34,990,1260
2406,5,4,6,22.2,1064,1260
2407,5,4,3,24.9,426,840
2410,3,4,3,29.52,360,840
2411,3,1,7,27.28,987,1260
2412,3,1,8,16.93,755,1080
2413,1,3,10,16.18,660,1080
2414,4,2,8,30.1,1049,1260
2415,5,3,3,14.01,627,1080
2419,2,5,5,16.29,893,1260
2420,4,1,4,17.63,481,840
2426,5,2,9,19.9,448,840
2427,2,5,5,24.05,695,1080
2429,1,5,3,22.33,419,840
2430,2,5,8,27.78,366,840
2435,1,4,6,4.37,1030,1260
2436,5,3,8,11.08,681,1080
2437,2,1,3,6.4,889,1260
2440,3,5,5,24.72,377,840
2441,1,4,8,19.26,428,840
2442,3,2,1,29.56,554,840
2447,2,1,7,14.13,753,1080
2448,3,1,10,22.19,621,1080
2449,1,2,2,8.09,1068,1260
2450,1,2,10,5.01,575,840
2451,5,1,8,30.96,823,1080
2452,3,4,3,9.9,411,840
2453,3,4,7,21.92,509,840
2454,2,1,5,18.26,510,840
2455,2,4,5,10.18,627,1080
2461,4,2,4,9.42,766,1080
2463,4,2,5,25.16,956,1260
2465,5,2,5,25.06,888,1260
2469,5,2,10,20.19,445,840
2472,3,5,8,27.64,418,840
2473,5,1,10,12.04,999,1260
2476,3,5,7,30.97,656,1080
2477,2,1,8,26.16,537,840
2479,5,4,4,19.1,722,1080
2480,2,4,10,7.38,630,1080
2484,1,3,3,26.97,519,840
2485,1,2,5,29.78,540,840
2499,1,3,5,28.42,695,1080
2500,1,3,7,16.78,552,840
2503,5,3,1,14.34,1039,1260
2505,3,2,5,30.49,805,1080
2506,5,4,8,10.37,442,840
2508,2,1,8,4.51,432,840
2509,5,3,6,4.09,527,840
2510,1,4,9,30.29,571,840
2512,1,2,1,10.98,556,840
2513,4,3,6,4.02,750,1080
2514,1,3,8,11.11,974,1260
2516,3,5,7,16.1,425,840
2519,4,1,9,4.07,599,840
2520,2,3,2,4.04,606,1080
2522,2,1,10,8.98,665,1080
2528,4,1,4,29.19,744,1080
2529,3,1,7,9.29,427,840
2530,1,4,4,30.08,481,840
2532,4,5,5,6.46,442,840
2533,3,2,8,12.22,990,1260
2534,5,1,1,24.99,726,1080
2536,4,5,7,28.7,712,1080
2537,2,4,2,11.69,989,1260
2540,1,5,4,30.1,1047,1260
2542,5,4,7,13.27,784,1080
2543,2,3,3,21.26,1038,1260
2547,4,1,9,10.57,847,1260
2549,5,2,10,26.6,453,840
2551,3,4,5,17.85,812,1080
2552,4,5,10,7.69,1073,1260
2553,3,2,8,10.36,894,1260
2554,5,3,9,31.93,370,840
2555,1,4,4,29.22,834,1080
2557,4,1,9,10.17,586,840
2560,1,3,2,18.9,740,1080
2562,5,4,3,27.79,772,1080
2563,5,3,2,7.51,817,1080
2565,2,5,8,24.84,953,1260
2567,3,1,7,26.48,843,1260
2568,2,5,2,6.9,1032,1260
2570,2,1,1,20.32,649,1080
2572,3,1,10,17.18,840,1260
2575,2,4,6,16.91,724,1080
2576,4,3,3,14.7,805,1080
2578,2,5,9,19.25,723,1080
2579,3,4,2,17.58,416,840
2580,1,2,3,29.21,702,1080
2581,1,3,10,8.93,1007,1260
2582,5,3,9,4.01,632,1080
2585,3,4,1,12.83,536,840
2587,2,1,8,7.07,1045,1260
2588,2,5,10,14.65,383,840
2590,5,1,6,27,366,840
2591,5,1,10,18.75,761,1080
2594,4,3,4,21.36,922,1260
2602,2,4,7,26.58,1008,1260
2603,3,5,7,17,978,1260
2604,3,5,6,18.57,843,1260
2605,3,2,1,27.32,818,1080
2606,1,5,1,4.74,518,840
2607,1,3,5,5.92,831,1080
2608,1,2,4,8.03,936,1260
2615,4,1,1,21.21,704,1080
2616,1,4,4,25.28,445,840
2619,3,1,6,11.06,390,840
2620,5,4,4,17.43,447,840
2622,2,1,2,30.2,689,1080
2624,1,3,9,23.34,489,840
2627,4,2,10,12.29,723,1080
2628,2,5,1,30.11,716,1080
2629,3,5,1,5.73,449,840
2630,4,1,8,6.17,787,1080
2632,4,3,6,17.56,471,840
2633,3,1,8,18.72,1052,1260
2634,2,1,7,9.32,434,840
2638,5,1,6,12.37,884,1260
2639,2,1,9,13.72,891,1260
2640,2,1,4,12.04,663,1080
2642,5,4,1,32.17,921,1260
2643,4,3,7,5.43,492,840
2644,4,3,5,11.2,612,1080
2648,5,3,7,19.85,606,1080
2650,4,3,2,24.98,437,840
2652,1,2,8,31.85,1001,1260
2653,1,3,5,12.04,783,1080
2654,3,1,6,6.32,509,840
2655,5,2,9,25.99,1028,1260
2656,5,4,7,20.93,947,1260
2657,4,1,2,6.76,1004,1260
2658,2,5,7,15.03,780,1080
2659,1,5,9,14.58,915,1260
2666,1,5,10,9.97,468,840
2667,3,5,1,9.93,782,1080
2668,1,4,1,22.99,909,1260
2672,2,5,1,24.01,776,1080
2673,2,3,3,20.81,581,840
2674,2,3,6,28.55,1057,1260
2675,3,4,5,27.8,676,1080
2676,4,1,5,6.98,921,1260
2677,4,5,9,21.28,958,1260
2678,5,3,5,21.9,925,1260
2679,4,1,3,25.33,459,840
2680,1,5,10,4.74,892,1260
2683,5,2,6,17.89,718,1080
2685,2,4,6,30.16,1065,1260
2687,4,1,6,20.47,683,1080
2688,4,1,4,22.9,1053,1260
2689,4,5,7,7.96,451,840
2693,4,3,6,21.6,639,1080
2694,3,5,3,13.24,942,1260
2697,4,3,7,20.7,485,840
2698,5,4,7,28.12,1074,1260
2699,5,2,9,10.28,451,840
2700,2,4,2,11.87,812,1080
2701,1,2,6,21.39,936,1260
2703,2,4,6,21.45,1033,1260
2707,5,4,1,19.39,636,1080
2709,3,4,4,21.93,582,840
2710,3,4,8,27.97,411,840
2711,4,1,2,27,751,1080
2712,2,5,1,11.2,805,1080
2713,2,5,9,30.95,396,840
2714,4,3,4,25.29,1054,1260
2715,3,5,8,14.2,560,840
2716,2,3,1,20.86,449,840
2717,3,1,3,7.61,491,840
2718,3,2,7,12.07,495,840
2719,3,5,9,17.27,1000,1260
2720,1,3,8,8.77,803,1080
2721,2,5,10,23.52,1073,1260
2722,5,4,3,14.41,535,840
2723,2,1,1,26.49,912,1260
2726,4,3,4,13.74,692,1080
2730,1,3,6,18.29,1038,1260
2732,4,2,8,24.48,473,840
2734,5,2,2,21.64,849,1260
2735,5,2,4,10.09,794,1080
2736,4,3,8,23.16,983,1260
2738,5,4,8,22.12,783,1080
2739,5,2,8,18.68,1042,1260
2740,1,2,3,15.36,681,1080
2741,1,2,2,26.43,1033,1260
2743,5,1,7,17.91,752,1080
2745,3,4,7,6.38,487,840
2746,1,2,4,5.97,994,1260
2747,2,4,10,27.4,549,840
2749,4,1,7,10.05,751,1080
2752,4,2,7,29.34,433,840
2753,3,5,1,5.87,932,1260
2754,3,1,8,24.31,616,1080
2755,3,1,9,30.92,755,1080
2756,1,3,4,14.45,1064,1260
2757,1,4,6,8.06,847,1260
2762,5,2,2,6.39,471,840
2765,3,1,6,12.53,790,1080
2766,1,3,1,25.76,1038,1260
2769,4,5,3,10.01,526,840
2770,2,4,8,20.29,733,1080
2771,1,5,9,25.38,683,1080
2773,5,4,9,7.14,896,1260
2775,4,1,9,12.93,965,1260
2776,3,5,4,7.63,472,840
2777,4,2,3,10.41,674,1080
2778,1,2,3,28.72,901,1260
2779,1,5,3,26.78,556,840
2780,4,1,2,21.8,985,1260
2781,4,2,9,15.98,487,840
2782,3,2,4,16.97,996,1260
2784,2,1,1,12.39,582,840
2787,1,3,9,23.6,889,1260
2788,3,5,2,12.62,559,840
2789,5,3,2,17.89,853,1260
2790,5,4,8,22.31,656,1080
2791,3,4,8,17,892,1260
2792,3,5,4,23.92,496,840
2794,3,2,6,9.69,724,1080
2795,5,4,6,10.85,653,1080
2796,3,1,6,7.68,508,840
2797,3,5,4,6.19,1057,1260
2798,1,3,7,23.69,660,1080
2800,1,3,8,15.91,768,1080
2801,4,5,8,23.67,741,1080
2802,1,3,4,30.77,748,1080
2803,1,3,7,11.86,596,840
2805,2,4,10,24.26,1074,1260
2807,3,2,10,21.07,818,1080
2811,1,2,3,23.38,974,1260
2813,5,3,4,5.66,389,840
2814,2,5,8,18.1,957,1260
2815,1,3,8,32.25,605,1080
2816,3,4,8,5.21,959,1260
2817,5,4,5,10.52,934,1260
2818,3,5,1,17.29,1012,1260
2820,3,1,6,9.73,720,1080
2821,3,2,8,5,374,840
2823,2,4,1,28.14,979,1260
2826,5,2,3,20.37,896,1260
2829,5,2,4,6.58,921,1260
2830,4,2,10,6.87,1062,1260
2831,5,2,6,21.78,990,1260
2833,1,2,3,24.08,914,1260
2834,2,3,2,13.63,882,1260
2835,4,5,1,10.54,1055,1260
2837,3,2,5,13.22,734,1080
2838,3,5,9,22.17,540,840
2839,5,4,10,10.88,584,840
2841,2,3,5,9.45,671,1080
2842,1,5,1,23.32,814,1080
2844,4,1,2,24.4,955,1260
2845,5,4,2,19.5,1052,1260
2846,4,5,9,20.43,905,1260
2847,4,5,5,26.87,555,840
2848,1,4,6,22.23,488,840
2851,4,1,9,11.7,906,1260
2852,4,2,4,5.54,911,1260
2856,3,1,1,17.28,705,1080
2858,4,2,10,9.76,684,1080
2861,5,1,2,20.59,867,1260
2868,1,3,3,22.32,414,840
2869,3,1,2,30.35,563,840
2872,2,5,9,4,865,1260
2876,5,1,7,28.66,701,1080
2879,2,5,8,27.39,904,1260
2883,2,4,10,22.33,549,840
2884,5,1,2,8.33,1051,1260
2885,3,5,5,31.48,996,1260
2886,5,2,8,26.68,772,1080
2887,1,2,10,10.11,661,1080
2890,4,5,7,15.15,850,1260
2892,1,3,6,4.7,606,1080
2893,1,4,7,23.46,394,840
2894,2,4,1,6.07,1058,1260
2895,4,2,10,28.95,394,840
2896,1,3,1,21.73,649,1080
2898,1,3,10,26.23,795,1080
2901,5,4,4,27.43,982,1260
2905,1,4,10,13.02,673,1080
2907,4,2,3,10.5,623,1080
2908,3,2,2,6.48,786,1080
2912,2,1,2,20.23,538,840
2913,3,5,5,23.37,433,840
2914,3,1,5,7.23,560,840
2915,5,2,8,10.17,526,840
2917,3,1,2,20.92,942,1260
2920,1,4,8,17.93,700,1080
2926,3,2,4,25.76,718,1080
2928,3,1,8,23.97,1023,1260
2930,3,4,4,19.97,685,1080
2933,4,1,9,15.92,386,840
2936,2,5,9,25.48,729,1080
2937,4,2,6,12.77,388,840
2943,2,1,9,29.26,771,1080
2950,4,1,1,23.88,577,840
2952,5,1,5,7.86,960,1260
2953,1,5,10,11.5,692,1080
2954,4,5,3,24.55,428,840
2955,4,5,7,11.17,922,1260
2956,1,5,6,30.67,727,1080
2958,4,1,6,23.26,487,840
2959,1,3,6,10.87,590,840
2961,4,3,1,10.51,705,1080
2965,4,3,6,9.08,769,1080
2966,4,1,5,23.02,975,1260
2972,2,4,9,4.98,749,1080
2974,3,1,4,27.79,928,1260
2977,5,4,10,26.25,757,1080
2978,4,3,6,25.3,408,840
2979,1,3,6,15.68,883,1260
2982,5,3,9,13.24,431,840
2985,5,1,2,15.39,394,840
2987,4,3,1,18.01,927,1260
2994,5,3,4,11.8,539,840
2995,5,3,2,25.44,893,1260
2997,5,3,9,24.31,726,1080
2999,1,3,1,32.02,679,1080
3000,4,3,3,22.72,361,840
3001,5,4,6,4.23,1077,1260
3003,5,4,1,9.39,847,1260
3006,2,3,8,30.11,532,840
3009,3,1,9,23.78,437,840
3010,5,3,10,8.48,392,840
3011,1,3,2,10.91,1079,1260
3013,3,1,2,27.02,461,840
3014,1,5,5,5.75,833,1080
3015,4,5,2,12.61,397,840
3016,5,2,3,5.27,990,1260
3017,5,4,7,10.78,685,1080
3019,3,1,6,8.85,848,1260
3020,4,1,8,28.42,538,840
3022,1,3,3,12.47,1024,1260
3025,1,4,3,30.16,696,1080
3028,3,2,2,27.8,1073,1260
3029,5,4,2,5.71,989,1260
3030,5,2,9,20.36,989,1260
3031,4,2,9,20.58,477,840
3033,2,4,6,31.28,497,840
3036,2,1,9,13.96,926,1260
3039,1,5,5,6.51,449,840
