k,o_k,d_k,w_k,q_k,e_k,l_k
1567,7,5,8,35.73,894,1260
1569,2,10,6,31.13,728,1080
1572,5,4,2,6.81,847,1260
1574,10,8,4,12.09,503,840
1575,5,9,10,24.28,361,840
1576,4,9,9,31.72,436,840
1577,6,10,9,15.09,382,840
1579,2,1,3,20.19,881,1260
1580,5,4,5,14.21,532,840
1581,4,9,6,8.14,685,1080
1583,10,1,10,9.4,583,840
1584,10,2,10,20.5,922,1260
1585,8,7,6,31.77,756,1080
1586,2,6,4,25.28,536,840
1588,2,7,3,15.73,598,840
1589,10,5,10,4.68,441,840
1590,6,5,3,16.17,1024,1260
1591,1,6,10,21.35,385,840
1592,7,4,10,37.56,709,1080
1594,8,3,3,4.7,493,840
1597,2,5,6,18.15,1003,1260
1599,9,10,3,12.07,788,1080
1601,5,3,2,31.21,453,840
1602,9,10,4,35.62,641,1080
1603,10,4,6,13.96,1030,1260
1604,5,9,9,5.12,593,840
1607,4,2,6,16.05,835,1080
1608,7,4,2,17.65,677,1080
1609,7,1,4,22.99,479,840
1610,4,6,8,10.52,742,1080
1612,8,9,5,12.94,828,1080
1614,4,9,3,13.24,1020,1260
1616,4,5,3,36.91,619,1080
1618,2,7,7,31.92,987,1260
1619,7,3,5,37.48,551,840
1622,5,4,4,20.59,593,840
1623,7,2,7,15.11,948,1260
1624,9,10,9,26.35,937,1260
1625,2,1,8,12.57,848,1260
1626,9,4,6,23.04,888,1260
1629,5,10,1,21.94,497,840
1630,1,8,3,30.07,500,840
1631,7,9,5,22.66,915,1260
1633,9,2,9,27.66,739,1080
1634,1,3,2,20.61,966,1260
1640,4,9,3,30.78,969,1260
1641,3,5,6,23.42,913,1260
1642,4,2,8,17.6,655,1080
1644,9,7,9,6.03,716,1080
1645,3,5,9,10.36,614,1080
1646,9,6,2,24.89,498,840
1649,10,6,9,36.29,406,840
1650,10,4,5,31.07,748,1080
1655,8,9,7,19.63,944,1260
1656,3,9,10,29.78,383,840
1659,1,4,1,11.65,411,840
1660,3,5,2,37.61,561,840
1661,4,7,8,8.29,928,1260
1662,10,2,2,4.35,782,1080
1664,10,3,4,6.7,558,840
1665,4,6,1,35.94,1060,1260
1666,10,3,8,25.27,892,1260
1667,3,1,4,19.65,787,1080
1672,10,8,9,35.59,986,1260
1673,5,3,4,13.93,690,1080
1677,2,1,1,22.15,386,840
1684,6,5,6,26.34,747,1080
1687,10,9,2,37.24,415,840
1688,3,5,4,27.25,936,1260
1690,1,2,3,13.9,399,840
1692,4,6,4,28.89,401,840
1693,3,4,7,12.31,943,1260
1696,1,9,4,37.36,872,1260
1697,5,3,9,9.57,600,1080
1699,10,2,2,19.03,862,1260
1702,10,5,1,30.3,624,1080
1703,8,6,2,14.91,1042,1260
1706,5,2,2,20.54,1018,1260
1709,4,9,9,12.79,898,1260
1712,5,4,7,5.48,409,840
1716,2,5,1,9.07,712,1080
1718,5,3,10,7.02,429,840
1722,10,9,10,10.76,730,1080
1731,2,1,2,27.01,509,840
1733,2,6,3,27.73,445,840
1735,3,7,2,33.67,821,1080
1739,1,5,7,23.47,379,840
1740,10,5,3,25.84,894,1260
1743,9,2,8,13.27,1023,1260
1744,7,3,8,5.82,578,840
1746,3,8,2,26.05,533,840
1747,3,1,1,35.05,620,1080
1748,7,4,3,8.44,513,840
1753,2,7,6,26.84,529,840
1754,3,6,1,21.44,559,840
1758,5,10,8,4.06,544,840
1759,3,9,1,21.41,509,840
1760,10,6,2,16.83,429,840
1762,4,10,2,22.13,862,1260
1763,5,10,2,6.24,880,1260
1764,7,4,10,16.16,986,1260
1765,6,4,1,8.66,720,1080
1766,7,3,6,7.9,810,1080
1768,8,5,7,23.52,841,1260
1770,1,9,3,21.82,567,840
1771,2,5,3,24.26,952,1260
1773,3,2,4,27.88,746,1080
1775,8,10,1,29.87,798,1080
1777,4,2,10,6.21,735,1080
1780,8,7,5,31.75,1009,1260
1781,5,8,7,14.96,382,840
1782,4,1,3,22.94,677,1080
1783,10,1,8,28.37,754,1080
1784,4,9,4,11.42,410,840
1785,10,4,3,26.38,626,1080
1790,8,2,8,22.53,665,1080
1791,4,3,3,29.87,902,1260
1792,7,3,6,28.25,417,840
1793,5,4,2,4.01,759,1080
1795,4,2,8,9.75,469,840
1796,5,4,6,28.36,482,840
1797,9,1,10,12.13,967,1260
1798,1,4,1,33.83,674,1080
1800,5,2,3,37.23,788,1080
1801,1,9,4,25.38,443,840
1805,7,5,3,23.68,626,1080
1808,6,10,8,37.53,427,840
1811,3,10,9,7.07,646,1080
1816,3,10,5,22.97,440,840
1817,2,4,4,6.94,591,840
1822,3,8,1,31.32,848,1260
1823,6,3,8,19.82,777,1080
1825,5,2,8,8.14,886,1260
1827,9,5,3,36.04,583,840
1828,8,7,8,5.72,435,840
1831,4,10,1,5.58,703,1080
1833,10,7,1,12.5,439,840
1834,4,8,3,19.05,633,1080
1836,10,7,2,10.51,929,1260
1837,1,8,6,36.32,558,840
1840,2,9,9,26.43,810,1080
1841,5,10,3,13.47,844,1260
1843,8,3,10,23.3,622,1080
1844,6,9,8,37.52,437,840
1845,5,2,5,23.52,934,1260
1846,3,9,1,20.56,774,1080
1852,7,3,6,10.75,462,840
1853,1,9,1,23.92,415,840
1858,2,3,1,34.38,788,1080
1859,1,3,10,7.73,1015,1260
1860,10,7,9,13.1,1056,1260
1861,8,6,6,5.48,411,840
1864,6,1,9,26.11,864,1260
1867,7,3,6,28.88,1065,1260
1868,5,7,1,17.17,554,840
1870,9,7,10,9.94,857,1260
1872,6,4,7,12.19,382,840
1873,10,7,7,28.59,839,1080
1874,4,10,7,20.6,920,1260
1878,4,2,3,19.27,530,840
1879,3,7,10,25.22,603,1080
1880,3,10,1,7.3,782,1080
1881,4,5,2,21.57,906,1260
1882,5,7,5,23.01,472,840
1884,8,5,2,35.79,812,1080
1885,10,4,7,4.6,629,1080
1886,2,10,6,13.29,477,840
1889,7,1,9,11.79,916,1260
1890,7,4,9,5.85,895,1260
1891,6,7,5,12.92,906,1260
1895,9,8,5,37.61,545,840
1897,7,5,7,23.27,684,1080
1901,7,9,2,7.65,773,1080
1903,10,8,5,10.26,564,840
1906,4,1,4,23.38,660,1080
1909,5,2,2,9.76,690,1080
1912,8,5,10,30.12,397,840
1914,10,8,10,8.33,1019,1260
1917,7,1,3,7.92,460,840
1918,7,4,8,10.38,974,1260
1922,1,9,4,34.76,568,840
1923,2,3,3,18.82,865,1260
1924,10,6,7,36.26,1027,1260
1925,8,7,8,35.22,776,1080
1926,3,10,10,14.11,626,1080
1927,8,6,6,9.77,1011,1260
1929,7,10,10,37.33,374,840
1930,3,4,4,36.5,992,1260
1933,7,5,4,25.96,423,840
1935,2,6,5,24.75,432,840
1938,6,1,8,6.22,666,1080
1939,6,3,9,36.26,589,840
1941,8,5,6,35.4,857,1260
1943,9,8,4,5.2,927,1260
1944,7,6,4,20.89,837,1080
1947,7,4,7,16.58,753,1080
1948,8,5,7,13.42,908,1260
1951,9,3,6,17.06,424,840
1952,3,9,9,10.93,623,1080
1953,10,9,3,26.06,752,1080
1956,2,5,3,16.31,1018,1260
1957,4,5,7,10.35,579,840
1958,4,2,10,12.12,1031,1260
1963,1,6,8,25,692,1080
1964,9,3,8,23.62,498,840
1966,9,6,4,29.24,654,1080
1967,5,3,5,27.66,1077,1260
1974,10,5,7,24.8,705,1080
1976,4,6,7,26.69,973,1260
1977,1,6,6,16.47,648,1080
1978,2,3,9,18.35,964,1260
1981,10,6,6,36.2,1028,1260
1985,6,4,1,22.98,784,1080
1986,5,4,8,6.51,588,840
1988,3,2,2,22.28,370,840
1992,1,8,1,35.41,955,1260
1993,3,10,3,30.32,413,840
1999,2,7,3,35.16,648,1080
2000,7,9,2,31.34,752,1080
2001,8,10,2,13.6,901,1260
2004,8,7,9,8.08,649,1080
2006,9,1,6,15.92,845,1260
2008,6,8,9,37.15,921,1260
2010,6,5,2,5.83,732,1080
2012,5,1,1,4.22,650,1080
2013,5,9,9,19.69,767,1080
2015,3,1,7,22.67,959,1260
2017,3,1,10,35.82,700,1080
2019,8,3,9,7.02,865,1260
2021,8,3,10,26.11,438,840
2022,2,9,9,14.68,764,1080
2024,3,6,1,19.41,579,840
2025,7,5,8,32.62,874,1260
2026,6,5,8,24.58,685,1080
2027,7,8,3,17.53,956,1260
2029,7,8,10,27.6,533,840
2030,1,8,5,36.23,370,840
2032,5,9,3,12.04,800,1080
2033,4,6,10,21.33,621,1080
2034,2,8,5,27.82,636,1080
2035,10,9,5,35.17,989,1260
2037,9,2,5,14.97,402,840
2040,6,2,4,34.02,489,840
2044,6,2,3,6.58,624,1080
2045,6,5,1,15.02,361,840
2046,4,1,5,14.27,477,840
2049,7,10,7,29.2,651,1080
2050,5,4,9,37,534,840
2054,2,4,3,34.11,478,840
2055,4,2,4,29.1,694,1080
2056,9,2,8,25.78,424,840
2063,6,9,1,17.76,998,1260
2064,3,4,7,21.5,993,1260
2068,9,6,5,21.39,792,1080
2069,10,6,2,13.65,916,1260
2070,4,3,6,18.34,841,1260
2072,5,7,6,20.03,757,1080
2073,8,2,8,9.52,984,1260
2074,1,8,9,19,907,1260
2076,10,1,6,21.17,1041,1260
2079,1,8,1,34.77,697,1080
2081,10,4,6,6.37,649,1080
2082,8,3,9,21.67,389,840
2084,7,1,3,9.74,396,840
2085,4,2,8,33.23,532,840
2089,2,3,7,5.71,363,840
2090,2,3,8,13.4,746,1080
2091,9,7,6,34.05,759,1080
2092,2,4,8,36.25,435,840
2093,10,6,4,12.76,806,1080
2094,9,3,7,4.05,661,1080
2096,7,1,3,9.88,656,1080
2098,2,1,1,22.34,1060,1260
2102,8,7,6,22.16,1071,1260
2104,5,3,7,23.24,881,1260
2105,3,10,9,33.83,1050,1260
2106,7,3,6,31.03,394,840
2107,10,2,2,22.49,927,1260
2111,6,10,1,33.18,880,1260
2112,10,6,2,7.69,562,840
2113,1,9,2,34.64,845,1260
2114,4,5,8,9.89,935,1260
2115,2,10,9,30.92,1032,1260
2116,5,8,4,21.93,1038,1260
2118,2,6,1,6.61,431,840
2121,7,4,5,18.86,1002,1260
2124,5,3,8,16.71,651,1080
2125,5,4,3,37.66,946,1260
2130,10,8,3,31.49,865,1260
2131,7,8,8,30.24,939,1260
2133,7,6,5,29.3,509,840
2135,4,3,4,33.15,362,840
2136,5,4,7,15.83,741,1080
2137,4,7,8,26.1,954,1260
2139,9,2,3,27.18,476,840
2140,7,5,4,8.02,735,1080
2144,3,4,4,11.49,556,840
2148,8,10,5,34.72,1049,1260
2149,1,6,5,25.95,925,1260
2151,2,9,6,37.72,718,1080
2152,3,2,1,16.12,400,840
2153,1,4,6,25.1,685,1080
2154,8,4,4,10.62,628,1080
2155,8,7,10,19.96,402,840
2156,7,10,3,19.4,785,1080
2158,3,5,4,13.44,702,1080
2160,9,10,6,11.33,918,1260
2161,4,9,6,23.47,788,1080
2163,1,9,4,33.75,618,1080
2164,6,7,2,27.84,972,1260
2165,5,7,8,5.7,735,1080
2166,4,8,6,35.58,434,840
2168,7,4,9,37.22,1029,1260
2169,10,7,4,30.18,365,840
2171,4,1,7,35.84,1036,1260
2172,7,9,6,32.42,476,840
2176,7,3,7,16.69,787,1080
2178,9,5,8,36.08,410,840
2179,10,6,6,19.83,531,840
2182,1,9,1,33.25,396,840
2183,5,7,8,25.94,732,1080
2184,1,3,6,18.54,566,840
2185,6,1,1,7.51,1063,1260
2186,6,4,9,33.4,738,1080
2187,3,8,10,11.52,666,1080
2188,7,4,5,27.63,440,840
2192,4,1,1,17.41,456,840
2193,10,6,2,28.94,1066,1260
2197,4,7,10,10.26,475,840
2200,1,10,4,32.23,809,1080
2201,7,6,10,15.85,497,840
2202,2,7,7,7.78,1005,1260
2203,10,3,5,4.61,423,840
2205,2,8,1,20.14,1071,1260
2207,7,5,10,26.09,470,840
2210,4,8,9,12.41,1038,1260
2213,6,7,2,35.5,999,1260
2214,6,3,3,29.01,954,1260
2216,5,2,10,25.03,515,840
2219,10,2,5,28.81,777,1080
2220,6,2,9,36.45,860,1260
2221,3,8,4,31.91,834,1080
2223,5,3,3,23.44,670,1080
2224,4,5,2,29.11,563,840
2226,6,9,10,33.01,577,840
2227,2,1,3,12.93,577,840
2228,2,4,1,18.43,1025,1260
2232,2,7,1,14.93,627,1080
2234,5,1,4,25.03,914,1260
2238,2,1,1,14.02,743,1080
2241,2,9,8,35.41,921,1260
2242,7,4,10,17.26,665,1080
2243,10,5,6,24.1,718,1080
2249,2,8,9,20.17,1052,1260
2250,2,9,1,20.97,861,1260
2251,2,9,7,21.94,545,840
2252,2,3,3,8.31,589,840
2254,4,5,6,13.25,792,1080
2256,6,4,8,14.23,417,840
2258,9,7,2,26.3,541,840
2259,1,6,6,17.34,597,840
2260,2,7,5,30.29,819,1080
2261,7,1,4,27.39,800,1080
2263,7,10,2,23.07,722,1080
2264,7,6,8,8.73,679,1080
2268,8,6,8,35.63,687,1080
2273,4,6,7,6.88,848,1260
2274,3,4,7,16.73,691,1080
2275,7,6,2,19.31,600,1080
2276,3,10,7,36.81,879,1260
2279,9,10,1,16.81,864,1260
2283,5,4,1,13.41,630,1080
2284,10,3,8,13.59,685,1080
2285,9,8,9,23.8,363,840
2286,7,6,2,9.99,745,1080
2288,8,6,7,20.49,838,1080
2291,10,4,3,21.7,761,1080
2293,10,6,7,6.2,442,840
2294,1,3,9,7.31,935,1260
2296,7,8,3,23.09,458,840
2298,2,4,2,12.75,999,1260
2301,2,6,9,31.75,751,1080
2302,3,8,3,30.94,739,1080
2305,8,10,9,33.09,946,1260
2306,7,6,10,15.49,599,840
2309,4,1,4,21.45,840,1260
2310,3,7,9,16.11,923,1260
2311,4,2,10,20.82,923,1260
2312,10,8,10,13.74,469,840
2313,2,3,10,11.36,482,840
2314,4,6,6,24.74,658,1080
2317,5,2,10,24.01,846,1260
2319,7,10,10,28.74,708,1080
2321,6,2,5,14.43,503,840
2322,9,8,6,20.16,874,1260
2323,10,3,2,33.79,513,840
2325,5,8,2,33.3,993,1260
2326,5,3,7,11.42,788,1080
2328,1,4,4,16.65,996,1260
2333,7,6,8,8.6,1061,1260
2335,8,5,4,30.1,380,840
2338,6,8,6,34.84,950,1260
2339,3,10,3,17.57,874,1260
2340,5,7,8,33.36,926,1260
2341,1,10,2,7.69,662,1080
2342,9,8,2,5.98,870,1260
2344,4,8,4,37.79,767,1080
2345,1,3,6,6.6,798,1080
2346,1,9,4,8.29,402,840
2347,6,7,7,9.22,743,1080
2349,7,4,8,4.83,843,1260
2351,10,2,4,14.61,581,840
2353,3,5,4,6.93,933,1260
2356,4,5,6,17.37,789,1080
2357,9,7,8,13.58,943,1260
2359,7,9,4,13.35,762,1080
2360,1,7,5,13.33,914,1260
2363,1,10,7,6.55,764,1080
2365,9,7,2,25.69,813,1080
2367,8,7,2,30.05,814,1080
2368,6,9,1,9.5,1021,1260
2369,1,9,6,34.65,563,840
2370,10,5,4,36.07,539,840
2371,4,10,9,21.95,874,1260
2372,8,6,1,13.15,976,1260
2373,5,7,10,25.63,596,840
2374,5,3,6,36.3,398,840
2375,7,4,9,13.58,851,1260
2376,3,10,5,30.73,600,1080
2377,8,4,7,20.62,804,1080
2380,1,9,9,30.26,433,840
2383,7,5,7,23.48,416,840
2384,10,8,3,21.57,463,840
2385,10,9,10,29.22,995,1260
2387,6,8,3,18.78,468,840
2388,8,1,7,29.44,456,840
2389,5,7,2,29.99,379,840
2392,8,5,6,22.52,622,1080
2393,9,4,10,5.44,630,1080
2394,7,2,9,12.99,1077,1260
2395,2,10,8,5.02,751,1080
2397,7,6,2,20.94,1058,1260
2400,4,5,7,20.2,432,840
2402,5,6,1,32.58,1014,1260
2403,4,7,7,24.49,928,1260
2404,4,6,6,10.94,425,840
2405,6,4,6,21.33,990,1260
2406,6,1,6,7.01,1064,1260
2407,8,6,3,27.87,426,840
2410,7,4,3,22.86,360,840
2411,3,7,7,37.67,987,1260
2412,9,4,8,9.21,755,1080
2413,2,10,10,8.9,660,1080
2414,8,5,8,24.85,1049,1260
2415,10,5,3,6.37,627,1080
2419,6,1,5,20.23,893,1260
2420,4,5,4,26.85,481,840
2426,1,7,9,11.93,448,840
2427,4,1,5,36.2,695,1080
2429,6,3,3,5.79,419,840
2430,10,3,8,4.86,366,840
2435,1,7,6,4.08,1030,1260
2436,7,4,8,27.19,681,1080
2437,8,10,3,35.98,889,1260
2440,2,7,5,37.12,377,840
2441,8,6,8,16.55,428,840
2442,2,8,1,25,554,840
2447,2,6,7,34.54,753,1080
2448,5,9,10,33.66,621,1080
2449,5,10,2,20.68,1068,1260
2450,4,1,10,12.93,575,840
2451,3,4,8,5.31,823,1080
2452,8,10,3,35.65,411,840
2453,9,2,7,20.29,509,840
2454,1,7,5,13.26,510,840
2455,7,10,5,21.74,627,1080
2461,1,9,4,35,766,1080
2463,7,5,5,28.49,956,1260
2465,2,7,5,23.36,888,1260
2469,5,6,10,16.07,445,840
2472,2,8,8,33.5,418,840
2473,1,6,10,31.74,999,1260
2476,2,3,7,29.67,656,1080
2477,6,5,8,7.41,537,840
2479,3,8,4,12.94,722,1080
2480,1,5,10,35.45,630,1080
2484,10,6,3,19.27,519,840
2485,2,1,5,22.61,540,840
2499,1,4,5,6.95,695,1080
2500,1,8,7,32.58,552,840
2503,2,1,1,34.7,1039,1260
2505,10,6,5,35.92,805,1080
2506,5,3,8,34.84,442,840
2508,6,5,8,8.23,432,840
2509,7,5,6,13.72,527,840
2510,7,9,9,14.99,571,840
2512,9,6,1,10.36,556,840
2513,7,6,6,18.42,750,1080
2514,1,9,8,35.48,974,1260
2516,9,1,7,27.86,425,840
2519,9,3,9,17.98,599,840
2520,1,10,2,18.35,606,1080
2522,3,4,10,10.66,665,1080
2528,8,5,4,14.1,744,1080
2529,9,8,7,4.44,427,840
2530,1,9,4,34.61,481,840
2532,8,6,5,10.63,442,840
2533,2,6,8,33.57,990,1260
2534,8,7,1,30.13,726,1080
2536,7,10,7,7.88,712,1080
2537,10,7,2,21.71,989,1260
2540,6,10,4,33.95,1047,1260
2542,4,3,7,32.91,784,1080
2543,2,9,3,31.79,1038,1260
2547,5,3,9,25.39,847,1260
2549,8,2,10,20.63,453,840
2551,2,7,5,18.14,812,1080
2552,9,8,10,25.47,1073,1260
2553,9,8,8,10.6,894,1260
2554,1,4,9,19.4,370,840
2555,7,2,4,18.08,834,1080
2557,4,2,9,35.72,586,840
2560,3,6,2,5.55,740,1080
2562,1,4,3,12.36,772,1080
2563,1,6,2,14.33,817,1080
2565,5,2,8,13.96,953,1260
2567,9,1,7,15.07,843,1260
2568,4,8,2,19.37,1032,1260
2570,5,10,1,7.87,649,1080
2572,9,5,10,23.43,840,1260
2575,5,9,6,13.15,724,1080
2576,6,2,3,13.97,805,1080
2578,2,9,9,35.68,723,1080
2579,10,6,2,8.5,416,840
2580,1,7,3,24.36,702,1080
2581,8,5,10,37.39,1007,1260
2582,2,7,9,27.35,632,1080
2585,1,2,1,14.92,536,840
2587,3,4,8,30.45,1045,1260
2588,9,5,10,30.65,383,840
2590,2,3,6,18.8,366,840
2591,5,8,10,27.05,761,1080
2594,9,10,4,19.57,922,1260
2602,3,5,7,13.99,1008,1260
2603,3,7,7,15.71,978,1260
2604,9,5,6,35.05,843,1260
2605,3,5,1,20.78,818,1080
2606,9,1,1,35.34,518,840
2607,5,10,5,23.7,831,1080
2608,3,7,4,19.14,936,1260
2615,10,8,1,7.98,704,1080
2616,7,10,4,14.19,445,840
2619,5,8,6,26.72,390,840
2620,10,2,4,21.06,447,840
2622,9,3,2,24.55,689,1080
2624,2,1,9,15.2,489,840
2627,1,8,10,18.73,723,1080
2628,6,2,1,30.06,716,1080
2629,5,2,1,36.87,449,840
2630,7,9,8,15.55,787,1080
2632,1,6,6,27.43,471,840
2633,5,4,8,32.07,1052,1260
2634,6,3,7,9.54,434,840
2638,3,7,6,8.22,884,1260
2639,3,8,9,10.32,891,1260
2640,5,2,4,12.53,663,1080
2642,7,4,1,13.43,921,1260
2643,5,7,7,9.47,492,840
2644,9,4,5,15.25,612,1080
2648,4,2,7,36.35,606,1080
2650,7,1,2,10.05,437,840
2652,8,7,8,36.05,1001,1260
2653,2,1,5,20.09,783,1080
2654,4,10,6,10.61,509,840
2655,3,7,9,7.88,1028,1260
2656,4,2,7,5.4,947,1260
2657,4,3,2,24.77,1004,1260
2658,10,7,7,16.5,780,1080
2659,1,8,9,31.57,915,1260
2666,3,1,10,23.37,468,840
2667,8,1,1,7.81,782,1080
2668,8,7,1,25.54,909,1260
2672,5,9,1,11.6,776,1080
2673,5,1,3,26.22,581,840
2674,10,7,6,25.72,1057,1260
2675,10,6,5,22.45,676,1080
2676,5,10,5,22.68,921,1260
2677,7,1,9,30.04,958,1260
2678,1,7,5,7.9,925,1260
2679,8,10,3,13.82,459,840
2680,9,1,10,36.82,892,1260
2683,10,6,6,26.07,718,1080
2685,10,3,6,11.14,1065,1260
2687,3,8,6,6.63,683,1080
2688,2,6,4,8.34,1053,1260
2689,4,3,7,36.49,451,840
2693,3,10,6,14.36,639,1080
2694,6,9,3,21.1,942,1260
2697,2,6,7,4.75,485,840
2698,7,10,7,26.05,1074,1260
2699,7,9,9,21.22,451,840
2700,4,1,2,13.65,812,1080
2701,5,4,6,12.83,936,1260
2703,4,10,6,28.41,1033,1260
2707,10,3,1,13.98,636,1080
2709,2,3,4,26.55,582,840
2710,1,9,8,22.25,411,840
2711,7,6,2,13.26,751,1080
2712,7,6,1,29.39,805,1080
2713,8,5,9,37.38,396,840
2714,2,6,4,10.77,1054,1260
2715,1,5,8,5.02,560,840
2716,3,9,1,14.52,449,840
2717,10,6,3,25.4,491,840
2718,6,5,7,28.37,495,840
2719,3,2,9,31.75,1000,1260
2720,2,6,8,26.88,803,1080
2721,6,3,10,20.36,1073,1260
2722,4,10,3,11.68,535,840
2723,4,1,1,19.01,912,1260
2726,3,2,4,27.53,692,1080
2730,6,5,6,30.92,1038,1260
2732,7,4,8,31.74,473,840
2734,8,1,2,25.64,849,1260
2735,3,8,4,33.9,794,1080
2736,5,6,8,24.3,983,1260
2738,6,1,8,36.32,783,1080
2739,6,2,8,4.81,1042,1260
2740,10,1,3,21.77,681,1080
2741,9,4,2,22.28,1033,1260
2743,8,3,7,9.86,752,1080
2745,3,9,7,30.09,487,840
2746,8,3,4,13.07,994,1260
2747,7,6,10,35.53,549,840
2749,3,5,7,19.26,751,1080
2752,8,2,7,19.7,433,840
2753,4,7,1,30.76,932,1260
2754,8,3,8,16.98,616,1080
2755,10,4,9,22.82,755,1080
2756,5,6,4,32.8,1064,1260
2757,8,3,6,21.17,847,1260
2762,10,7,2,32.37,471,840
2765,6,10,6,35.34,790,1080
2766,10,9,1,6.17,1038,1260
2769,7,9,3,26.74,526,840
2770,5,7,8,9.54,733,1080
2771,5,9,9,8.64,683,1080
2773,8,1,9,8.34,896,1260
2775,4,6,9,9.58,965,1260
2776,5,7,4,10.41,472,840
2777,5,4,3,16.08,674,1080
2778,7,10,3,8.23,901,1260
2779,9,4,3,14.79,556,840
2780,3,5,2,22.08,985,1260
2781,1,4,9,10.93,487,840
2782,10,9,4,27.16,996,1260
2784,5,1,1,21.82,582,840
2787,8,9,9,14.7,889,1260
2788,9,3,2,8.57,559,840
2789,7,6,2,29.26,853,1260
2790,9,2,8,6,656,1080
2791,3,10,8,8.88,892,1260
2792,1,2,4,19.91,496,840
2794,2,6,6,16.91,724,1080
2795,10,3,6,15.87,653,1080
2796,2,9,6,23.56,508,840
2797,5,4,4,5.86,1057,1260
2798,7,10,7,23.12,660,1080
2800,8,7,8,19.28,768,1080
2801,4,6,8,22.92,741,1080
2802,1,6,4,16.58,748,1080
2803,6,10,7,8.5,596,840
2805,10,1,10,34.25,1074,1260
2807,10,9,10,25.18,818,1080
2811,9,1,3,21.44,974,1260
2813,9,6,4,22.37,389,840
2814,5,2,8,36.15,957,1260
2815,1,5,8,22.16,605,1080
2816,8,7,8,20.41,959,1260
2817,2,1,5,10.48,934,1260
2818,1,2,1,5.9,1012,1260
2820,3,7,6,27.95,720,1080
2821,5,9,8,33.91,374,840
2823,8,3,1,31.42,979,1260
2826,3,4,3,14.35,896,1260
2829,10,9,4,26.02,921,1260
2830,9,1,10,36.75,1062,1260
2831,6,3,6,34.55,990,1260
2833,10,9,3,33.66,914,1260
2834,10,5,2,15.06,882,1260
2835,4,1,1,37.53,1055,1260
2837,2,9,5,18.98,734,1080
2838,10,9,9,29.89,540,840
2839,3,7,10,12.02,584,840
2841,1,3,5,33.07,671,1080
2842,3,10,1,22.97,814,1080
2844,7,1,2,29.11,955,1260
2845,2,7,2,23.46,1052,1260
2846,5,7,9,23.19,905,1260
2847,9,2,5,8.19,555,840
2848,4,10,6,28.16,488,840
2851,7,4,9,34.9,906,1260
2852,1,10,4,34.75,911,1260
2856,7,10,1,15.83,705,1080
2858,9,7,10,23.85,684,1080
2861,5,8,2,23.11,867,1260
2868,4,7,3,37,414,840
2869,6,10,2,17.36,563,840
2872,8,4,9,28.48,865,1260
2876,8,5,7,10.39,701,1080
2879,7,4,8,6.95,904,1260
2883,7,6,10,33.17,549,840
2884,2,9,2,10.01,1051,1260
2885,6,3,5,36.72,996,1260
2886,3,1,8,35.37,772,1080
2887,1,10,10,12.64,661,1080
2890,9,7,7,20.13,850,1260
2892,1,6,6,21.49,606,1080
2893,2,1,7,30.38,394,840
2894,8,9,1,4.96,1058,1260
2895,10,7,10,24.06,394,840
2896,2,8,1,4.61,649,1080
2898,10,8,10,6.57,795,1080
2901,5,3,4,6.62,982,1260
2905,8,10,10,22.95,673,1080
2907,2,3,3,20.86,623,1080
2908,9,6,2,36.16,786,1080
2912,1,9,2,37.71,538,840
2913,10,7,5,15.26,433,840
2914,7,4,5,18.27,560,840
2915,5,3,8,34.67,526,840
2917,3,4,2,10.35,942,1260
2920,7,4,8,17.19,700,1080
2926,5,6,4,23.89,718,1080
2928,6,3,8,15.36,1023,1260
2930,1,5,4,29.3,685,1080
2933,10,7,9,37.29,386,840
2936,10,8,9,20.78,729,1080
2937,5,3,6,36.81,388,840
2943,4,6,9,21.94,771,1080
2950,7,8,1,7.93,577,840
2952,6,8,5,33.65,960,1260
2953,7,5,10,33.34,692,1080
2954,5,2,3,27.57,428,840
2955,3,6,7,5.98,922,1260
2956,3,1,6,11.59,727,1080
2958,3,7,6,33.21,487,840
2959,8,1,6,20.23,590,840
2961,5,10,1,29.08,705,1080
2965,3,6,6,26.92,769,1080
2966,7,3,5,32.3,975,1260
2972,8,2,9,16.48,749,1080
2974,9,1,4,7.47,928,1260
2977,8,5,10,11.05,757,1080
2978,1,7,6,5.25,408,840
2979,3,9,6,33.29,883,1260
2982,6,2,9,33.97,431,840
2985,4,2,2,10.47,394,840
2987,7,8,1,21.77,927,1260
2994,10,2,4,37.66,539,840
2995,6,10,2,32.15,893,1260
2997,8,7,9,9.99,726,1080
2999,9,2,1,6.2,679,1080
3000,9,8,3,24.52,361,840
3001,3,6,6,14.65,1077,1260
3003,7,9,1,22.43,847,1260
3006,7,1,8,19.97,532,840
3009,2,4,9,10.56,437,840
3010,4,7,10,24.25,392,840
3011,9,1,2,37.57,1079,1260
3013,5,4,2,27.78,461,840
3014,8,6,5,10.84,833,1080
3015,7,1,2,16.17,397,840
3016,5,7,3,29.82,990,1260
3017,4,3,7,13.88,685,1080
3019,2,9,6,29.16,848,1260
3020,5,6,8,8.19,538,840
3022,4,1,3,18.89,1024,1260
3025,7,2,3,25.89,696,1080
3028,1,3,2,5.1,1073,1260
3029,7,5,2,32.48,989,1260
3030,8,3,9,24.09,989,1260
3031,4,10,9,19.36,477,840
3033,1,2,6,23.91,497,840
3036,2,9,9,19.09,926,1260
3039,6,2,5,18.2,449,840
